dataset,sample_id,candidate_set,anchor_candidate_audio_cosine,candidate_pairwise_audio_cosine,unique_candidate_count,same_video_or_self_count,semantic_class_available,same_semantic_class_rate,unique_semantic_class_count
vggss,XCkoQ-sCQ4Y_000170,random4,0.55079705,0.60075384,4,0,True,0.0,4
vggss,XEQXKjMuP6Q_000113,random4,0.58597594,0.55189615,4,0,True,0.0,4
vggss,XEavANMFzQM_000040,random4,0.63566077,0.57850623,4,0,True,0.0,4
vggss,XG1fNGITN08_000400,random4,0.6293566,0.5740456,4,0,True,0.0,4
vggss,XGCQHUilvfQ_000030,random4,0.67449045,0.5700782,4,0,True,0.0,4
vggss,XHQGUbMSPTM_000030,random4,0.583997,0.59897375,4,0,True,0.0,4
vggss,XHlsNQZbZd8_000270,random4,0.58045757,0.6719012,4,0,True,0.0,4
vggss,XHukxF8iWE0_000400,random4,0.6801396,0.61649525,4,0,True,0.0,4
vggss,XI6TRMIk71Q_000125,random4,0.5957927,0.5887468,4,0,True,0.0,4
vggss,XIW8Ai-YMdA_000210,random4,0.66989875,0.68218565,4,0,True,0.0,4
vggss,XIohMvtR0Og_000030,random4,0.6632781,0.67383045,4,0,True,0.0,4
vggss,XJzWnBLIXQk_000099,random4,0.5172904,0.6466141,4,0,True,0.0,4
vggss,XMATVI0hyR4_000093,random4,0.62940395,0.57776636,4,0,True,0.0,4
vggss,XMVoH1JjXw8_000030,random4,0.6096401,0.5989736,4,0,True,0.0,4
vggss,XMWD4ECxcNk_000029,random4,0.58641255,0.6051502,4,0,True,0.0,4
vggss,XOj6xGKEsUw_000035,random4,0.60847706,0.62809044,4,0,True,0.0,4
vggss,XQXsAZJqDig_000030,random4,0.5117345,0.5983997,4,0,True,0.0,4
vggss,XR7vOriQ9VY_000194,random4,0.55458814,0.5340988,4,0,True,0.0,4
vggss,XS-3djsJWTA_000360,random4,0.7514899,0.68896365,4,0,True,0.25,4
vggss,XS_Nwd8dxE0_000030,random4,0.62153304,0.65352225,4,0,True,0.0,4
vggss,XTFD-XHCo2Q_000000,random4,0.6198479,0.5683963,4,0,True,0.0,4
vggss,XUCh79kkapE_000049,random4,0.7390274,0.7266433,4,0,True,0.0,4
vggss,XUlxqSC9j9s_000007,random4,0.48259223,0.6340518,4,0,True,0.0,4
vggss,XVi3kxnZ9h4_000045,random4,0.64023614,0.5487767,4,0,True,0.0,4
vggss,XVqQKMMGoUs_000061,random4,0.5297611,0.5337762,4,0,True,0.0,4
vggss,XXkTYV7NqIA_000275,random4,0.573375,0.59237903,4,0,True,0.0,4
vggss,XYLDjkXAuec_000380,random4,0.66457504,0.73965484,4,0,True,0.0,4
vggss,XZ5oHxjfHKY_000030,random4,0.6723854,0.5842518,4,0,True,0.0,4
vggss,XZPPLt35KxU_000000,random4,0.68103534,0.6448471,4,0,True,0.0,4
vggss,XZbFXz54Suo_000000,random4,0.60710126,0.6266735,4,0,True,0.0,4
vggss,XZhLMTOmM9w_000030,random4,0.68877566,0.57685214,4,0,True,0.0,4
vggss,X_nfMNpw9SA_000060,random4,0.52439904,0.5777388,4,0,True,0.0,4
vggss,XaIep0xC8BA_000117,random4,0.5892088,0.5579117,4,0,True,0.0,4
vggss,Xb7lSqbJYog_000490,random4,0.5475079,0.61884564,4,0,True,0.0,4
vggss,XcyHfR180hA_000008,random4,0.57458675,0.5817482,4,0,True,0.0,4
vggss,XdNW5tS4u3w_000014,random4,0.5981432,0.5316564,4,0,True,0.0,4
vggss,Xecb_5XO81Q_000010,random4,0.6114917,0.5839616,4,0,True,0.0,4
vggss,XfLIbeSJSHE_000300,random4,0.6922289,0.63396007,4,0,True,0.0,4
vggss,XgDKqGfheRE_000030,random4,0.6575674,0.66050875,4,0,True,0.0,4
vggss,Xh8CKz7QH40_000030,random4,0.5437207,0.63722306,4,0,True,0.0,4
vggss,XiQhJPkvn1I_000654,random4,0.57359433,0.64211386,4,0,True,0.0,4
vggss,XjkUtn062ho_000000,random4,0.69005156,0.60326695,4,0,True,0.0,4
vggss,Xo5rIluWHhI_000007,random4,0.68918824,0.5689721,4,0,True,0.0,4
vggss,Xp-u8qRkJZA_000014,random4,0.66234857,0.60959774,4,0,True,0.0,4
vggss,Xq6M-3Kh_PU_000020,random4,0.60459685,0.5798063,4,0,True,0.0,4
vggss,XrNfbjSoitY_000080,random4,0.62972176,0.62134486,4,0,True,0.0,4
vggss,Xr_wJ4xCnUA_000141,random4,0.72329855,0.6349114,4,0,True,0.0,4
vggss,XrfEKRcnKxs_000030,random4,0.72056645,0.6473315,4,0,True,0.0,4
vggss,XrjkzI6TVwc_000030,random4,0.5491774,0.665264,4,0,True,0.0,4
vggss,XryEq7dg_fY_000082,random4,0.5955894,0.60782444,4,0,True,0.0,4
vggss,XuaJVdMCCoU_000030,random4,0.6145368,0.6309473,4,0,True,0.0,4
vggss,XvXsYOMYa0k_000157,random4,0.60925543,0.65320486,4,0,True,0.0,3
vggss,XvkNRGfbdw8_000017,random4,0.5532368,0.643753,4,0,True,0.0,4
vggss,Xw_JU2taiVM_000423,random4,0.64932555,0.5178365,4,0,True,0.0,4
vggss,XwfxT99WlZE_000015,random4,0.5099378,0.6027358,4,0,True,0.0,4
vggss,Xx13khTTtJ0_000159,random4,0.58008015,0.69603014,4,0,True,0.0,4
vggss,Xx2YziXzVkg_000030,random4,0.5964982,0.6462174,4,0,True,0.0,4
vggss,Xx8lx5KT2ks_000000,random4,0.7074735,0.69038415,4,0,True,0.0,4
vggss,XyIAPpcvVro_000000,random4,0.7471988,0.650018,4,0,True,0.0,4
vggss,XySWOKnenIA_000000,random4,0.6568699,0.6423389,4,0,True,0.0,4
vggss,XyVZgPZ1clo_000852,random4,0.5479499,0.51788044,4,0,True,0.0,4
vggss,XzqUa_35-xs_000002,random4,0.5397975,0.7351578,4,0,True,0.0,4
vggss,Y-qOOR0izlE_000102,random4,0.5978842,0.62480396,4,0,True,0.0,4
vggss,Y0zPnwGCSw0_000014,random4,0.57842004,0.5749238,4,0,True,0.0,4
vggss,Y0zPnwGCSw0_000048,random4,0.67827016,0.6343503,4,0,True,0.0,4
vggss,Y16pPj3zfo4_000007,random4,0.61963314,0.5712617,4,0,True,0.0,4
vggss,Y3AK50PotkQ_000030,random4,0.5520964,0.5653433,4,0,True,0.0,4
vggss,Y3Iu9Xq-TaU_000453,random4,0.6913145,0.7066286,4,0,True,0.0,4
vggss,Y3Iu9Xq-TaU_000505,random4,0.61355764,0.5493172,4,0,True,0.0,4
vggss,Y3yXAMiFgyI_000030,random4,0.5995621,0.554111,4,0,True,0.0,4
vggss,Y4Rul-qYAGQ_000400,random4,0.5892287,0.56154615,4,0,True,0.0,4
vggss,Y5PXkSzapQc_000058,random4,0.54705435,0.6327439,4,0,True,0.0,4
vggss,Y5Qrawu3guY_000030,random4,0.59847784,0.578221,4,0,True,0.0,4
vggss,Y5oaCVCDhYI_000033,random4,0.7069662,0.6102837,4,0,True,0.0,4
vggss,Y5t8KSDEeOs_000000,random4,0.60489595,0.59289443,4,0,True,0.0,4
vggss,Y6-EXl7Njzg_000030,random4,0.70278513,0.6945085,4,0,True,0.0,4
vggss,Y612uIsQ9HM_000012,random4,0.63903445,0.588136,4,0,True,0.0,4
vggss,Y6lUctPmnoc_000007,random4,0.5643224,0.55937475,4,0,True,0.0,4
vggss,Y7aU3aCEf5A_000030,random4,0.51123893,0.5758271,4,0,True,0.0,4
vggss,Y8JivjKVBIg_000134,random4,0.5185231,0.53917736,4,0,True,0.0,4
vggss,Y8b7Thr-UyQ_000040,random4,0.59562194,0.5701581,4,0,True,0.0,4
vggss,Y8x4eyGCecI_000320,random4,0.49539542,0.58694434,4,0,True,0.0,4
vggss,Y9pGt8ax3PA_000010,random4,0.6788271,0.58129454,4,0,True,0.0,4
vggss,YBd5lEnpT_8_000000,random4,0.6510144,0.5653761,4,0,True,0.0,4
vggss,YCfGy7J2oFo_000051,random4,0.58384347,0.6877423,4,0,True,0.0,4
vggss,YD0freJ-4q4_000041,random4,0.5697651,0.57713085,4,0,True,0.0,4
vggss,YDhSHz_AO5E_000076,random4,0.5896396,0.52845454,4,0,True,0.0,4
vggss,YDpyBLAg2Ps_000280,random4,0.67914826,0.61765593,4,0,True,0.0,4
vggss,YFmO4K_mdTo_000181,random4,0.64022696,0.6697135,4,0,True,0.0,4
vggss,YGj2ZPZ5cew_000290,random4,0.63013464,0.5594252,4,0,True,0.0,4
vggss,YGv1xUgz2pY_000045,random4,0.5084008,0.6041687,4,0,True,0.0,4
vggss,YIN5D9ffrtE_000031,random4,0.6689615,0.59398896,4,0,True,0.0,4
vggss,YIvbFqkLIgA_000070,random4,0.6161036,0.62511677,4,0,True,0.0,4
vggss,YJGLI8Eurm4_000006,random4,0.59177506,0.6311931,4,0,True,0.0,4
vggss,YLGxmdhFdrY_000025,random4,0.578753,0.61286086,4,0,True,0.0,4
vggss,YN5CTUvVDGw_000200,random4,0.57234204,0.587731,4,0,True,0.0,4
vggss,YNNepx1HYM8_000031,random4,0.7111154,0.6197488,4,0,True,0.25,4
vggss,YNwgT_8Vniw_000018,random4,0.57993597,0.70900273,4,0,True,0.0,4
vggss,YOA1JOyd7cw_000030,random4,0.5640606,0.62383324,4,0,True,0.0,4
vggss,YOEGhE-dE4g_000326,random4,0.5853709,0.5467742,4,0,True,0.0,4
vggss,YP9bqVB-sVg_000030,random4,0.7043664,0.6169595,4,0,True,0.0,4
vggss,YPiV6baoR8A_000037,random4,0.6597964,0.5848059,4,0,True,0.0,4
vggss,YPuFEZZxSdg_000233,random4,0.6467548,0.5634276,4,0,True,0.0,4
vggss,YQwQbYsgMLQ_000018,random4,0.6053556,0.5376318,4,0,True,0.0,4
vggss,YSLun3TqE08_000150,random4,0.6549902,0.59259355,4,0,True,0.0,4
vggss,YSsLH9_cisM_000236,random4,0.5496481,0.52861047,4,0,True,0.0,4
vggss,YTFJUFWcRns_000030,random4,0.64324766,0.7354207,4,0,True,0.0,4
vggss,YTV9OVmgbBQ_000084,random4,0.48121786,0.60657287,4,0,True,0.0,4
vggss,YUcV-grp898_000009,random4,0.68905926,0.57645005,4,0,True,0.0,4
vggss,YVJWw5RxUeM_000002,random4,0.63256055,0.53902453,4,0,True,0.0,4
vggss,YVbJ9g851Vg_000025,random4,0.5488606,0.5246861,4,0,True,0.0,4
vggss,YWabd_3AEfo_000049,random4,0.55769503,0.68320245,4,0,True,0.0,4
vggss,YXqu1CeA2c4_000044,random4,0.74024564,0.64827293,4,0,True,0.0,4
vggss,YY1Qf9Q_Zx8_000037,random4,0.5563685,0.536924,4,0,True,0.0,4
vggss,YY3DY_U9oBk_000049,random4,0.58902985,0.60149056,4,0,True,0.0,4
vggss,Y_H9pAXuz6M_000070,random4,0.5362905,0.6708606,4,0,True,0.0,4
vggss,Ya5GiXz1gbA_000019,random4,0.5224055,0.62193197,4,0,True,0.0,4
vggss,YaZx80MEyKs_000060,random4,0.64180005,0.59443325,4,0,True,0.0,4
vggss,YbLR6dgY-K4_000030,random4,0.6059654,0.67469597,4,0,True,0.0,4
vggss,YbZXTk6NgTo_000030,random4,0.59333014,0.5739139,4,0,True,0.0,4
vggss,Yd10enP9ykM_000030,random4,0.5326101,0.54783696,4,0,True,0.0,4
vggss,Ydz4uQX5_ow_000023,random4,0.5865217,0.59605384,4,0,True,0.0,4
vggss,Yf7ypnJ2J-U_000039,random4,0.6127529,0.57393795,4,0,True,0.0,4
vggss,YfGQuqGjSOU_000126,random4,0.6063582,0.57694095,4,0,True,0.0,4
vggss,YjOOi6WAjtI_000023,random4,0.61046207,0.7232645,4,0,True,0.0,4
vggss,Ykv1CiXNXLQ_000134,random4,0.7512901,0.7031962,4,0,True,0.0,4
vggss,YlLC5aGq4Yw_000009,random4,0.62480617,0.5527416,4,0,True,0.0,4
vggss,YlpOZqnLeEs_000125,random4,0.69297826,0.6342931,4,0,True,0.0,3
vggss,Yn2KgQjK5R4_000200,random4,0.5938393,0.60416013,4,0,True,0.0,4
vggss,YqLZdK_e4-A_000030,random4,0.6080401,0.5751173,4,0,True,0.0,4
vggss,YqvKDLbboxE_000027,random4,0.6143655,0.6244059,4,0,True,0.0,4
vggss,YrBpFByZmKM_000137,random4,0.57912576,0.5759301,4,0,True,0.0,4
vggss,Ys9Tvftkin0_000070,random4,0.7003584,0.6336406,4,0,True,0.0,4
vggss,YsHxZjm-zg8_000120,random4,0.6362506,0.56401825,4,0,True,0.0,4
vggss,YsUCzO0gfro_000060,random4,0.64463687,0.65892285,4,0,True,0.0,4
vggss,YsX-dUhC-_4_000000,random4,0.70168257,0.630635,4,0,True,0.0,4
vggss,Ysjdu0ZZmQE_000100,random4,0.5888177,0.7039762,4,0,True,0.0,4
vggss,Ysqh1uzqGrc_000000,random4,0.6524118,0.58733076,4,0,True,0.0,4
vggss,Ytblri7hn-0_000031,random4,0.6424548,0.6458672,4,0,True,0.0,4
vggss,Ytj9squ563E_000006,random4,0.69034123,0.61912864,4,0,True,0.0,4
vggss,YuU9VpAxb24_000003,random4,0.52029085,0.5669683,4,0,True,0.0,4
vggss,YuvmP7Lsr2k_000030,random4,0.5608112,0.6005046,4,0,True,0.0,4
vggss,Yx5pH0S0Clc_000062,random4,0.6445913,0.69534445,4,0,True,0.0,4
vggss,YxIScOdROZE_000090,random4,0.68848336,0.62479013,4,0,True,0.0,4
vggss,YzCK7OtGzqs_000010,random4,0.61726224,0.56895417,4,0,True,0.0,4
vggss,YzUXMKt3nF4_000026,random4,0.54224724,0.6389848,4,0,True,0.0,4
vggss,Z5X0bIh2Up8_000160,random4,0.6068382,0.6426821,4,0,True,0.0,4
vggss,Z5XoxwA2e4c_000150,random4,0.6077116,0.6749191,4,0,True,0.0,4
vggss,Z8e1GUopzRk_000050,random4,0.63339424,0.6741283,4,0,True,0.0,4
vggss,Z9xfJDftEUA_000261,random4,0.5293818,0.59109926,4,0,True,0.0,4
vggss,ZAgmaBqrdEM_000017,random4,0.5707284,0.50504136,4,0,True,0.0,4
vggss,ZBk-DylU4Ac_000013,random4,0.65510535,0.55259705,4,0,True,0.0,4
vggss,ZC2-HlTYjqA_000050,random4,0.65018296,0.53906655,4,0,True,0.0,4
vggss,ZD86LBLgawc_000658,random4,0.6113014,0.5826509,4,0,True,0.0,4
vggss,ZECeW7EAQtM_000010,random4,0.60618776,0.6134396,4,0,True,0.0,4
vggss,ZEP87KTkyNM_000277,random4,0.5729661,0.6684556,4,0,True,0.0,4
vggss,ZFs03gCSB_g_000270,random4,0.62803876,0.60446364,4,0,True,0.0,4
vggss,ZGYQX-172io_000011,random4,0.60967064,0.6202255,4,0,True,0.0,4
vggss,ZGYQX-172io_000022,random4,0.47202563,0.5457689,4,0,True,0.0,4
vggss,ZGubbE6cRL0_000040,random4,0.7255025,0.6363602,4,0,True,0.0,4
vggss,ZHIwj6hmd4A_000000,random4,0.6045318,0.62431234,4,0,True,0.0,4
vggss,ZIPScztJi0M_000049,random4,0.59170425,0.5994169,4,0,True,0.0,4
vggss,ZIgZ_OKQyF0_000215,random4,0.64040303,0.5481008,4,0,True,0.0,4
vggss,ZJHBBH9gh2Y_000000,random4,0.65282804,0.678333,4,0,True,0.0,4
vggss,ZK2rF-mQ1Qk_000010,random4,0.5992226,0.5172788,4,0,True,0.0,4
vggss,ZKsNHjqLM1s_000046,random4,0.51676977,0.7094869,4,0,True,0.0,4
vggss,ZMcJY8yLjUs_000011,random4,0.52124286,0.6261587,4,0,True,0.0,3
vggss,ZNEEzZXROTo_000058,random4,0.6609069,0.6314097,4,0,True,0.0,4
vggss,ZOkDV5Z3Nn8_000012,random4,0.49576905,0.602423,4,0,True,0.0,4
vggss,ZP0aFBkk3WE_000092,random4,0.6030933,0.5720954,4,0,True,0.0,4
vggss,ZPO1zpDqQ8I_000080,random4,0.55062926,0.5623006,4,0,True,0.0,4
vggss,ZPXK1-_fYy0_000259,random4,0.59957737,0.62248677,4,0,True,0.0,4
vggss,ZPeG32vKQ3w_000030,random4,0.644913,0.6935925,4,0,True,0.0,4
vggss,ZS4Chf9yh8s_000020,random4,0.54982543,0.63894373,4,0,True,0.0,4
vggss,ZSqKAFe326w_000063,random4,0.623462,0.51427007,4,0,True,0.0,4
vggss,ZT3jQW3tvt0_000015,random4,0.717115,0.5589362,4,0,True,0.0,4
vggss,ZUp2sBZvw5Q_000082,random4,0.6455031,0.60238004,4,0,True,0.0,4
vggss,ZVKgp2DGpcI_000010,random4,0.5521145,0.60242575,4,0,True,0.0,4
vggss,ZVKgp2DGpcI_000021,random4,0.5856623,0.71817476,4,0,True,0.0,4
vggss,ZXDg02kHzPA_000149,random4,0.5743078,0.58045334,4,0,True,0.0,4
vggss,ZXbnWlzc0ro_000540,random4,0.59751016,0.54081184,4,0,True,0.0,4
vggss,ZXsQAXx_ao0_000050,random4,0.6537235,0.56757134,4,0,True,0.0,4
vggss,ZZhkohnlobs_000382,random4,0.6639824,0.6571646,4,0,True,0.0,4
vggss,ZZoM-leT_0U_000041,random4,0.5292886,0.5942292,4,0,True,0.0,4
vggss,Za8bwlW9dNE_000089,random4,0.57006115,0.4700656,4,0,True,0.0,4
vggss,ZaVSw-V89HE_000040,random4,0.50474083,0.62037057,4,0,True,0.0,4
vggss,ZahBai58_Ec_000330,random4,0.6602423,0.628797,4,0,True,0.0,4
vggss,ZdYth-f68M0_000192,random4,0.56629467,0.5073219,4,0,True,0.0,4
vggss,ZeFA4i5ZaBU_000112,random4,0.50669444,0.54438263,4,0,True,0.0,4
vggss,ZedCPKaacjU_000326,random4,0.60557395,0.5219002,4,0,True,0.0,4
vggss,ZfSlWX1C8yY_000030,random4,0.62279916,0.6122821,4,0,True,0.0,4
vggss,Zfn6CE4-jww_000245,random4,0.67788005,0.6875606,4,0,True,0.0,4
vggss,ZggvCXDeTPo_000355,random4,0.5930589,0.54124016,4,0,True,0.0,4
vggss,Zgogkej7gHg_000274,random4,0.56997836,0.7012151,4,0,True,0.0,4
vggss,Zhu5ogju62A_000001,random4,0.59251237,0.5910982,4,0,True,0.0,4
vggss,ZkNXSaL8GWQ_000003,random4,0.62142617,0.605133,4,0,True,0.0,4
vggss,ZkUT6D-H7mk_000006,random4,0.63321733,0.5672255,4,0,True,0.0,4
vggss,Zl29n4sL8_A_000037,random4,0.61898685,0.57092446,4,0,True,0.0,4
vggss,ZlOdV1o8SpY_000004,random4,0.5024891,0.64306504,4,0,True,0.0,4
vggss,ZlcjYfd0rYM_000012,random4,0.56257576,0.56944996,4,0,True,0.0,4
vggss,ZmgkpmzvL6c_000030,random4,0.5962941,0.49710774,4,0,True,0.0,4
vggss,ZnEEAfLC9Sg_000170,random4,0.6524507,0.6854139,4,0,True,0.0,4
vggss,ZnZtPgz8Sfw_000030,random4,0.5844127,0.6162911,4,0,True,0.0,3
vggss,ZnzUnrS1MEs_000023,random4,0.496233,0.6185911,4,0,True,0.0,4
vggss,ZoameGbMVt8_000110,random4,0.6035609,0.6247552,4,0,True,0.0,4
vggss,Zook_bGHT3E_000030,random4,0.4876156,0.6633859,4,0,True,0.0,4
vggss,Zoq9CxiFhDA_000025,random4,0.59128857,0.5741889,4,0,True,0.0,4
vggss,Zpy_FG4-CcU_000065,random4,0.6337227,0.5645959,4,0,True,0.0,4
vggss,ZqFhbOL1WPA_000230,random4,0.5444325,0.69470114,4,0,True,0.0,4
vggss,ZqZG_CV2qQU_000030,random4,0.6585445,0.5750551,4,0,True,0.0,4
vggss,ZuBxMCk0cco_000140,random4,0.5873971,0.69285756,4,0,True,0.0,4
vggss,ZvOrojEQueY_000101,random4,0.59438586,0.52310735,4,0,True,0.0,4
vggss,ZwAplWOatRo_000020,random4,0.6546212,0.5750528,4,0,True,0.0,4
vggss,ZwU142gcENM_000110,random4,0.5444326,0.5651404,4,0,True,0.0,4
vggss,ZwzKM1_rx5g_000015,random4,0.6517111,0.59565496,4,0,True,0.0,4
vggss,ZxiXftx2EMg_000477,random4,0.5430233,0.52528566,4,0,True,0.0,4
vggss,Zy-yrZ6h_g0_000036,random4,0.55465853,0.57451826,4,0,True,0.0,4
vggss,ZyiDGq0qh2s_000030,random4,0.6565774,0.59036916,4,0,True,0.0,4
vggss,_-UGWlp0IG0_000150,random4,0.6271125,0.6030442,4,0,True,0.0,4
vggss,_-W48cCMzXU_000102,random4,0.5090827,0.57594246,4,0,True,0.0,4
vggss,_-ZSRcrbRGI_000140,random4,0.5551902,0.5423162,4,0,True,0.0,4
vggss,_-_5kbw2Mcw_000000,random4,0.7523172,0.68780726,4,0,True,0.0,4
vggss,_-_U21mzk40_000030,random4,0.66408175,0.59411556,4,0,True,0.0,4
vggss,_1TjLs6_Geo_000013,random4,0.5110043,0.6404655,4,0,True,0.0,4
vggss,_1vudgh5RpE_000059,random4,0.564558,0.58659035,4,0,True,0.0,4
vggss,_2hXtglCsD8_000002,random4,0.6350745,0.68571526,4,0,True,0.0,4
vggss,_2hXtglCsD8_000016,random4,0.59983456,0.58198947,4,0,True,0.0,4
vggss,_2nAf41g-4k_000000,random4,0.6605157,0.6402983,4,0,True,0.0,4
vggss,_3kxB2-MfWI_000030,random4,0.5391492,0.56982285,4,0,True,0.0,4
vggss,_4GHOB8H3FQ_000225,random4,0.49709395,0.5595218,4,0,True,0.0,4
vggss,_4NEAgqguN0_000220,random4,0.53892946,0.6164417,4,0,True,0.0,4
vggss,_4rolMIFkgQ_000030,random4,0.6135175,0.649795,4,0,True,0.0,4
vggss,_547JTmvb9g_000030,random4,0.6686873,0.56112665,4,0,True,0.0,4
vggss,_6gpB_Trvo8_000000,random4,0.6947122,0.6169781,4,0,True,0.0,4
vggss,_6uZ1HyHSQY_000110,random4,0.5477076,0.6136665,4,0,True,0.0,4
vggss,_8HcEdMMbzQ_000130,random4,0.6278252,0.6453511,4,0,True,0.0,4
vggss,_8JGpCc5RI8_000160,random4,0.6564978,0.62271863,4,0,True,0.0,4
vggss,_8VTJcZAwaw_000003,random4,0.5364047,0.6158263,4,0,True,0.0,4
vggss,_A30xsFBMXA_000040,random4,0.53159523,0.52488804,4,0,True,0.0,4
vggss,_AUtYTaYMrE_000100,random4,0.62858766,0.5834392,4,0,True,0.0,4
vggss,_AadO6XA3OU_000030,random4,0.72535753,0.6691571,4,0,True,0.0,4
vggss,_Afs4B07Xog_000022,random4,0.5936602,0.64392275,4,0,True,0.0,4
vggss,_AhsSM_70wg_000029,random4,0.56849533,0.5861231,4,0,True,0.0,4
vggss,_AopX_dxdZ0_000010,random4,0.5578382,0.58998734,4,0,True,0.0,4
vggss,_Bih7lCMSz8_000223,random4,0.68521065,0.5451665,4,0,True,0.0,4
vggss,_BoK6vI1wWA_000035,random4,0.66063035,0.67663807,4,0,True,0.0,4
vggss,_CSKpoaeeAc_000014,random4,0.68005764,0.6076264,4,0,True,0.0,4
vggss,_DGLk4D-leg_000018,random4,0.55079305,0.56244606,4,0,True,0.0,4
vggss,_DmA5okgdeQ_000004,random4,0.60670537,0.54391766,4,0,True,0.0,4
vggss,_F4l0BMbBf8_000286,random4,0.5733709,0.5298504,4,0,True,0.0,4
vggss,_GoMg7oF7Ww_000074,random4,0.601963,0.6329112,4,0,True,0.0,4
vggss,_GzKC_7QmUE_000385,random4,0.62880933,0.6007662,4,0,True,0.0,4
vggss,_JgY3UNXvVI_000030,random4,0.5240894,0.7228996,4,0,True,0.0,4
vggss,_L5Jp1l3kMQ_000061,random4,0.58452386,0.5325709,4,0,True,0.0,4
vggss,_MBCVvbtdtI_000470,random4,0.6760711,0.61157936,4,0,True,0.0,4
vggss,_NW6RuwbP1Q_000020,random4,0.6120862,0.6165311,4,0,True,0.0,4
vggss,_OocUoF31oE_000059,random4,0.50338113,0.53226906,4,0,True,0.0,4
vggss,_Oq8cy6T4KA_000091,random4,0.6299262,0.6146906,4,0,True,0.0,4
vggss,_QjCOK638vc_000036,random4,0.6710001,0.6264768,4,0,True,0.0,4
vggss,_Qnw4_agm-0_000030,random4,0.57951456,0.5681474,4,0,True,0.0,4
vggss,_QsEc34hEik_000053,random4,0.6108662,0.59495693,4,0,True,0.0,4
vggss,_R9Ma9rjEWg_000030,random4,0.6237557,0.5800841,4,0,True,0.0,4
vggss,_RLsXrr0fQo_000080,random4,0.5380847,0.5793669,4,0,True,0.0,4
vggss,_Sll3DT8FxE_000041,random4,0.5416384,0.62956095,4,0,True,0.0,4
vggss,_TIP8swMSi8_000052,random4,0.6922832,0.6068694,4,0,True,0.0,4
vggss,_U8kAFAm8tQ_000030,random4,0.62888503,0.6186276,4,0,True,0.0,4
vggss,_UmY2aYt1YQ_000030,random4,0.525862,0.63167256,4,0,True,0.0,4
vggss,_WJFzZwYgoQ_000000,random4,0.6010697,0.6039889,4,0,True,0.0,4
vggss,_X69MdLl5rU_000176,random4,0.54919297,0.6091717,4,0,True,0.0,4
vggss,_XA3BaNyf4Q_000069,random4,0.5780304,0.5526107,4,0,True,0.0,4
vggss,_Y-r06UNOoc_000073,random4,0.56975764,0.5401258,4,0,True,0.0,4
vggss,_Yy8LLBGm60_000049,random4,0.6227529,0.5555273,4,0,True,0.0,4
vggss,_Zh3mvd4Ci8_000050,random4,0.6429216,0.62651294,4,0,True,0.0,4
vggss,_Zl_z4n_T9M_000471,random4,0.58770853,0.5793312,4,0,True,0.0,4
vggss,__2MwJ2uHu0_000004,random4,0.49663436,0.77908427,4,0,True,0.0,4
vggss,__d25T3IAOg_000325,random4,0.64876395,0.52838475,4,0,True,0.0,4
vggss,__p-iA312kg_000070,random4,0.64610296,0.54831487,4,0,True,0.0,3
vggss,__uEjp7_UDw_000100,random4,0.5292598,0.5882942,4,0,True,0.0,4
vggss,_aggk5tA7hM_000047,random4,0.56982183,0.6361229,4,0,True,0.0,3
vggss,_bAVmK7n0fs_000130,random4,0.6603879,0.6380816,4,0,True,0.0,4
vggss,_bBUW5C5yW4_000053,random4,0.575264,0.4841063,4,0,True,0.0,4
vggss,_bIE0Cnyaf4_000056,random4,0.6027286,0.5507884,4,0,True,0.0,4
vggss,_bkX5VkZg8U_000189,random4,0.56114346,0.5697225,4,0,True,0.0,4
vggss,_cES7Twcq18_000006,random4,0.6659482,0.52911043,4,0,True,0.0,4
vggss,_cb_U_z_Ct0_000030,random4,0.71802974,0.7069619,4,0,True,0.0,4
vggss,_dlpgziE7CU_000010,random4,0.5957538,0.59283155,4,0,True,0.0,4
vggss,_eBYRnly4m8_000097,random4,0.6395864,0.605552,4,0,True,0.0,4
vggss,_eLVrgvrVBQ_000020,random4,0.65588236,0.6199366,4,0,True,0.0,4
vggss,_fTONy_pqik_000030,random4,0.6602851,0.5636757,4,0,True,0.0,4
vggss,_fprJMwmYoU_000221,random4,0.5592383,0.7578607,4,0,True,0.0,4
vggss,_gG0KNGD47M_000030,random4,0.69821835,0.64020693,4,0,True,0.0,4
vggss,_hd1tNgkZz8_000009,random4,0.6115274,0.5755152,4,0,True,0.0,4
vggss,_k2hN2MlHoA_000030,random4,0.6421498,0.617062,4,0,True,0.0,4
vggss,_kgVaDLEXMQ_000047,random4,0.60106707,0.51450026,4,0,True,0.0,4
vggss,_mB-DrTf79o_000130,random4,0.65030956,0.6005996,4,0,True,0.0,4
vggss,_nMkSRVn6G0_000012,random4,0.62819415,0.54914093,4,0,True,0.25,4
vggss,_pa-9nYl1QE_000037,random4,0.5454717,0.518058,4,0,True,0.0,4
vggss,_peXjzFQ2_c_000030,random4,0.4655301,0.6391483,4,0,True,0.0,4
vggss,_pquL-kF_FM_000229,random4,0.5969304,0.5710693,4,0,True,0.0,4
vggss,_qL20ImF8bE_000014,random4,0.5778757,0.5129569,4,0,True,0.0,4
vggss,_qL20ImF8bE_000047,random4,0.68390304,0.64224935,4,0,True,0.0,4
vggss,_r--eecSZRk_000024,random4,0.57359266,0.59043854,4,0,True,0.0,4
