dataset,group,seed,kind,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
vggss,C2,12345,best,55,-Z1ZSWDouUU_000030,NearFP,0.581329345703125,0.4810004453020632,13474
vggss,C2,12345,best,55,-Z1ZSWDouUU_000030,FarFP,0.907470703125,0.3463611859838275,3710
vggss,C2,12345,best,55,-Z1ZSWDouUU_000030,HighAUDFP,0.5125390625,0.40119136262099775,6715
vggss,C2,12345,best,56,-ZJqu_4zLMc_000030,FP,0.22015380859375,0.5435874030123231,2191
vggss,C2,12345,best,56,-ZJqu_4zLMc_000030,NearFP,0.1869964599609375,0.48978644382544106,2154
vggss,C2,12345,best,56,-ZJqu_4zLMc_000030,FarFP,,,0
vggss,C2,12345,best,56,-ZJqu_4zLMc_000030,HighAUDFP,0.054487910583941604,0.34908136482939633,1143
vggss,C2,12345,best,57,-ZSgg6jFUd8_000688,FP,0.6259307861328125,0.6843450479233227,6260
vggss,C2,12345,best,57,-ZSgg6jFUd8_000688,NearFP,0.3178253173828125,0.3887640449438202,7565
vggss,C2,12345,best,57,-ZSgg6jFUd8_000688,FarFP,0.75653076171875,0.8290583577207781,5809
vggss,C2,12345,best,57,-ZSgg6jFUd8_000688,HighAUDFP,0.5151402828467153,0.6614804337576615,4242
vggss,C2,12345,best,58,-_QPd-VskKY_000030,FP,0.7041778564453125,0.5560747663551402,3210
vggss,C2,12345,best,58,-_QPd-VskKY_000030,NearFP,0.6999664306640625,0.5258838383838383,4752
vggss,C2,12345,best,58,-_QPd-VskKY_000030,FarFP,0.5405426025390625,0.4824771963514162,2083
vggss,C2,12345,best,58,-_QPd-VskKY_000030,HighAUDFP,0.34036458333333336,0.266304347826087,552
vggss,C2,12345,best,59,-_umX4zgLVY_000028,FP,0.6524810791015625,0.7989473684210526,3800
vggss,C2,12345,best,59,-_umX4zgLVY_000028,NearFP,0.650543212890625,0.7828706128863279,3818
vggss,C2,12345,best,59,-_umX4zgLVY_000028,FarFP,,,0
vggss,C2,12345,best,59,-_umX4zgLVY_000028,HighAUDFP,0.669921875,1.0,192
vggss,C2,12345,best,60,-aK9JKAGme0_000041,FP,0.3145599365234375,0.5208216619981326,5355
vggss,C2,12345,best,60,-aK9JKAGme0_000041,NearFP,0.354461669921875,0.5348737083811711,6968
vggss,C2,12345,best,60,-aK9JKAGme0_000041,FarFP,0.0696563720703125,0.06572769953051644,1278
vggss,C2,12345,best,60,-aK9JKAGme0_000041,HighAUDFP,0.4614955357142857,0.3600605143721634,661
vggss,C2,12345,best,61,-aK9JKAGme0_000051,FP,0.0694732666015625,0.2241031841999194,4962
vggss,C2,12345,best,61,-aK9JKAGme0_000051,NearFP,0.379730224609375,0.6799226305609284,12925
vggss,C2,12345,best,61,-aK9JKAGme0_000051,FarFP,0.0361785888671875,0.03627906976744186,3225
vggss,C2,12345,best,61,-aK9JKAGme0_000051,HighAUDFP,0.11831202651515152,0.2241031841999194,4962
vggss,C2,12345,best,62,-aUJLRXkj-Y_000118,FP,0.4833221435546875,0.22503451449608836,4346
vggss,C2,12345,best,62,-aUJLRXkj-Y_000118,NearFP,0.173370361328125,0.10973451327433628,4520
vggss,C2,12345,best,62,-aUJLRXkj-Y_000118,FarFP,0.57501220703125,0.1952941176470588,5100
vggss,C2,12345,best,62,-aUJLRXkj-Y_000118,HighAUDFP,0.08169157608695653,0.06016597510373444,482
vggss,C2,12345,best,63,-cA9HsnV1ao_000030,FP,0.4922637939453125,0.4216154721274175,4395
vggss,C2,12345,best,63,-cA9HsnV1ao_000030,NearFP,0.4449462890625,0.347635566916195,5477
