sample_id,mean_iou,hard_iou,gt_response,nearfp_response,gt_nearfp_gap,gt_vs_nearfp_auroc,precision,coverage,pred_area_ratio,hard_minus_mean_iou,subset
11650557765,0.6404973854037321,0.6275647879435874,0.7486439347267151,0.6406084895133972,0.1080354452133178,0.7500762939453125,0.6869302622200548,0.8017469734451279,0.5312699298469388,-0.012932597460144746,middle
11764496003,0.6256412670024003,0.6806874643642584,0.7499958276748657,0.663439154624939,0.0865566730499267,0.678680419921875,0.767996764626584,0.7634828556659583,0.5174386160714286,0.05504619736185812,middle
11765015695,0.7114816045905425,0.6385284024596304,0.707360029220581,0.5327635407447815,0.1745964884757995,0.748046875,0.8986829893490078,0.733342950393999,0.4509526466836734,-0.07295320213091216,middle
11776645404,0.5411832794044142,0.5054476049094717,0.6436663866043091,0.83024001121521,-0.1865736246109008,0.2454833984375,0.6918911646991558,0.6827746432127447,0.5925741390306123,-0.035735674494942526,middle
12015590114,0.6863159361069836,0.6535076220083149,0.7058110237121582,0.5858940482139587,0.1199169754981994,0.7340545654296875,0.8115802767406106,0.771143110554599,0.3629623724489796,-0.03280831409866869,middle
12031178616,0.5887848784878488,0.576981159211851,0.7244972586631775,0.6774864792823792,0.0470107793807983,0.5780487060546875,0.6760438197602315,0.7676978687447188,0.4821029974489796,-0.01180371927599777,middle
12048726756,0.7027295554311108,0.6388838824898005,0.8496931791305542,0.6758542060852051,0.1738389730453491,0.894256591796875,0.6537983193277311,0.997640602159362,0.5929129464285714,-0.06384567294131027,middle
12066557153,0.4908908844240584,0.5424206731627226,0.9213523268699646,0.8000989556312561,0.1212533712387085,0.955535888671875,0.4737367124910377,1.0,0.6393295599489796,0.05152978873866415,middle
12103535156,0.5785535522753971,0.5414289929189614,0.6994588375091553,0.5331637859344482,0.166295051574707,0.7692108154296875,0.7164769133459835,0.7182942295497781,0.3150908801020408,-0.03712455935643566,middle
12158276143,0.5037961403605643,0.5532117461545327,0.7037286758422852,0.5962034463882446,0.1075252294540405,0.674896240234375,0.5490762472167058,0.781064075675213,0.3311742665816326,0.04941560579396842,middle
12328837165,0.6079498923230914,0.8199623828986871,0.7521073222160339,0.6022519469261169,0.149855375289917,0.7909698486328125,0.6871271854645183,0.8229726955450626,0.5813536352040817,0.21201249057559568,hard_help
12373955905,0.5938714017699785,0.583450775115764,0.6494300365447998,0.5718843936920166,0.0775456428527832,0.6507110595703125,0.9166374166374166,0.6277769987379554,0.3406808035714285,-0.010420626654214504,middle
12444360833,0.6305436932689997,0.6270382597911883,0.6847348213195801,0.5796704888343811,0.1050643324851989,0.673309326171875,0.8982408090171705,0.6726222169634581,0.3783880739795918,-0.003505433477811404,middle
12512072175,0.7451050989267222,0.7858073134079145,0.7483323216438293,0.5411640405654907,0.2071682810783386,0.8195343017578125,0.8469228670538255,0.8262795649859305,0.5113400829081632,0.04070221448119238,middle
12534178685,0.7790082124359745,0.7357324471968381,0.7126075625419617,0.5045040845870972,0.2081034779548645,0.8116607666015625,0.9931054609127056,0.7801690786645651,0.5463368941326531,-0.043275765239136454,middle
12598610153,0.6957198310504625,0.6653098761857724,0.7283042669296265,0.5806896090507507,0.1476146578788757,0.75537109375,0.8952383048013026,0.7350629641005257,0.4528659119897959,-0.030409954864690114,middle
