dataset,model,sample_id,AUD,IMG_QUERY,OBJ_PRIOR,IQR,OGL,EXTRA_IQR_OGL
flickr,original_1.3g_final,2432219254,0.5219512195121951,0.3293728659054741,0.4586220529787544,0.3844761002107765,0.470720831087372,0.4303364208187591
flickr,original_1.3g_final,2462141223,0.6679849895147345,0.6221085853541608,0.2571236877417318,0.6442596750256859,0.5901821153397152,0.6570020407377459
flickr,original_1.3g_final,2465634368,0.8398622407855206,0.6706019056472229,0.2571518737672584,0.7924337079671452,0.5999344845336703,0.7236451001832714
flickr,original_1.3g_final,2499673064,0.4828966267378784,0.5087487328661466,0.5333320094525091,0.4882894569861391,0.5576039127803314,0.4987254266580255
flickr,original_1.3g_final,2509250774,0.6275594056015887,0.5827574805753017,0.4463913659471623,0.6108192222742789,0.5960084824024353,0.593478117585025
flickr,original_1.3g_final,2542659118,0.2932726638656858,0.30373005083893556,0.39933428065326143,0.29671452745153887,0.31898896717184516,0.3101554735795981
flickr,original_1.3g_final,2630218696,0.7600390048349743,0.6233029354260948,0.2864470881453681,0.7045748255363143,0.5569948543917008,0.6605392994300865
flickr,original_1.3g_final,2695985181,0.6148205863119669,0.6809359823399559,0.6125279271824576,0.6593834816757896,0.6364156023887961,0.6390709456971589
flickr,original_1.3g_final,2698329253,0.7451057964726001,0.7406443618339529,0.4450303190087002,0.7370352891825285,0.7329294205478666,0.7554430448474319
flickr,original_1.3g_final,2766580444,0.22318102334068274,0.24523809523809523,0.5289693888359284,0.2355088451201412,0.39257720908420984,0.29123468426013194
flickr,original_1.3g_final,2778088729,0.6092803105319444,0.536223949779189,0.5641170155662909,0.583569460078407,0.6864483531150197,0.6188803879760859
flickr,original_1.3g_final,2808068937,0.5392657460424385,0.6375271982593114,0.39416783669942757,0.5984505829877143,0.5944620038393671,0.6321609307183893
flickr,original_1.3g_final,2811549163,0.6044238928350097,0.5295437725308568,0.12305645413753521,0.6070041228760039,0.4650215159747097,0.5554178385851171
flickr,original_1.3g_final,2819123278,0.8551070008206553,0.88204823649741,0.6464065028689128,0.8610173807856369,0.9160401459854015,0.9235759383889545
flickr,original_1.3g_final,2858344348,0.8845238095238095,0.7983543417366947,0.5305672268907563,0.8591736694677871,0.8223564425770308,0.8529761904761904
flickr,original_1.3g_final,2895192729,0.862202293443105,0.7873612568775245,0.6323955038029212,0.8581151193310138,0.844729390053772,0.8583957553058676
flickr,original_1.3g_final,2897081671,0.8559175310132312,0.7056156795909672,0.2897827013208351,0.8154691136824126,0.770257788227391,0.8031015273432925
flickr,original_1.3g_final,2897653916,0.3169573779715853,0.5084971392964369,0.6172966678609817,0.37081379083353905,0.48379717880289747,0.4062302625642876
