dataset,model,metric,mean,median,q1,q3,iqr,ci_low,ci_high,valid
flickr,lambda025k_latest,background_response,0.30173073238134385,0.29706548154354095,0.21555087342858315,0.36749591678380966,0.15194504335522652,0.2887588485352695,0.3154722241222858,250
flickr,lambda025k_latest,pred_area_ratio,0.26257605229591835,0.23654735331632654,0.13820850605867346,0.3556431361607143,0.21743463010204084,0.2436897759885204,0.28113031529017857,250
flickr,lambda025k_latest,fp_area_ratio,0.03813942920918367,0.00839046556122449,0.0,0.04871851084183673,0.04871851084183673,0.030327706473214287,0.046621627869897965,250
flickr,lambda025k_latest,RemoveFP,7997.684,7033.0,4191.75,10863.0,6671.25,7324.7357,8689.5975,250
flickr,lambda025k_latest,RemoveTP,11890.056,11316.0,6564.25,16440.25,9876.0,11035.5965,12712.198699999999,250
flickr,lambda025k_latest,AddTP,220.304,0.0,0.0,5.5,5.5,144.2596,302.3746999999999,250
flickr,lambda025k_latest,AddFP,351.22,0.0,0.0,74.25,74.25,225.55610000000001,503.3813999999999,250
flickr,lambda025k_latest,entropy,5.2643731896459816,5.267381699394381,5.260585247359848,5.271067333083304,0.010482085723456436,5.263082185627935,5.265536137823784,250
flickr,lambda025k_latest,normalized_entropy,0.997396519311966,0.9979665163549705,0.9966788497404063,0.9986648023769458,0.0019859526365394453,0.9971709903727874,0.9976280190209882,250
flickr,lambda025k_latest,iou,0.4209820698123367,0.42405716761365936,0.28548668156875984,0.5680331029579943,0.2825464213892344,0.3972888538741348,0.4441087096982095,250
flickr,lambda025k_latest,raw_range,0.003801548147574067,0.0036255312152206898,0.0030339592485688627,0.0044630286283791065,0.0014290693798102438,0.0036704315189504994,0.00393524270823691,250
flickr,lambda050k_best,gt_response,0.5275033876895905,0.5146661102771759,0.42250248044729233,0.6384668946266174,0.2159644141793251,0.5084017636179924,0.5469920880138873,250
flickr,lambda050k_best,nearfp_response,0.41965404572153864,0.3815755844116211,0.2728279232978821,0.5505177676677704,0.2776898443698883,0.3989231101648226,0.4425421542944274,247
flickr,lambda050k_best,gt_nearfp_gap,0.1092240959405899,0.113148033618927,0.05310359597206116,0.1680498719215393,0.11494627594947815,0.097820043115903,0.12072282019957356,247
flickr,lambda050k_best,gt_vs_nearfp_auroc,0.7035083693056157,0.7171478271484375,0.6208114624023438,0.8216781616210938,0.20086669921875,0.6846540409659567,0.7225832814347591,247
flickr,lambda050k_best,coverage,0.4072476781163094,0.328596138943136,0.1771586639340493,0.6136265394551759,0.43646787552112654,0.3711669746690408,0.4429525688971364,250
