dataset,sample_id,comparison,pearson,spearman,js_divergence,top10_overlap,threshold_mask_iou,left_entropy,right_entropy,left_effective_active_area,right_effective_active_area,left_effective_active_ratio,right_effective_active_ratio
flickr,10035917404,DECODER_TARGET_vs_AUD,-0.41308043152445406,-0.5307142857142857,0.0019051621579631176,0.0,0.26666666666666666,3.8918190816958975,3.8844104577325704,48.999940395714525,48.63825969556557,0.9999987835860107,0.9926175448074607
flickr,10035917404,IMG_vs_AUD,0.9899721232893086,0.98,0.00012948690756602632,0.8,0.9696969696969697,3.887412211700114,3.8844104577325704,48.78447913217532,48.63825969556557,0.9956016149423534,0.9926175448074607
flickr,10045181004,DECODER_TARGET_vs_IMG,0.5261250787722859,0.5722594966019392,0.0014530056360635302,0.2,0.4666666666666667,3.891819757614427,3.886032441563833,48.999973515693384,48.717214180511874,0.9999994595039466,0.994228860826773
flickr,10045181004,DECODER_TARGET_vs_AUD,0.5480390266408893,0.6107298657565275,0.0011946830630434595,0.2,0.4888888888888889,3.891819757614427,3.8870510845772785,48.999973515693384,48.76686491426462,0.9999994595039466,0.9952421411074412
flickr,10045181004,IMG_vs_AUD,0.9952597590295237,0.9944897959183674,2.5054323955769783e-05,0.8,0.9545454545454546,3.886032441563833,3.8870510845772785,48.717214180511874,48.76686491426462,0.994228860826773,0.9952421411074412
flickr,10060697266,DECODER_TARGET_vs_IMG,0.31695770718701116,-0.018775510204081632,0.002084130002191534,0.0,0.5111111111111111,3.8918197244553143,3.883541733887056,48.99997189089776,48.5960248274384,0.9999994263448523,0.9917556087232327
flickr,10060697266,DECODER_TARGET_vs_AUD,0.31982857709137524,-0.005918367346938775,0.0027619549477376354,0.0,0.4666666666666667,3.8918197244553143,3.8808654606804245,48.99997189089776,48.4661424661086,0.9999994263448523,0.9891049482879306
flickr,10060697266,IMG_vs_AUD,0.9955454358164092,0.9921428571428571,6.925073456238073e-05,1.0,0.9130434782608695,3.883541733887056,3.8808654606804245,48.5960248274384,48.4661424661086,0.9917556087232327,0.9891049482879306
flickr,10061269855,DECODER_TARGET_vs_IMG,0.5966871374178646,0.7019593872658342,0.0017700320279253946,0.2,0.5777777777777777,3.891819802462357,3.8847899322187702,48.9999757132408,48.65672017659245,0.999999504351853,0.9929942893182133
flickr,10061269855,DECODER_TARGET_vs_AUD,0.6110446470376619,0.7020614384960828,0.003041772669055554,0.0,0.5777777777777777,3.891819802462357,3.879792301489754,48.9999757132408,48.41415847842087,0.999999504351853,0.9880440505800179
flickr,10061269855,IMG_vs_AUD,0.993803507911475,0.9903061224489796,0.00020092421079549814,0.8,1.0,3.8847899322187702,3.879792301489754,48.65672017659245,48.41415847842087,0.9929942893182133,0.9880440505800179
flickr,10067897816,DECODER_TARGET_vs_IMG,0.28809656770260045,-0.015918367346938776,0.0010359209481668626,0.0,0.5652173913043478,3.891819748056783,3.887708433474534,48.99997304736908,48.798932297713485,0.9999994499463077,0.9958965775043568
flickr,10067897816,DECODER_TARGET_vs_AUD,0.38861564710874724,0.09030612244897959,0.0010605495140829902,0.0,0.6739130434782609,3.891819748056783,3.887624723504321,48.99997304736908,48.79484751151547,0.9999994499463077,0.9958132145207239
flickr,10067897816,IMG_vs_AUD,0.9797083728504679,0.9747959183673469,4.190452779497897e-05,0.6,0.84375,3.887708433474534,3.887624723504321,48.798932297713485,48.79484751151547,0.9958965775043568,0.9958132145207239
flickr,10069511285,DECODER_TARGET_vs_IMG,0.36673531625864325,0.2869387755102041,0.0007202143985223795,0.0,0.6666666666666666,3.891819744381502,3.8889615158299913,48.99997286728041,48.860119707166035,0.9999994462710289,0.9971453001462456
flickr,10069511285,DECODER_TARGET_vs_AUD,0.3922877149679772,0.3526530612244898,0.0012829805201114292,0.0,0.7333333333333333,3.891819744381502,3.886763102193922,48.99997286728041,48.75282293829569,0.9999994462710289,0.9949555701692997
flickr,10069511285,IMG_vs_AUD,0.9871015241701675,0.9791836734693877,0.00010626902590478627,0.8,0.8611111111111112,3.8889615158299913,3.886763102193922,48.860119707166035,48.75282293829569,0.9971453001462456,0.9949555701692997
flickr,10079676496,DECODER_TARGET_vs_IMG,-0.34652521512179546,-0.35112244897959183,0.0006129428979825501,0.0,0.10526315789473684,3.89181909444512,3.8894110829046737,48.99994102042567,48.88209054656437,0.9999987963352178,0.9975936846237626
flickr,10079676496,DECODER_TARGET_vs_AUD,-0.39059036942200026,-0.3979591836734694,0.0013439741627816468,0.0,0.1,3.89181909444512,3.886537258654524,48.99994102042567,48.741813671440354,0.9999987963352178,0.9947308912538848
flickr,10079676496,IMG_vs_AUD,0.9678104843697819,0.9521428571428572,0.00019969946352912233,0.8,0.9259259259259259,3.8894110829046737,3.886537258654524,48.88209054656437,48.741813671440354,0.9975936846237626,0.9947308912538848
flickr,10080652613,DECODER_TARGET_vs_IMG,0.1432950319486973,-0.13025842500220675,0.0009327005698680889,0.0,0.30952380952380953,3.891819483658091,3.888096592893937,48.999960091842,48.817877739629644,0.9999991855477959,0.9962832191761152
flickr,10080652613,DECODER_TARGET_vs_AUD,0.14876790092564016,-0.12750325267548557,0.0010347246464452488,0.0,0.38095238095238093,3.891819483658091,3.8876935983318135,48.999960091842,48.79820836395808,0.9999991855477959,0.9958818033460833
flickr,10080652613,IMG_vs_AUD,0.9904906320060717,0.991938775510204,2.1840810306488487e-05,0.6,0.88,3.888096592893937,3.8876935983318135,48.817877739629644,48.79820836395808,0.9962832191761152,0.9958818033460833
flickr,10106776154,DECODER_TARGET_vs_IMG,0.5800298466099141,0.5063265306122449,0.0007010582445763219,0.0,0.3333333333333333,3.891819233038171,3.88897063351845,48.99994781147746,48.86056520054652,0.9999989349281114,0.9971543918478881
flickr,10106776154,DECODER_TARGET_vs_AUD,0.5689275450541751,0.546734693877551,0.0009445235536545138,0.0,0.4,3.891819233038171,3.8880034505784478,48.99994781147746,48.81333094121266,0.9999989349281114,0.996190427371687
flickr,10106776154,IMG_vs_AUD,0.9821038187739669,0.9724489795918367,4.787727774706431e-05,0.8,0.7368421052631579,3.88897063351845,3.8880034505784478,48.86056520054652,48.81333094121266,0.9971543918478881,0.996190427371687
flickr,10109936483,DECODER_TARGET_vs_IMG,0.5282123518096999,0.5166326530612245,0.0010467623982526098,0.0,0.6222222222222222,3.891819781722733,3.8876495305310304,48.99997469699975,48.796057981614986,0.9999994836122398,0.9958379179921426
flickr,10109936483,DECODER_TARGET_vs_AUD,0.5356769625846131,0.5241836734693878,0.0007588985558568031,0.2,0.5777777777777777,3.891819781722733,3.888794056174888,48.99997469699975,48.85193829341905,0.9999994836122398,0.9969783325187562
flickr,10109936483,IMG_vs_AUD,0.9878536885350385,0.981326530612245,4.4682021898137183e-05,0.6,0.9285714285714286,3.8876495305310304,3.888794056174888,48.796057981614986,48.85193829341905,0.9958379179921426,0.9969783325187562
flickr,10110769444,DECODER_TARGET_vs_IMG,0.5504059447298323,0.4466326530612245,0.0015373385648750303,0.2,0.5909090909090909,3.8918197220713444,3.8857179838252702,48.9999717740833,48.70189708392758,0.9999994239608837,0.9939162670189301
flickr,10110769444,DECODER_TARGET_vs_AUD,0.5461853165364624,0.47030612244897957,0.0020059507587230924,0.2,0.5909090909090909,3.8918197220713444,3.8838707888238124,48.9999717740833,48.612018220522764,0.9999994239608837,0.9920820045004646
flickr,10110769444,IMG_vs_AUD,0.9922497307279592,0.9731632653061224,5.715039146987395e-05,0.4,0.8571428571428571,3.8857179838252702,3.8838707888238124,48.70189708392758,48.612018220522764,0.9939162670189301,0.9920820045004646
