dataset,sample_id,comparison,pearson,spearman,js_divergence,top10_overlap,threshold_mask_iou,left_entropy,right_entropy,left_effective_active_area,right_effective_active_area,left_effective_active_ratio,right_effective_active_ratio
vggss,-2sOH8XovEE_000484,DECODER_TARGET_vs_IMG,0.7009764842885157,0.7498979591836735,0.00033447843445607054,0.6,0.7142857142857143,3.889400723045626,3.889966163320789,48.881584137619505,48.90923156975389,0.9975833497473369,0.9981475830562019
vggss,-2sOH8XovEE_000484,DECODER_TARGET_vs_AUD,0.7578378137553553,0.7812244897959184,0.0003241988623244863,0.4,0.6904761904761905,3.889400723045626,3.8889514143290853,48.881584137619505,48.859626149115385,0.9975833497473369,0.997135227532967
vggss,-2sOH8XovEE_000484,IMG_vs_AUD,0.9801841333071748,0.9792857142857143,5.1882983847964255e-05,0.8,0.9666666666666667,3.889966163320789,3.8889514143290853,48.90923156975389,48.859626149115385,0.9981475830562019,0.997135227532967
vggss,-3Kv4fdm7Uk_000030,DECODER_TARGET_vs_IMG,0.4616738963646551,0.549248705502842,0.000545401336950767,0.2,0.5952380952380952,3.890094925590454,3.8895704289687894,48.91552963888652,48.88988033591836,0.9982761150793167,0.9977526599167013
vggss,-3Kv4fdm7Uk_000030,DECODER_TARGET_vs_AUD,0.5211618049818315,0.6230260978072646,0.0006359883911038934,0.2,0.5476190476190477,3.890094925590454,3.8885100605686227,48.91552963888652,48.8380665274397,0.9982761150793167,0.9966952352538714
vggss,-3Kv4fdm7Uk_000030,IMG_vs_AUD,0.9680388332440305,0.9666326530612245,6.964236602113942e-05,0.6,0.8461538461538461,3.8895704289687894,3.8885100605686227,48.88988033591836,48.8380665274397,0.9977526599167013,0.9966952352538714
vggss,-4bPiXbovf0_000008,DECODER_TARGET_vs_IMG,0.39656507404212393,0.5623469387755102,0.0007643488326410652,0.0,0.35714285714285715,3.890205368391604,3.888565070940037,48.920932305336876,48.84075320151531,0.9983863735783036,0.9967500653370472
vggss,-4bPiXbovf0_000008,DECODER_TARGET_vs_AUD,0.41794943685891633,0.5977551020408163,0.0009551696094613827,0.2,0.46511627906976744,3.890205368391604,3.88740142556707,48.920932305336876,48.783952939130714,0.9983863735783036,0.9955908763087901
vggss,-4bPiXbovf0_000008,IMG_vs_AUD,0.981489945185232,0.9839795918367347,5.810835127630716e-05,0.8,0.7142857142857143,3.888565070940037,3.88740142556707,48.84075320151531,48.783952939130714,0.9967500653370472,0.9955908763087901
vggss,-5CGQGSFGyg_000060,DECODER_TARGET_vs_IMG,0.45354098020271716,0.575,0.0005397402774209665,0.2,0.5,3.8905072682496207,3.8893666043668333,48.935703757491375,48.87991639100227,0.9986878317855382,0.9975493141020871
vggss,-5CGQGSFGyg_000060,DECODER_TARGET_vs_AUD,0.5129031514488619,0.6527551020408163,0.0004584537826943612,0.2,0.5,3.8905072682496207,3.8895351445911324,48.935703757491375,48.88815531735027,0.9986878317855382,0.9977174554561279
vggss,-5CGQGSFGyg_000060,IMG_vs_AUD,0.9762980778714342,0.9739795918367347,2.8724376539940722e-05,1.0,0.75,3.8893666043668333,3.8895351445911324,48.87991639100227,48.88815531735027,0.9975493141020871,0.9977174554561279
vggss,-5z9IXBJefc_000227,DECODER_TARGET_vs_IMG,0.5055972699668857,0.6158163265306122,0.0008491698419742979,0.2,0.40476190476190477,3.8895514139450262,3.887541325610004,48.888950702520525,48.79077829366394,0.9977336878065414,0.9957301692584478
vggss,-5z9IXBJefc_000227,DECODER_TARGET_vs_AUD,0.43491598670806264,0.5409183673469388,0.0010926486245173357,0.2,0.5238095238095238,3.8895514139450262,3.8868297429943666,48.888950702520525,48.756071973698184,0.9977336878065414,0.9950218770142486
vggss,-5z9IXBJefc_000227,IMG_vs_AUD,0.9856721751194629,0.9791836734693877,4.188571781498391e-05,0.8,0.7727272727272727,3.887541325610004,3.8868297429943666,48.79077829366394,48.756071973698184,0.9957301692584478,0.9950218770142486
vggss,-79qo5MUYBk_000207,DECODER_TARGET_vs_IMG,0.6707615743198686,0.8635714285714285,0.001006358458673195,0.6,0.6904761904761905,3.8901374537451234,3.8849745152997475,48.91760997033275,48.665702212853354,0.9983185708231173,0.9931775961806807
vggss,-79qo5MUYBk_000207,DECODER_TARGET_vs_AUD,0.674951709976267,0.8473469387755102,0.0006518569894702489,0.8,0.7380952380952381,3.8901374537451234,3.887146044544834,48.91760997033275,48.77149603405668,0.9983185708231173,0.9953366537562588
