sample_index,sample_id,dataset,fold,IoU_AUD,intrinsic_IoU_AUD_binary,IoU_IMG,IoU_PROP_F34,IoU_PROP_K34,TP,FP,FN,IoU_expand_star,IoU_shrink_star,intrinsic_expand_gain,intrinsic_shrink_gain,intrinsic_error_type,candidate_5_2_error_type,candidate_5_2_expand_gain,candidate_5_2_shrink_gain,AUD_ONLY_pixels,TRUE_EXTENT_pixels,CONTEXT_LEAKAGE_pixels,AUD_ONLY_true_extent_ratio,AUD_ONLY_leakage_ratio,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,group_IMG_ONLY_SHRINK,AUD_OVER_EXPANSION,group_PROP_ONLY,group_PROP_HURT,probe_sampled_pixels,routing_sampled_pixels,OOF_predicted_leakage_ratio_PREDICTION,OOF_mean_leakage_probability_PREDICTION,transfer_from_vggss_144k_predicted_leakage_ratio_PREDICTION,transfer_from_vggss_144k_mean_leakage_probability_PREDICTION,OOF_predicted_leakage_ratio_WITHOUT_PROTOTYPE,OOF_mean_leakage_probability_WITHOUT_PROTOTYPE,transfer_from_vggss_144k_predicted_leakage_ratio_WITHOUT_PROTOTYPE,transfer_from_vggss_144k_mean_leakage_probability_WITHOUT_PROTOTYPE,OOF_predicted_leakage_ratio_WITH_PROTOTYPE,OOF_mean_leakage_probability_WITH_PROTOTYPE,transfer_from_vggss_144k_predicted_leakage_ratio_WITH_PROTOTYPE,transfer_from_vggss_144k_mean_leakage_probability_WITH_PROTOTYPE,OOF_predicted_leakage_ratio_PROTOTYPE_ONLY,OOF_mean_leakage_probability_PROTOTYPE_ONLY,transfer_from_vggss_144k_predicted_leakage_ratio_PROTOTYPE_ONLY,transfer_from_vggss_144k_mean_leakage_probability_PROTOTYPE_ONLY
108,13579448834,flickr_144k,4,0.6399456101857288,0.6512587701196864,0.6941359552946169,0.6064540794653224,0.5666534496431404,22092,10626,1204,0.6867519603796945,0.9483173076923077,0.03549319026000819,0.29705853757262135,INTRINSIC_SHRINK,SHRINK,0.0,0.054190345108888094,5322,1237,4085,0.23243141676061632,0.7675685832393837,False,False,True,False,False,False,True,False,False,12,12,0.8333333333333334,0.5574338522143446,0.6666666666666666,0.5118352987815483,0.16666666666666666,0.39843568644680477,0.75,0.58996133147089,0.25,0.4422602229752737,0.8333333333333334,0.6636257870424541,0.6666666666666666,0.5442901213728244,1.0,0.6954293322332457
109,13660204414,flickr_144k,2,0.6750516376512246,0.6698405828464258,0.6310511756569848,0.6041790882974687,0.5933706426105357,18572,3452,5702,0.8754959244030873,0.765098459256818,0.20565534155666154,0.09525787641039218,INTRINSIC_EXPAND,KEEP_AMBIGUOUS,0.0,0.0,5473,2916,2557,0.532797368901882,0.46720263109811805,False,False,True,False,False,False,False,False,False,12,12,0.6666666666666666,0.5051060306906016,0.5833333333333334,0.5074930218063246,0.3333333333333333,0.463423883491735,0.5833333333333334,0.5115848183323553,0.25,0.4268373722844627,0.6666666666666666,0.5092604937675201,0.16666666666666666,0.37938939276067174,0.8333333333333334,0.5587138144245474
110,13721325644,flickr_144k,3,0.6886513314880214,0.6979937994824361,0.6479247340388352,0.6420346636562853,0.7223335766907811,27242,8897,2890,0.7720413026211279,0.9040886764901102,0.0740475031386918,0.20609487700767404,INTRINSIC_SHRINK,EXPAND,0.03591498522355108,0.0,4117,3204,913,0.7782365800340053,0.22176341996599466,False,False,True,False,False,False,True,False,False,12,12,0.4166666666666667,0.5029566765342128,0.4166666666666667,0.4964238127643967,0.0,0.362561944338885,0.16666666666666666,0.4004656102552515,0.4166666666666667,0.4843718333264582,0.3333333333333333,0.4507875855084575,1.0,0.6263171205715062,1.0,0.7010331320554001
111,13861270725,flickr_144k,1,0.6681497899368156,0.7076490164777186,0.7580886699507389,0.5701291741877257,0.5862722196900638,26154,9064,1741,0.7547552693525258,0.9375873812511203,0.047106252874807186,0.22993836477340168,INTRINSIC_SHRINK,SHRINK,0.0,0.089525086910475,6127,1273,4854,0.20776889179043578,0.7922311082095642,False,False,True,False,False,False,True,False,False,12,12,0.5833333333333334,0.5280779781261404,0.4166666666666667,0.5006165356015226,0.3333333333333333,0.4772233424563698,0.25,0.41227708321770673,0.4166666666666667,0.4499330859696877,0.3333333333333333,0.44134986123324543,0.3333333333333333,0.42290384157771577,0.9166666666666666,0.5767323740346685
112,14062380939,flickr_144k,1,0.5390296948685372,0.5704987421634788,0.6168970075712054,0.497978069103015,0.3968918737005848,14287,9681,1075,0.6134249091562513,0.9300221325348262,0.04292616699277241,0.3595233903713474,INTRINSIC_SHRINK,SHRINK,0.0,0.08985295986899655,3539,103,3436,0.02910426674201752,0.9708957332579825,False,False,True,False,False,False,True,False,True,12,12,0.9166666666666666,0.5546034163502845,0.6666666666666666,0.533960033254596,0.25,0.45314716589889104,0.25,0.45080755677661943,0.5,0.521889442573975,0.5,0.46159716421909375,0.3333333333333333,0.47964869149399814,1.0,0.564290040756574
113,14172932360,flickr_144k,1,0.6481958288888071,0.6485448523712212,0.5644536708052218,0.5520186761878605,0.664237785699308,18407,7088,2887,0.7502642519906983,0.8644219028834413,0.10171939961947718,0.21587705051222017,INTRINSIC_SHRINK,EXPAND,0.014889733914220549,0.0,5823,3685,2138,0.632835308260347,0.3671646917396531,False,False,True,False,False,False,True,False,False,12,12,0.5,0.5369475769057388,0.6666666666666666,0.5279890974852544,0.5833333333333334,0.5627054681702676,0.8333333333333334,0.61586118573806,0.75,0.5737105264961253,0.8333333333333334,0.6278582076974698,0.4166666666666667,0.48911289040638634,1.0,0.7589674532886708
114,14174434304,flickr_144k,4,0.8166332665330661,0.8201064845044954,0.5305186433954779,0.8164298868718758,0.8371604875828234,32655,5330,1833,0.8661409412828369,0.9468510786360473,0.046034456778341504,0.12674459413155192,INTRINSIC_SHRINK,EXPAND,0.017505949745769356,0.0,10410,10410,0,1.0,0.0,False,False,True,False,False,False,True,False,False,0,12,0.25,0.327640393323203,0.4166666666666667,0.4092246886659476,0.4166666666666667,0.31773126356766024,0.4166666666666667,0.44246993388793676,0.25,0.29982857222718257,0.4166666666666667,0.48895637003034537,0.16666666666666666,0.39332993755784695,1.0,0.6164975369117517
115,14203929291,flickr_144k,0,0.6649730114948597,0.6856776041280893,0.7312225314415195,0.9380747099853837,0.7358391684742259,27772,12503,228,0.6913068167790041,0.9918571428571429,0.005629212650914761,0.30617953872905357,INTRINSIC_SHRINK,SHRINK,0.0046791498009944865,0.06624951994665984,6710,1702,5008,0.25365126676602084,0.7463487332339791,False,False,True,False,False,False,True,False,False,12,12,0.5833333333333334,0.5105515772747775,0.5833333333333334,0.5109771122238679,0.5,0.5018727420446928,0.8333333333333334,0.5672750845508544,0.9166666666666666,0.7219884744365195,0.9166666666666666,0.6973303801152128,1.0,0.7972485191388511,1.0,0.8705353803970156
116,14414061986,flickr_144k,1,0.6797245513525818,0.6970812692462177,0.7222516673291816,0.680731364275668,0.6756037658616455,20826,6367,2683,0.7868857946177534,0.8858734952571355,0.08980452537153572,0.18879222601091783,INTRINSIC_SHRINK,SHRINK,0.0,0.02622048261269816,6605,2771,3834,0.4195306585919758,0.5804693414080242,False,False,True,False,False,False,True,False,False,12,12,0.25,0.35318874669648626,0.4166666666666667,0.46792748530509015,0.3333333333333333,0.39091557868321414,0.5833333333333334,0.5259407526573426,0.4166666666666667,0.46437708739428146,0.5833333333333334,0.5486089219316067,0.6666666666666666,0.5567477666794932,1.0,0.6784144066820583
117,14566072101,flickr_144k,3,0.6833621100261967,0.6673064794757191,0.5677691586395022,0.7366067732052662,0.6756616571352574,24336,4227,7906,0.8840933395486578,0.754791886359407,0.21678686007293868,0.08748540688368789,INTRINSIC_EXPAND,EXPAND,0.052858579628975666,0.0,4303,4052,251,0.9416686033000232,0.05833139669997676,False,False,True,False,False,False,False,False,False,12,12,0.16666666666666666,0.42891990108282996,0.4166666666666667,0.45782925945810865,0.25,0.3894435038063729,0.4166666666666667,0.46456879199789386,0.0,0.29245233740060816,0.3333333333333333,0.4847984296629006,0.0,0.31081276511520456,0.9166666666666666,0.5798887439327735
118,14648401332,flickr_144k,0,0.8173388665542731,0.8139023317201936,0.7764454426894652,0.7597330525357163,0.7278716078835362,25900,3994,1928,0.8744893469926466,0.9307172631881558,0.060587015272453026,0.11681493146796229,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,7896,4656,3240,0.5896656534954408,0.41033434650455924,False,False,True,False,False,False,True,False,False,12,12,0.4166666666666667,0.46552890471101466,0.5833333333333334,0.5021389728825248,0.5,0.5157662491794032,0.6666666666666666,0.5677427826650016,0.5833333333333334,0.5147622326392997,0.6666666666666666,0.5823810321171824,0.3333333333333333,0.47531274620414826,1.0,0.6010795579000076
119,14652810592,flickr_144k,1,0.8367266904147195,0.8503890764939069,0.9465754990095993,0.8610609405311392,0.8254387377233939,28960,4725,370,0.8612538540596094,0.9873849301056938,0.010864777565702477,0.1369958536117869,INTRINSIC_SHRINK,SHRINK,0.0,0.10984880859487978,5540,1193,4347,0.21534296028880867,0.7846570397111914,False,False,True,False,False,False,True,False,False,12,12,0.4166666666666667,0.5152860038035428,0.5,0.5330233207194407,0.9166666666666666,0.6590298362482582,1.0,0.7337094699913757,0.9166666666666666,0.6960119833832494,1.0,0.82615488290831,0.6666666666666666,0.5588949173817647,1.0,0.8258578099774957
120,14678892718,flickr_144k,3,0.43357118586476384,0.47521641999441494,0.5035757406891428,0.3103271708079556,0.31916957702755144,13614,14972,62,0.4773806199385646,0.9954665106756362,0.0021641999441496806,0.5202500906812213,INTRINSIC_SHRINK,SHRINK,0.0,0.07040241640321032,5818,848,4970,0.14575455482983843,0.8542454451701615,True,False,False,False,True,True,True,False,False,12,12,0.5,0.5176421910529659,0.8333333333333334,0.5412725090661161,0.5833333333333334,0.507220362926931,0.5,0.5245445130123239,0.16666666666666666,0.41182964685849227,0.5,0.5069254350262324,0.08333333333333333,0.36612627956944693,0.5833333333333334,0.5227076941960852
121,14680986811,flickr_144k,4,0.7438386026297885,0.736663583102066,0.4897472998056152,0.6919106288384009,0.6837617476815834,28668,7336,2912,0.8114914174118615,0.9077897403419886,0.07482783430979545,0.17112615723992253,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,12631,10811,1820,0.8559100625445333,0.14408993745546672,False,True,False,False,False,False,True,False,False,12,12,0.25,0.3459672463311727,0.3333333333333333,0.39998962440495206,0.25,0.2648056777948244,0.3333333333333333,0.4437676859052486,0.16666666666666666,0.2660538978958211,0.3333333333333333,0.4396860269988932,0.16666666666666666,0.43862473553962983,0.9166666666666666,0.5886026296585548
122,14742398172,flickr_144k,1,0.7753010913201641,0.793950348200521,0.7872183446708673,0.7287650704992847,0.7118903453323574,29870,7752,0,0.793950348200521,1.0,0.0,0.20604965179947898,INTRINSIC_SHRINK,SHRINK,0.0,0.03900097690848581,1888,146,1742,0.07733050847457627,0.9226694915254238,False,False,True,False,False,False,True,False,False,12,12,0.9166666666666666,0.5587064746356998,0.8333333333333334,0.5679122815353627,1.0,0.6429695056667962,1.0,0.6978471389601095,1.0,0.666862587574964,1.0,0.7201343139369709,1.0,0.6383016730632441,1.0,0.747276113889784
