dataset,group,seed,kind,sample_index,sample_id,rho_full_common,rho_full_specific,common_spatial_std,specific_spatial_std,common_specific_std_ratio
flickr,C0,12345,best,206,4957886467,0.9975510204081632,0.9063265306122449,0.24647795618833274,0.022639040926042447,10.887296727521743
flickr,C0,12345,best,207,4965189170,0.995,0.595,0.2239494621237962,0.014016934217827407,15.977064502376459
flickr,C0,12345,best,208,5006362787,0.9909183673469387,0.9476530612244898,0.1653808912306742,0.055295524874472826,2.9908548947877387
flickr,C0,12345,best,209,5130986168,0.9972448979591837,-0.3370408163265306,0.16451878006447504,0.011817681005761065,13.92140979133494
flickr,C0,12345,best,210,5179649119,0.9948979591836735,0.7660204081632653,0.1203019322027132,0.013492324999846792,8.916323332270698
flickr,C0,12345,best,211,5194793239,0.995,0.6961224489795919,0.1781431935748767,0.016330061021852013,10.908911689704958
flickr,C0,12345,best,212,5220919991,0.99,0.2645918367346939,0.15237377302735555,0.019624685939670854,7.764392943447592
flickr,C0,12345,best,213,5237296528,0.9920408163265306,0.7853061224489796,0.1215223744765462,0.01012513570926179,12.002048956774548
flickr,C0,12345,best,214,5303633386,0.9968367346938776,0.13163265306122449,0.1513977142131658,0.008489372690460475,17.833792876509204
flickr,C0,12345,best,215,5344317532,0.9918367346938776,0.27153061224489794,0.19748086824685196,0.017256191685458434,11.444058564397293
