dataset,sample_id,sample_index,RemoveFP,RemoveTP,AddTP,AddFP
vggss,Wx65BBbjCIQ_000120,3016,427,0,0,1336
vggss,WxFEd6umyB0_000001,3017,202,930,309,470
vggss,X0LgBnGmy1w_000150,3018,0,143,2803,0
vggss,X1B6bDrgzXM_000050,3019,1425,797,0,232
vggss,X1aRTyM821w_000024,3020,5185,0,0,1427
vggss,X3Ukm37HbE0_000030,3021,4364,4142,54,4
vggss,X5Xs8Y1cJK0_000030,3022,145,3789,16,0
vggss,X76DCP7SCR0_000150,3023,2627,0,0,1202
vggss,X7RMG1-Srp8_000087,3024,789,0,0,1487
vggss,X91RLYNmC70_000088,3025,352,0,0,1186
vggss,XA6RBioito4_000067,3026,89,0,278,1453
vggss,XA9I4QiBuWQ_000082,3027,388,506,586,390
vggss,XA9I4QiBuWQ_000132,3028,376,177,201,301
vggss,XAgppw__ZD4_000064,3029,4926,0,0,278
vggss,XB6j1Xabe3E_000470,3030,862,0,0,1309
vggss,XBGpHaWOSH4_000301,3031,352,258,240,674
vggss,XBMeUqtyXpM_000030,3032,24,549,1823,6
vggss,XCkoQ-sCQ4Y_000170,3033,1839,97,401,848
vggss,XEQXKjMuP6Q_000113,3034,2012,739,622,410
vggss,XEavANMFzQM_000040,3035,57,469,0,210
vggss,XG1fNGITN08_000400,3036,85,0,745,7836
vggss,XGCQHUilvfQ_000030,3037,448,0,706,883
vggss,XHQGUbMSPTM_000030,3038,1438,300,1452,1129
vggss,XHlsNQZbZd8_000270,3039,2272,953,2,789
vggss,XHukxF8iWE0_000400,3040,7338,298,0,8
vggss,XI6TRMIk71Q_000125,3041,54,1611,711,0
vggss,XIW8Ai-YMdA_000210,3042,932,0,0,1731
vggss,XIohMvtR0Og_000030,3043,188,0,411,4776
vggss,XJzWnBLIXQk_000099,3044,6281,3030,0,372
vggss,XMATVI0hyR4_000093,3045,4885,527,0,1337
vggss,XMVoH1JjXw8_000030,3046,4454,0,0,0
vggss,XMWD4ECxcNk_000029,3047,3857,2098,84,372
vggss,XOj6xGKEsUw_000035,3048,122,0,1226,256
vggss,XQXsAZJqDig_000030,3049,1936,730,0,315
vggss,XR7vOriQ9VY_000194,3050,0,2156,684,511
vggss,XS-3djsJWTA_000360,3051,2699,1328,30,6
vggss,XS_Nwd8dxE0_000030,3052,4039,198,2,306
vggss,XTFD-XHCo2Q_000000,3053,1499,84,0,913
vggss,XUCh79kkapE_000049,3054,390,88,936,3905
vggss,XUlxqSC9j9s_000007,3055,2018,321,645,35
vggss,XVi3kxnZ9h4_000045,3056,0,0,1245,4662
vggss,XVqQKMMGoUs_000061,3057,965,1388,32,979
vggss,XXkTYV7NqIA_000275,3058,88,954,1149,1589
vggss,XYLDjkXAuec_000380,3059,1057,0,117,1171
vggss,XZ5oHxjfHKY_000030,3060,5186,42,125,499
vggss,XZPPLt35KxU_000000,3061,11499,309,0,445
vggss,XZbFXz54Suo_000000,3062,100,1522,436,0
vggss,XZhLMTOmM9w_000030,3063,84,689,117,2382
vggss,X_nfMNpw9SA_000060,3064,26,2232,0,0
vggss,XaIep0xC8BA_000117,3065,914,153,27,14
vggss,Xb7lSqbJYog_000490,3066,1384,175,1234,352
vggss,XcyHfR180hA_000008,3067,246,7,0,626
vggss,XdNW5tS4u3w_000014,3068,1202,0,2159,806
vggss,Xecb_5XO81Q_000010,3069,674,4233,267,1
vggss,XfLIbeSJSHE_000300,3070,396,0,642,4237
vggss,XgDKqGfheRE_000030,3071,0,374,648,28
vggss,Xh8CKz7QH40_000030,3072,1007,5693,0,0
vggss,XiQhJPkvn1I_000654,3073,3132,0,0,1346
vggss,XjkUtn062ho_000000,3074,406,643,2541,1107
vggss,Xo5rIluWHhI_000007,3075,810,0,0,2071
vggss,Xp-u8qRkJZA_000014,3076,181,0,1263,1961
vggss,Xq6M-3Kh_PU_000020,3077,231,824,588,107
vggss,XrNfbjSoitY_000080,3078,285,49,347,1056
vggss,Xr_wJ4xCnUA_000141,3079,2136,139,4,222
vggss,XrfEKRcnKxs_000030,3080,388,0,0,465
vggss,XrjkzI6TVwc_000030,3081,3181,483,0,23
vggss,XryEq7dg_fY_000082,3082,8,42,1456,128
vggss,XuaJVdMCCoU_000030,3083,441,2351,852,216
vggss,XvXsYOMYa0k_000157,3084,1216,0,0,2083
vggss,XvkNRGfbdw8_000017,3085,1004,0,0,1882
vggss,Xw_JU2taiVM_000423,3086,2245,0,0,89
vggss,XwfxT99WlZE_000015,3087,44,1605,387,484
vggss,Xx13khTTtJ0_000159,3088,0,0,875,1278
vggss,Xx2YziXzVkg_000030,3089,71,301,1936,1177
vggss,Xx8lx5KT2ks_000000,3090,989,725,295,490
vggss,XyIAPpcvVro_000000,3091,1848,125,0,92
vggss,XySWOKnenIA_000000,3092,2223,0,0,2867
vggss,XyVZgPZ1clo_000852,3093,336,147,243,0
vggss,XzqUa_35-xs_000002,3094,0,0,173,3618
vggss,Y-qOOR0izlE_000102,3095,0,35,1186,848
vggss,Y0zPnwGCSw0_000014,3096,0,294,1081,424
vggss,Y0zPnwGCSw0_000048,3097,299,929,1503,822
vggss,Y16pPj3zfo4_000007,3098,487,3194,24,30
vggss,Y3AK50PotkQ_000030,3099,1147,79,0,169
vggss,Y3Iu9Xq-TaU_000453,3100,491,1201,0,4972
vggss,Y3Iu9Xq-TaU_000505,3101,2852,120,0,881
vggss,Y3yXAMiFgyI_000030,3102,188,1313,435,0
vggss,Y4Rul-qYAGQ_000400,3103,435,988,0,0
vggss,Y5PXkSzapQc_000058,3104,1457,0,0,226
vggss,Y5Qrawu3guY_000030,3105,2507,1253,0,517
vggss,Y5oaCVCDhYI_000033,3106,1821,2321,434,325
vggss,Y5t8KSDEeOs_000000,3107,1972,198,102,122
vggss,Y6-EXl7Njzg_000030,3108,5384,101,0,829
vggss,Y612uIsQ9HM_000012,3109,789,914,562,3351
vggss,Y6lUctPmnoc_000007,3110,0,0,2091,1480
vggss,Y7aU3aCEf5A_000030,3111,376,812,14,0
vggss,Y8JivjKVBIg_000134,3112,654,1198,118,0
vggss,Y8b7Thr-UyQ_000040,3113,171,526,525,3840
vggss,Y8x4eyGCecI_000320,3114,853,794,2183,111
vggss,Y9pGt8ax3PA_000010,3115,0,99,1763,2405
vggss,YBd5lEnpT_8_000000,3116,284,0,1231,3869
vggss,YCfGy7J2oFo_000051,3117,61,1336,413,81
vggss,YD0freJ-4q4_000041,3118,194,0,0,3217
vggss,YDhSHz_AO5E_000076,3119,701,417,932,1344
vggss,YDpyBLAg2Ps_000280,3120,6,0,373,4984
vggss,YFmO4K_mdTo_000181,3121,2388,230,0,229
vggss,YGj2ZPZ5cew_000290,3122,10768,583,166,191
vggss,YGv1xUgz2pY_000045,3123,1529,1,168,268
vggss,YIN5D9ffrtE_000031,3124,3442,0,0,891
vggss,YIvbFqkLIgA_000070,3125,16,11,124,1834
vggss,YJGLI8Eurm4_000006,3126,1341,0,0,771
vggss,YLGxmdhFdrY_000025,3127,2021,652,856,1333
vggss,YN5CTUvVDGw_000200,3128,401,0,0,2931
vggss,YNNepx1HYM8_000031,3129,4682,1485,10,0
vggss,YNwgT_8Vniw_000018,3130,395,743,2649,1239
vggss,YOA1JOyd7cw_000030,3131,24,841,911,30
vggss,YOEGhE-dE4g_000326,3132,586,762,989,134
vggss,YP9bqVB-sVg_000030,3133,627,719,322,56
vggss,YPiV6baoR8A_000037,3134,31,0,4482,596
vggss,YPuFEZZxSdg_000233,3135,1231,0,0,170
vggss,YQwQbYsgMLQ_000018,3136,159,18,510,471
vggss,YSLun3TqE08_000150,3137,458,497,32,746
vggss,YSsLH9_cisM_000236,3138,1178,0,0,34
vggss,YTFJUFWcRns_000030,3139,44,0,0,2685
vggss,YTV9OVmgbBQ_000084,3140,277,0,280,1823
vggss,YUcV-grp898_000009,3141,0,411,3089,148
vggss,YVJWw5RxUeM_000002,3142,227,0,739,5828
vggss,YVbJ9g851Vg_000025,3143,6238,850,5,54
vggss,YWabd_3AEfo_000049,3144,195,580,907,2251
vggss,YXqu1CeA2c4_000044,3145,707,834,2301,897
vggss,YY1Qf9Q_Zx8_000037,3146,20,0,0,1396
vggss,YY3DY_U9oBk_000049,3147,272,8,12,1584
vggss,Y_H9pAXuz6M_000070,3148,744,2031,156,113
vggss,Ya5GiXz1gbA_000019,3149,2115,327,26,191
vggss,YaZx80MEyKs_000060,3150,480,0,0,5302
vggss,YbLR6dgY-K4_000030,3151,563,563,22,0
vggss,YbZXTk6NgTo_000030,3152,5989,0,0,0
vggss,Yd10enP9ykM_000030,3153,633,0,0,3670
vggss,Ydz4uQX5_ow_000023,3154,32,661,2811,63
vggss,Yf7ypnJ2J-U_000039,3155,1135,0,0,205
vggss,YfGQuqGjSOU_000126,3156,2388,1869,0,9005
vggss,YjOOi6WAjtI_000023,3157,0,773,1273,655
vggss,Ykv1CiXNXLQ_000134,3158,1788,14,15,1826
vggss,YlLC5aGq4Yw_000009,3159,4,1107,633,29
vggss,YlpOZqnLeEs_000125,3160,2479,135,0,583
vggss,Yn2KgQjK5R4_000200,3161,138,0,498,3211
vggss,YqLZdK_e4-A_000030,3162,56,659,51,0
vggss,YqvKDLbboxE_000027,3163,5117,0,0,183
vggss,YrBpFByZmKM_000137,3164,514,153,0,719
vggss,Ys9Tvftkin0_000070,3165,0,0,1557,3792
vggss,YsHxZjm-zg8_000120,3166,643,1301,0,3
vggss,YsUCzO0gfro_000060,3167,824,0,0,2113
vggss,YsX-dUhC-_4_000000,3168,871,0,427,5416
vggss,Ysjdu0ZZmQE_000100,3169,908,0,0,1277
vggss,Ysqh1uzqGrc_000000,3170,0,0,443,4417
vggss,Ytblri7hn-0_000031,3171,5742,5,118,63
vggss,Ytj9squ563E_000006,3172,246,3891,6,560
vggss,YuU9VpAxb24_000003,3173,235,307,1446,44
vggss,YuvmP7Lsr2k_000030,3174,1448,451,0,730
vggss,Yx5pH0S0Clc_000062,3175,5018,72,0,61
vggss,YxIScOdROZE_000090,3176,8498,16,1068,0
vggss,YzCK7OtGzqs_000010,3177,1076,1,27,354
vggss,YzUXMKt3nF4_000026,3178,0,0,5324,2701
vggss,Z5X0bIh2Up8_000160,3179,148,89,5084,2157
vggss,Z5XoxwA2e4c_000150,3180,0,392,760,15
vggss,Z8e1GUopzRk_000050,3181,551,0,148,432
vggss,Z9xfJDftEUA_000261,3182,2268,205,0,233
vggss,ZAgmaBqrdEM_000017,3183,89,1,7,1866
vggss,ZBk-DylU4Ac_000013,3184,0,1930,800,0
vggss,ZC2-HlTYjqA_000050,3185,751,81,782,874
vggss,ZD86LBLgawc_000658,3186,1561,0,0,122
vggss,ZECeW7EAQtM_000010,3187,0,0,492,2031
vggss,ZEP87KTkyNM_000277,3188,2515,170,0,2345
vggss,ZFs03gCSB_g_000270,3189,1582,254,711,215
vggss,ZGYQX-172io_000011,3190,842,2362,147,49
vggss,ZGYQX-172io_000022,3191,0,1996,1857,1583
vggss,ZGubbE6cRL0_000040,3192,135,0,553,1052
vggss,ZHIwj6hmd4A_000000,3193,2229,2933,141,111
vggss,ZIPScztJi0M_000049,3194,0,0,16,8866
vggss,ZIgZ_OKQyF0_000215,3195,37,732,957,138
vggss,ZJHBBH9gh2Y_000000,3196,922,60,0,318
vggss,ZK2rF-mQ1Qk_000010,3197,3566,92,0,1746
vggss,ZKsNHjqLM1s_000046,3198,467,0,90,4855
vggss,ZMcJY8yLjUs_000011,3199,337,0,0,2657
vggss,ZNEEzZXROTo_000058,3200,831,0,0,1094
vggss,ZOkDV5Z3Nn8_000012,3201,1532,0,0,141
vggss,ZP0aFBkk3WE_000092,3202,4250,44,0,408
vggss,ZPO1zpDqQ8I_000080,3203,0,37,621,2325
vggss,ZPXK1-_fYy0_000259,3204,2064,0,0,1759
vggss,ZPeG32vKQ3w_000030,3205,1283,2035,0,0
vggss,ZS4Chf9yh8s_000020,3206,834,0,0,1268
vggss,ZSqKAFe326w_000063,3207,0,0,5723,156
vggss,ZT3jQW3tvt0_000015,3208,51,514,1308,4569
vggss,ZUp2sBZvw5Q_000082,3209,174,0,359,6911
vggss,ZVKgp2DGpcI_000010,3210,2857,0,0,127
vggss,ZVKgp2DGpcI_000021,3211,0,0,855,3631
vggss,ZXDg02kHzPA_000149,3212,204,803,0,124
vggss,ZXbnWlzc0ro_000540,3213,105,520,3712,567
vggss,ZXsQAXx_ao0_000050,3214,1591,24,0,935
vggss,ZZhkohnlobs_000382,3215,116,37,24,921
vggss,ZZoM-leT_0U_000041,3216,270,11,0,1488
vggss,Za8bwlW9dNE_000089,3217,386,0,0,1172
vggss,ZaVSw-V89HE_000040,3218,1418,999,869,172
vggss,ZahBai58_Ec_000330,3219,1296,515,0,868
vggss,ZdYth-f68M0_000192,3220,1899,0,29,1301
vggss,ZeFA4i5ZaBU_000112,3221,2591,1328,86,68
vggss,ZedCPKaacjU_000326,3222,244,306,1557,106
vggss,ZfSlWX1C8yY_000030,3223,253,0,1544,1909
vggss,Zfn6CE4-jww_000245,3224,1938,1784,214,18
vggss,ZggvCXDeTPo_000355,3225,5403,198,113,36
vggss,Zgogkej7gHg_000274,3226,516,0,168,719
vggss,Zhu5ogju62A_000001,3227,0,0,1129,2417
vggss,ZkNXSaL8GWQ_000003,3228,65,2769,527,183
vggss,ZkUT6D-H7mk_000006,3229,441,981,366,182
vggss,Zl29n4sL8_A_000037,3230,13,316,536,43
vggss,ZlOdV1o8SpY_000004,3231,344,2401,0,30
vggss,ZlcjYfd0rYM_000012,3232,871,33,397,948
vggss,ZmgkpmzvL6c_000030,3233,1673,630,4,0
vggss,ZnEEAfLC9Sg_000170,3234,319,0,0,463
vggss,ZnZtPgz8Sfw_000030,3235,1108,178,72,0
vggss,ZnzUnrS1MEs_000023,3236,171,0,0,359
vggss,ZoameGbMVt8_000110,3237,1986,42,0,40
vggss,Zook_bGHT3E_000030,3238,666,369,21,4
vggss,Zoq9CxiFhDA_000025,3239,2501,959,287,2
vggss,Zpy_FG4-CcU_000065,3240,2924,1496,1,1111
vggss,ZqFhbOL1WPA_000230,3241,1105,1334,3,0
vggss,ZqZG_CV2qQU_000030,3242,1407,468,0,2
vggss,ZuBxMCk0cco_000140,3243,43,991,1037,52
vggss,ZvOrojEQueY_000101,3244,728,880,2105,1831
vggss,ZwAplWOatRo_000020,3245,1255,166,0,388
vggss,ZwU142gcENM_000110,3246,1343,9,0,1398
vggss,ZwzKM1_rx5g_000015,3247,4142,424,58,597
vggss,ZxiXftx2EMg_000477,3248,36,444,5143,1316
vggss,Zy-yrZ6h_g0_000036,3249,922,0,0,276
vggss,ZyiDGq0qh2s_000030,3250,1620,1534,349,166
vggss,_-UGWlp0IG0_000150,3251,17,0,0,2502
vggss,_-W48cCMzXU_000102,3252,289,145,108,1631
vggss,_-ZSRcrbRGI_000140,3253,16,5478,317,8
vggss,_-_5kbw2Mcw_000000,3254,199,0,0,1252
vggss,_-_U21mzk40_000030,3255,743,233,18,264
vggss,_1TjLs6_Geo_000013,3256,0,0,2055,2687
vggss,_1vudgh5RpE_000059,3257,1522,0,0,127
vggss,_2hXtglCsD8_000002,3258,115,1716,256,81
vggss,_2hXtglCsD8_000016,3259,117,1893,37,149
vggss,_2nAf41g-4k_000000,3260,253,1392,41,48
vggss,_3kxB2-MfWI_000030,3261,1579,0,0,465
vggss,_4GHOB8H3FQ_000225,3262,4,0,963,1750
vggss,_4NEAgqguN0_000220,3263,933,3102,2152,111
vggss,_4rolMIFkgQ_000030,3264,660,0,199,2037
vggss,_547JTmvb9g_000030,3265,344,442,1785,90
vggss,_6gpB_Trvo8_000000,3266,2792,280,113,941
vggss,_6uZ1HyHSQY_000110,3267,4267,2,0,18
vggss,_8HcEdMMbzQ_000130,3268,1962,0,101,243
vggss,_8JGpCc5RI8_000160,3269,5326,691,123,1
vggss,_8VTJcZAwaw_000003,3270,3053,152,39,573
vggss,_A30xsFBMXA_000040,3271,203,1629,264,206
vggss,_AUtYTaYMrE_000100,3272,2107,75,36,102
vggss,_AadO6XA3OU_000030,3273,827,0,306,8306
vggss,_Afs4B07Xog_000022,3274,34,1726,32,88
vggss,_AhsSM_70wg_000029,3275,55,351,1159,494
vggss,_AopX_dxdZ0_000010,3276,647,5316,201,41
vggss,_Bih7lCMSz8_000223,3277,1104,0,0,4567
vggss,_BoK6vI1wWA_000035,3278,42,0,831,1255
vggss,_CSKpoaeeAc_000014,3279,751,328,396,250
vggss,_DGLk4D-leg_000018,3280,1897,4073,0,0
vggss,_DmA5okgdeQ_000004,3281,3955,0,0,232
vggss,_F4l0BMbBf8_000286,3282,360,0,370,97
vggss,_GoMg7oF7Ww_000074,3283,47,321,1718,132
vggss,_GzKC_7QmUE_000385,3284,85,4,3742,1241
vggss,_JgY3UNXvVI_000030,3285,1519,26,166,592
vggss,_L5Jp1l3kMQ_000061,3286,1881,12571,34,3
vggss,_MBCVvbtdtI_000470,3287,1156,976,468,13
vggss,_NW6RuwbP1Q_000020,3288,1847,1,161,7
vggss,_OocUoF31oE_000059,3289,136,374,134,1042
vggss,_Oq8cy6T4KA_000091,3290,2074,0,385,1219
vggss,_QjCOK638vc_000036,3291,11,0,1292,232
vggss,_Qnw4_agm-0_000030,3292,1509,1021,559,77
vggss,_QsEc34hEik_000053,3293,2747,0,0,94
vggss,_R9Ma9rjEWg_000030,3294,2679,148,16,542
vggss,_RLsXrr0fQo_000080,3295,1232,824,39,42
vggss,_Sll3DT8FxE_000041,3296,498,7,67,1531
vggss,_TIP8swMSi8_000052,3297,1532,2337,0,0
vggss,_U8kAFAm8tQ_000030,3298,4377,0,0,0
vggss,_UmY2aYt1YQ_000030,3299,467,0,0,1562
vggss,_WJFzZwYgoQ_000000,3300,330,86,79,712
vggss,_X69MdLl5rU_000176,3301,2861,15,0,173
vggss,_XA3BaNyf4Q_000069,3302,1346,344,0,1
vggss,_Y-r06UNOoc_000073,3303,3509,548,0,126
vggss,_Yy8LLBGm60_000049,3304,917,615,7,1313
vggss,_Zh3mvd4Ci8_000050,3305,127,94,2596,779
vggss,_Zl_z4n_T9M_000471,3306,111,1236,778,71
vggss,__2MwJ2uHu0_000004,3307,301,0,25,1970
vggss,__d25T3IAOg_000325,3308,2393,0,0,354
vggss,__p-iA312kg_000070,3309,0,448,735,240
vggss,__uEjp7_UDw_000100,3310,0,112,52,2186
vggss,_aggk5tA7hM_000047,3311,126,610,570,133
vggss,_bAVmK7n0fs_000130,3312,880,18,9,839
vggss,_bBUW5C5yW4_000053,3313,434,22,22,263
vggss,_bIE0Cnyaf4_000056,3314,2022,68,569,352
vggss,_bkX5VkZg8U_000189,3315,35,2012,83,0
vggss,_cES7Twcq18_000006,3316,308,493,35,33
vggss,_cb_U_z_Ct0_000030,3317,0,754,795,342
vggss,_dlpgziE7CU_000010,3318,8,433,2717,118
vggss,_eBYRnly4m8_000097,3319,856,52,41,28
vggss,_eLVrgvrVBQ_000020,3320,245,1171,460,2616
vggss,_fTONy_pqik_000030,3321,2043,0,0,1833
vggss,_fprJMwmYoU_000221,3322,764,3831,6381,350
vggss,_gG0KNGD47M_000030,3323,3008,43,600,812
vggss,_hd1tNgkZz8_000009,3324,18,0,180,1011
vggss,_k2hN2MlHoA_000030,3325,959,0,240,531
vggss,_kgVaDLEXMQ_000047,3326,108,0,1194,10251
vggss,_mB-DrTf79o_000130,3327,1623,288,8,2215
vggss,_nMkSRVn6G0_000012,3328,7,0,105,2071
vggss,_pa-9nYl1QE_000037,3329,6318,47,0,727
vggss,_peXjzFQ2_c_000030,3330,2830,1648,85,807
vggss,_pquL-kF_FM_000229,3331,79,6,0,1207
vggss,_qL20ImF8bE_000014,3332,3745,175,20,1874
vggss,_qL20ImF8bE_000047,3333,1767,0,458,1841
vggss,_r--eecSZRk_000024,3334,1903,0,0,0
vggss,_rgOfS3NOSY_000108,3335,2923,696,34,171
vggss,_sQ3jyZ2MnI_000000,3336,2671,343,103,398
vggss,_snV8otOVmg_000293,3337,2833,2509,0,602
vggss,_uZaiX3Awog_000002,3338,0,0,5390,2893
vggss,_uswoJHYy14_000060,3339,2215,0,226,160
vggss,_w8u8H6TP_o_000000,3340,174,0,0,3757
vggss,_wNC03n2xmg_000211,3341,1740,446,36,145
vggss,_xXjtC5N1-Q_000030,3342,4033,0,0,137
vggss,_xsRyM_fXYI_000034,3343,212,0,0,818
vggss,_yH2zKXrXWg_000000,3344,439,0,0,1250
vggss,_yL7bluGUFI_000014,3345,175,1017,9,382
vggss,_yWsqs9FOnU_000010,3346,335,2032,0,0
vggss,_z72jRCSaeE_000080,3347,474,16,14,1729
vggss,a0bjjOHwpjg_000012,3348,3715,183,1,0
vggss,a1THgU6-Wj0_000440,3349,6,0,111,1686
vggss,a23NBJ73THw_000045,3350,327,4299,1438,186
vggss,a23miUKGq6c_000003,3351,0,0,1137,6245
vggss,a23miUKGq6c_000042,3352,833,0,46,1086
vggss,a23vS080B2E_000100,3353,2300,1238,62,519
vggss,a3RfULw7aAY_000000,3354,763,0,0,1849
vggss,a3UQ9Je4xQM_000020,3355,320,1,224,324
vggss,a3_gdGLyCAw_000186,3356,891,8910,1354,28
vggss,a4GXcNNy5ZY_000003,3357,1894,561,0,14
vggss,a4HgsaaMErU_000000,3358,14,227,1887,387
vggss,a59ivTlYoNk_000310,3359,160,0,847,1860
vggss,a5vTn5286-A_000080,3360,5692,0,0,1368
vggss,a6LS3EVuut4_000083,3361,507,0,317,366
vggss,a6RbnrOOc-M_000090,3362,3444,182,0,45
vggss,a7-ewvYJgiQ_000121,3363,1077,834,6543,1490
vggss,a8cRcNvRJgg_000064,3364,3873,1767,2,0
vggss,a9lp5Gre6Mw_000009,3365,157,0,0,2092
vggss,aALMH6QHOVg_000017,3366,7,0,39,6345
vggss,aAnCOKxPgaA_000140,3367,1234,184,0,597
vggss,aBI4otPGdKU_000390,3368,698,0,0,3467
vggss,aBXntqgPo6Q_000040,3369,1862,1009,14,62
vggss,aBdr7mO5nyw_000288,3370,1106,630,2059,1706
vggss,aCUZuMblJPg_000080,3371,584,377,36,205
vggss,aDclY0lRUu8_000129,3372,1122,0,1103,455
vggss,aDsnFA2GDQw_000153,3373,7535,0,0,0
vggss,aE-_vO4AagE_000070,3374,2297,21,15,388
vggss,aESAKt3teu0_000030,3375,4104,0,0,162
vggss,aEYwqY-Zt_k_000011,3376,72,258,187,1939
vggss,aFKE_xiCSLY_000099,3377,605,501,464,52
vggss,aFKTFN8p-pw_000053,3378,994,41,476,348
vggss,aFfXpjfI2nk_000090,3379,560,149,970,1228
vggss,aHx50zHbHbE_000013,3380,27,916,213,101
vggss,aIKqoPShvNs_000070,3381,477,12845,0,0
vggss,aJBHU0__eZI_000413,3382,2376,1167,5,1
vggss,aJNiSRqdCco_000011,3383,2623,1068,0,0
vggss,aKZ3NJi8GVU_000000,3384,744,11,29,734
vggss,aKdPOb-VW7g_000437,3385,1969,657,92,710
vggss,aKiYt30HO0k_000004,3386,125,483,39,885
vggss,aLL-B4ul-Dg_000620,3387,121,962,49,1908
vggss,aN4VaaPbptE_000137,3388,166,2260,3265,34
vggss,aNKWalYyU0g_000012,3389,544,0,250,307
vggss,aNkOcOCm32s_000010,3390,3947,1056,117,6
vggss,aNmPy_PCO1I_000080,3391,2489,0,329,4451
vggss,aO5LRQS08E4_000087,3392,214,0,348,2139
vggss,aOOqSWgmRJM_000033,3393,1633,46,3,91
vggss,aP3YC0i0yyY_000082,3394,546,1334,0,0
vggss,aPGfndmW1zM_000263,3395,775,170,0,6090
vggss,aPRH3YE7Lpo_000253,3396,1584,0,0,282
vggss,aS4pa9XV7yA_000030,3397,94,551,1322,2045
vggss,aS5eOryeLbM_000210,3398,8,57,5140,542
vggss,aSDoEYTHGUA_000030,3399,0,1,5998,719
vggss,aSJKZRwMsxE_000050,3400,91,0,0,2315
vggss,aTdpU4HGxXA_000109,3401,1964,1621,277,137
vggss,aU3PT6cU-5g_000395,3402,1607,1,35,179
vggss,aU8dxXh2yqk_000390,3403,29,0,0,1954
vggss,aUG81LArlcM_000049,3404,1206,4,33,1434
vggss,aUfDxRelPHg_000022,3405,439,606,738,786
vggss,aW3_8p1ElDw_000030,3406,23,0,0,1103
vggss,aWJDNhMn408_000025,3407,1627,814,24,60
vggss,aWgRtDIA2U4_000029,3408,3335,37,87,522
vggss,aXV-yaFmQNk_000070,3409,793,0,1100,2339
vggss,aZ2SllViDNM_000165,3410,13848,331,0,0
vggss,aZNrJFxR9HU_000013,3411,244,0,513,908
vggss,aZfszZqR7i4_000120,3412,490,0,0,1395
vggss,aZj3L_Pjz8A_000100,3413,1957,0,0,2124
vggss,aZxm-nYkpNs_000003,3414,2937,0,0,1674
vggss,a_HZ5bMXveM_000033,3415,1512,144,703,511
vggss,a_HzXa0YVIo_000170,3416,1759,0,0,399
vggss,aa09xLmz7sY_000023,3417,298,802,135,0
vggss,aajx_w7vgjA_000003,3418,0,11,2354,501
vggss,acepdtp7F7Y_000348,3419,3382,0,0,0
vggss,ad6gQQ_0evk_000030,3420,0,2574,88,0
vggss,agkVG4i1-5k_000134,3421,107,0,0,1505
vggss,ai3XR_nPrpI_000101,3422,1403,0,0,233
vggss,ai3XR_nPrpI_000150,3423,1762,0,0,78
vggss,aidxQEWjcjI_000070,3424,0,0,110,2407
vggss,al7bGtNVe4E_000161,3425,296,478,79,1265
vggss,alMbWx4lVL4_000030,3426,1207,0,0,4131
vggss,amEW4O2Z350_000035,3427,210,5862,0,0
vggss,amHGECYhLoY_000055,3428,174,0,0,2641
vggss,amZFmEB9Opg_000032,3429,2,872,572,12
vggss,amniAzV2-jM_000030,3430,1363,0,151,3283
vggss,an8sNYncBao_000450,3431,2891,282,12,84
vggss,aouKweCzxj8_000290,3432,1207,8,0,212
vggss,apZT-WEJ--A_000175,3433,852,0,73,3016
vggss,apiwldD6mRo_000020,3434,0,0,1271,1021
vggss,aqhhfkXKJ1o_000010,3435,108,1523,12,90
vggss,aridgcppt0g_000038,3436,1265,0,0,0
vggss,as7MhTe961k_000170,3437,1454,0,0,13
vggss,asrePkOXpU0_000049,3438,0,0,330,7356
vggss,auC_LgwFF8g_000030,3439,673,0,174,576
vggss,avMMHoVQdTI_000039,3440,3345,1896,186,76
vggss,avtZJKydB-E_000079,3441,1035,1400,0,0
vggss,awQP-69K3rY_000420,3442,554,1538,2,186
vggss,awfbE0KxEjE_000380,3443,885,0,0,0
vggss,awn0pAyJJYk_000030,3444,0,1880,1378,442
vggss,axSlCt0ZHVI_000151,3445,392,406,1203,12
vggss,b-5nX20MGoE_000058,3446,946,1498,0,1425
vggss,b0KSxH37gVE_000100,3447,1147,0,3128,2827
vggss,b2kGVB2Pz0Y_000249,3448,3042,232,4,1957
vggss,b2yU1j1P7n4_000058,3449,107,0,0,8115
vggss,b4glNhNvMYU_000340,3450,674,1167,10,0
vggss,b6867WvTgOk_000080,3451,0,0,592,4541
vggss,b6x51a8ipG0_000469,3452,207,5212,495,43
vggss,b7-9-67LlGw_000106,3453,618,211,1348,2109
vggss,b71sYw2hZB0_000030,3454,1842,0,0,218
vggss,b7fP0ON5qIU_000008,3455,29,0,432,797
vggss,bA8mt0JI0Ko_000030,3456,103,0,18,619
vggss,bBfi3iEu9fk_000160,3457,288,0,0,556
vggss,bC1qDfkRyEs_000087,3458,9942,131,0,0
vggss,bD5MT2FoOJg_000030,3459,0,580,1577,2315
vggss,bDpowdWB7lk_000021,3460,1305,1430,0,101
vggss,bE2g05K-B94_000049,3461,409,69,52,162
vggss,bFTkrENAIzk_000237,3462,3479,786,47,651
vggss,bGk6gbxWzCQ_000030,3463,1143,516,757,1516
vggss,bHYb3-Qpmcc_000020,3464,0,95,830,1156
vggss,bHmbZDvqpyo_000020,3465,0,0,0,3553
vggss,bJGv9bWBwYI_000001,3466,117,0,0,1611
