scale,dataset,sample_index,sample_id,d_pos,d_neg_1,d_neg_2,d_neg_3,d_neg_4,D_min,D_mean,D_max,D_std,mean_minus_min,pos_minus_min,pos_minus_mean,negative_cv,weight_max,N_eff,weight_entropy,group,delta_iou,group_a
10k,vggss,34,-K-ccLMFE5M_000259,4.810329483007081e-05,4.764859841088765e-05,5.713924565498019e-06,1.866005550255068e-05,3.6770274164155126e-05,5.713924565498019e-06,2.7198213160772863e-05,4.764859841088765e-05,1.6157950066239054e-05,2.1484288595274847e-05,4.238937026457279e-05,2.0905081669297942e-05,0.5940813086038741,0.4728525470413469,2.972954307366554,1.2154046025379328,,,
10k,vggss,35,-K1BRF6qng8_000030,3.678392749861814e-05,1.0138187462871429e-05,2.339620368729811e-05,5.213525582803413e-05,4.0313625504495576e-05,1.0138187462871429e-05,3.149581812067481e-05,5.213525582803413e-05,1.6011654015268354e-05,2.1357630657803384e-05,2.6645740035746712e-05,5.288109377943329e-06,0.508373967423879,0.4722412651569168,2.9855690290311063,1.2185069539892095,,,
10k,vggss,36,-KBH8YmHR-0_000050,5.652209074469283e-05,0.0001787210203474,8.733443246455863e-05,0.0001031207575579,5.064702781965025e-05,5.064702781965025e-05,0.0001049558095473,0.0001787210203474,4.6649304505068215e-05,5.430878172774101e-05,5.8750629250425845e-06,-4.843371880269842e-05,0.4444661491940034,0.7208592282752483,1.784543288005182,0.7964564479947337,,,
10k,vggss,37,-Lmibx_Iu_E_000173,1.563268779136706e-05,4.318341234466061e-05,6.441962614189833e-05,2.832108839356806e-05,7.458288746420294e-05,2.832108839356806e-05,5.2626753586082486e-05,7.458288746420294e-05,1.803528286612252e-05,2.4305665192514425e-05,-1.2688400602201e-05,-3.699406579471543e-05,0.3427017939957458,0.5031160149056002,2.796595203860887,1.1752111530347251,,,
10k,vggss,38,-Lv13WPa4xk_000170,1.97971112356754e-05,1.4747965906281024e-05,5.307470473780995e-06,1.5976920622051693e-05,1.0511575965210795e-05,5.307470473780995e-06,1.1635983241831129e-05,1.5976920622051693e-05,4.178592437110946e-06,6.328512768050132e-06,1.4489640761894408e-05,8.161127993844275e-06,0.3591095269103679,0.3143747241433775,3.8934325906754794,1.37295666121135,,,
10k,vggss,39,-N00SskHxS4_000529,7.734033715678379e-06,2.4474196834489703e-05,3.912585452781059e-05,1.5642162907170132e-05,7.105286204023287e-05,1.5642162907170132e-05,3.757376907742582e-05,7.105286204023287e-05,2.107043412588284e-05,2.193160617025569e-05,-7.908129191491753e-06,-2.9839735361747444e-05,0.5607751003755935,0.446390564122941,2.971763172197093,1.1910399595483272,,,
10k,vggss,40,-NCa3eFLULw_000221,1.76537341758376e-05,1.7757931345840916e-05,7.601488960062852e-06,3.999263572040945e-05,3.2773958082543686e-05,7.601488960062852e-06,2.4531503527214227e-05,3.999263572040945e-05,1.2644082994946303e-05,1.6930014567151375e-05,1.0052245215774748e-05,-6.877769351376628e-06,0.5154222602344567,0.425714758226479,3.266893325364449,1.2754453213287429,,,
10k,vggss,41,-NwBdmVSg1w_000000,1.9219782188883983e-05,6.906777707627043e-05,6.486698111984879e-05,1.7158958144136705e-05,0.0002266852388856,1.7158958144136705e-05,9.44447388064873e-05,0.0002266852388856,7.902448305780594e-05,7.728578066235059e-05,2.060824044747278e-06,-7.522495661760331e-05,0.836727212721963,0.7700894089572436,1.614000103489803,0.6995942050951409,,,
10k,vggss,42,-OAyRsvFGgc_000030,5.9222898016741965e-06,2.386120104347356e-05,2.9295746571733616e-05,1.9085460735368542e-05,6.242703238967806e-05,1.9085460735368542e-05,3.3667360185063444e-05,6.242703238967806e-05,1.6992809505584505e-05,1.4581899449694902e-05,-1.3163170933694346e-05,-2.7745070383389248e-05,0.5047265188650989,0.3703903866419165,3.3318359983371466,1.2644717296453485,,,
10k,vggss,43,-OVb-UG8yJw_000030,4.694342715083621e-05,9.518704609945416e-05,4.028729017591104e-05,8.984615851659328e-05,3.660048605524935e-05,3.660048605524935e-05,6.548024521180196e-05,9.518704609945416e-05,2.713354576228532e-05,2.887975915655261e-05,1.0342941095586866e-05,-1.8536818060965743e-05,0.4143775832622394,0.475075779914327,2.485843250537935,1.0417987100543094,,,
10k,vggss,44,-PvlrLjIAYo_000009,1.528104257886298e-05,6.048805880709551e-05,9.665437391959132e-05,7.422781436616788e-06,4.801254908670671e-05,7.422781436616788e-06,5.314444081250258e-05,9.665437391959132e-05,3.1874164510633306e-05,4.572165937588579e-05,7.858261142246192e-06,-3.78633982336396e-05,0.5997647923907536,0.7269573360511662,1.7800605412756658,0.8330830339796894,,,
10k,vggss,45,-Q3MX7Tgx_E_000111,1.082353719539242e-05,1.0716520591813604e-05,1.893320404633414e-05,5.154843620402971e-06,1.0890305929933676e-05,5.154843620402971e-06,1.1423718547121098e-05,1.893320404633414e-05,4.911105356177263e-06,6.268874926718127e-06,5.668693574989447e-06,-6.001813517286791e-07,0.429904267679539,0.3123673888673245,3.8728748666407737,1.3695862578852205,,,
10k,vggss,46,-RBs9pPhHY8_000030,1.705058639345225e-05,4.131952300667763e-05,6.684208346996456e-05,5.89897099416703e-05,7.971869490575045e-05,4.131952300667763e-05,6.171750283101574e-05,7.971869490575045e-05,1.3908834223236048e-05,2.0397979824338108e-05,-2.4268936613225375e-05,-4.4666916437563486e-05,0.22536288062916,0.4728081321355012,3.0781716694586376,1.2453729591342353,,,
10k,vggss,47,-S-TDT5oq0Q_000290,1.1447782526374796e-05,1.6966623661573976e-05,0.000110256813059,2.0431558368727565e-05,1.835532020777464e-05,1.6966623661573976e-05,4.150257882429287e-05,0.000110256813059,3.971442214567605e-05,2.453595516271889e-05,-5.518841135199182e-06,-3.0054796297918077e-05,0.9569145646060396,0.3506081504029966,3.050251798692853,1.1417067515820762,,,
10k,vggss,48,-SWaCArvQug_000021,1.1518822248035576e-05,1.3951274013379589e-05,3.336694135214202e-05,1.5766830983920954e-05,2.337395380891394e-05,1.3951274013379589e-05,2.161475003958913e-05,3.336694135214202e-05,7.65074866654868e-06,7.663476026209537e-06,-2.4324517653440125e-06,-1.009592779155355e-05,0.3539596179708638,0.3219830121822286,3.7348406684413455,1.348891842575558,,,
10k,vggss,49,-Vo4CAMX26U_000030,2.449464409437496e-05,2.909137037931941e-05,3.70590241800528e-05,1.3107261111144908e-05,1.5481777154491283e-05,1.3107261111144908e-05,2.3684858206252105e-05,3.70590241800528e-05,9.839649236894462e-06,1.0577597095107194e-05,1.1387382983230054e-05,8.097858881228603e-07,0.4154404958310911,0.3502177173478577,3.563625694998944,1.322835137207356,,,
10k,vggss,50,-W3WpZvJX2o_000027,8.769550186116248e-05,4.183720375294797e-05,4.895898018730804e-05,0.0001290253276238,6.679867510683835e-05,4.183720375294797e-05,7.165504666772904e-05,0.0001290253276238,3.434803004355816e-05,2.9817842914781068e-05,4.585829810821451e-05,1.6040455193433445e-05,0.4793525598110779,0.4583686752986358,2.7527930953084683,1.0980319763350617,,,
10k,vggss,51,-Wd5YV97ftU_000320,1.871698441391345e-05,1.7330461560050026e-05,5.415393752628006e-05,1.5110311323951464e-05,8.284774958156049e-05,1.5110311323951464e-05,4.236061499796051e-05,8.284774958156049e-05,2.805074934158872e-05,2.7250303674009047e-05,3.606673089961987e-06,-2.364363058404706e-05,0.6621893790479493,0.4509015045923597,2.5891542254822166,1.0703769075285567,,,
10k,vggss,52,-XwtCzUaN1I_000160,4.389411060401471e-06,2.6438674467499368e-05,1.6233507267315872e-05,2.9884318792028356e-05,1.1852783245558385e-05,1.1852783245558385e-05,2.110232094310049e-05,2.9884318792028356e-05,7.329042389420629e-06,9.24953769754211e-06,-7.4633721851569135e-06,-1.6712909882699023e-05,0.3473097774023238,0.3425389751080987,3.715139850972361,1.3479081549626528,,,
10k,vggss,53,-Y-UegG9tLw_000282,3.719541564350948e-05,1.458804399590008e-05,3.586384264053777e-05,2.0350229533505623e-05,6.276542535488261e-06,6.276542535488261e-06,1.926966467635793e-05,3.586384264053777e-05,1.0808250990338614e-05,1.2993122140869671e-05,3.0918873108021216e-05,1.7925750967151544e-05,0.5608946067234538,0.3797462201270636,3.513477713257485,1.3140765913975136,,,
10k,vggss,54,-YwPSwhe2jo_000030,1.7658216165727936e-05,0.0001388724922435,1.85891203727806e-05,2.1849456970812756e-05,2.131195469701197e-05,1.85891203727806e-05,5.015575607103529e-05,0.0001388724922435,5.123554238237055e-05,3.1566635698254686e-05,-9.30904207052663e-07,-3.249753990530735e-05,1.0215286618310762,0.3579428013885716,3.012223419297194,1.1169215319767314,,,
10k,vggss,55,-Z1ZSWDouUU_000030,2.2266796804615296e-05,3.0670769774587825e-05,0.0001276641705771,6.51581576676108e-05,0.0001646002201596,3.0670769774587825e-05,9.702332954475425e-05,0.0001646002201596,5.22578909141074e-05,6.635255977016641e-05,-8.403972969972529e-06,-7.475653274013894e-05,0.538611601553029,0.7706996153829875,1.5704823371853045,0.6255730374942737,,,
10k,vggss,56,-ZJqu_4zLMc_000030,9.772607882041484e-05,1.681699177424889e-05,0.0001187751768156,0.0001224468724103,7.1436952566728e-05,1.681699177424889e-05,8.236899839175749e-05,0.0001224468724103,4.286088254687738e-05,6.55520066175086e-05,8.090908704616595e-05,1.5357080428657355e-05,0.52035211528281,0.8610450631524073,1.3275600025670409,0.5010949486551192,,,
10k,vggss,57,-ZSgg6jFUd8_000688,1.1989011909463445e-05,2.460734685882926e-05,1.1185445146111306e-05,0.0001762884494382,1.5043293387861922e-05,1.1185445146111306e-05,5.678113370777282e-05,0.0001762884494382,6.917037878184725e-05,4.559568856166152e-05,8.035667633521371e-07,-4.479212179830938e-05,1.2181929853291826,0.406038754093829,2.885223747842357,1.082440865328755,,,
10k,vggss,58,-_QPd-VskKY_000030,1.332652936980594e-05,5.890418105991557e-05,1.9226035874453373e-05,2.1942771127214652e-05,4.539048677543178e-05,1.9226035874453373e-05,3.6365868709253846e-05,5.890418105991557e-05,1.6516801054701127e-05,1.7139832834800472e-05,-5.899506504647434e-06,-2.3039339339447903e-05,0.454184146864562,0.4019872598956891,3.1016561096481485,1.2305893639506231,,,
10k,vggss,59,-_umX4zgLVY_000028,2.201293500547763e-05,1.295252877753228e-05,2.5959918275475505e-05,5.993231388856657e-05,4.816815817321185e-06,4.816815817321185e-06,2.5915394189723884e-05,5.993231388856657e-05,2.103769650664454e-05,2.10985783724027e-05,1.7196119188156445e-05,-3.902459184246254e-06,0.8117837742551693,0.4349786351320603,3.021169741253089,1.199676779332427,,,
10k,vggss,60,-aK9JKAGme0_000041,3.15273464366328e-05,2.987926927744411e-05,1.2084342415619176e-05,4.209296821500175e-05,1.5145627912716009e-05,1.2084342415619176e-05,2.480055195519526e-05,4.209296821500175e-05,1.2038901248267842e-05,1.2716209539576084e-05,1.944300402101362e-05,6.726794481437537e-06,0.4854287626346926,0.3686456199692647,3.426034612872758,1.2976589709998922,,,
10k,vggss,61,-aK9JKAGme0_000051,2.2677024389849976e-05,2.1675681637134403e-05,4.354026532382704e-05,2.0903782569803298e-05,2.2000829630997032e-05,2.0903782569803298e-05,2.7030139790440444e-05,4.354026532382704e-05,9.540449160265246e-06,6.126357220637146e-06,1.7732418200466782e-06,-4.353115400590468e-06,0.352955968198113,0.2984848882315428,3.693522863446149,1.3383483089096238,,,
10k,vggss,62,-aUJLRXkj-Y_000118,5.639614391839132e-05,3.0150498787406832e-05,2.2683632778353054e-05,6.617142935283482e-05,3.953350096708164e-05,2.2683632778353054e-05,3.963476547141909e-05,6.617142935283482e-05,1.6443060835550585e-05,1.695113269306603e-05,3.371251114003826e-05,1.676137844697223e-05,0.4148645927376003,0.405603909611121,3.2404467259973293,1.2545261647875523,,,
10k,vggss,63,-cA9HsnV1ao_000030,3.115064464509487e-05,7.331605593208224e-05,2.0527693777694367e-05,5.244743806542829e-05,2.1057385310996324e-05,2.0527693777694367e-05,4.18371432715503e-05,7.331605593208224e-05,2.230129635544084e-05,2.1309449493855936e-05,1.0622950867400505e-05,-1.0686498626455432e-05,0.5330501705312646,0.4154057293211107,2.806679582285641,1.1476229578216557,,,
10k,vggss,64,-d1KR2BSfHM_000065,2.073339783237316e-05,3.773044954868965e-05,8.00910493126139e-05,3.638099224190228e-05,3.4371911169728264e-05,3.4371911169728264e-05,4.714360056823352e-05,8.00910493126139e-05,1.9059719167384253e-05,1.277168939850526e-05,-1.3638513337355109e-05,-2.6410202735860366e-05,0.4042906977331541,0.3356629542363646,3.335436471322073,1.2555751211595665,,,
10k,vggss,65,-e4wXAy1iVo_000000,4.768708095070906e-06,3.1861840398050845e-05,5.125048846821301e-05,1.5593834177707322e-05,3.1783445592736825e-05,1.5593834177707322e-05,3.2622402159177e-05,5.125048846821301e-05,1.263190434326204e-05,1.7028567981469678e-05,-1.0825126082636416e-05,-2.785369406410609e-05,0.387215640394175,0.4291562858599067,3.305216102891676,1.2820130131519991,,,
10k,vggss,66,-fAVezaAX18_000126,3.199733782821568e-06,2.0455207049963064e-05,1.0943997040158138e-05,1.7103151549235918e-05,2.7368143491912637e-05,1.0943997040158138e-05,1.896762478281744e-05,2.7368143491912637e-05,5.92951258905187e-06,8.0236277426593e-06,-7.74426325733657e-06,-1.576789099999587e-05,0.3126122884096352,0.33132144927917,3.809323622060653,1.3612503010573067,,,
10k,vggss,67,-fJsZm3YRc0_000030,9.285739906772504e-06,2.6761379558593035e-05,3.922800533473492e-05,5.430295641417615e-05,2.266642331960611e-05,2.266642331960611e-05,3.573969115677755e-05,5.430295641417615e-05,1.2331702679650488e-05,1.3073267837171445e-05,-1.3380683412833603e-05,-2.6453951250005048e-05,0.3450422284164575,0.3726561337702381,3.4270546783037985,1.2967930252855495,,,
10k,vggss,68,-fPdOa99Iwg_000030,1.260956378246192e-05,5.93338772887364e-05,1.78666778083425e-05,2.228848279628437e-05,6.151728302938864e-05,1.78666778083425e-05,4.025158023068798e-05,6.151728302938864e-05,2.0249203085739413e-05,2.238490242234548e-05,-5.257114025880583e-06,-2.764201644822606e-05,0.5030660403812254,0.4470333747291188,2.7954134888276334,1.1546020939431612,,,
10k,vggss,69,-fTfRh0_RQ4_000030,5.056700047134655e-06,1.664439150772523e-05,1.2156159755249972e-05,6.868221680633724e-05,3.442910747253336e-05,1.2156159755249972e-05,3.297796888546145e-05,6.868221680633724e-05,2.223304189828568e-05,2.082180913021148e-05,-7.099459708115319e-06,-2.79212688383268e-05,0.6741786304518973,0.4195555463217259,2.983301080979698,1.186066481269341,,,
10k,vggss,70,-g-GjgEq8l4_000017,4.10944594477769e-05,0.000164095123182,1.998853258555755e-05,5.772781150881201e-05,0.0001034141896525,1.998853258555755e-05,8.630641423224006e-05,0.000164095123182,5.375536526626135e-05,6.631788164668251e-05,2.110592686221935e-05,-4.521195478446316e-05,0.6228432236984403,0.7806585594463985,1.5518874977764323,0.6332561473481395,,,
10k,vggss,71,-gCqnkIUmp0_000140,4.6536195441149175e-05,5.509313632501289e-05,6.480929005192593e-05,0.0001704926544334,5.3892454161541536e-05,5.3892454161541536e-05,8.607188374298858e-05,0.0001704926544334,4.892382572484692e-05,3.217942958144704e-05,-7.356258720392361e-06,-3.95356883018394e-05,0.5684065875789812,0.3809373773413782,2.93750558111098,1.1062494073154738,,,
10k,vggss,72,-gSfPQqi6nI_000030,5.1902497943956405e-05,4.58832219010219e-05,3.74913215637207e-05,3.6704928788822144e-05,1.5657429685234092e-05,1.5657429685234092e-05,3.393422548469971e-05,4.58832219010219e-05,1.1148424881653754e-05,1.8276795799465617e-05,3.624506825872231e-05,1.7968272459256696e-05,0.3285304061729761,0.4555955229098256,3.2408052536276437,1.2809657472033855,,,
10k,vggss,73,-hYRFCQdbLg_000030,3.748462040675804e-05,8.088248432613909e-05,8.028122101677582e-05,3.582137287594378e-05,1.6439980754512362e-05,1.6439980754512362e-05,5.335626474334276e-05,8.088248432613909e-05,2.8075480811519296e-05,3.69162839888304e-05,2.104463965224568e-05,-1.5871644336584723e-05,0.5261890229117334,0.6067858881255582,2.187524975331139,0.9697832242513048,,,
10k,vggss,74,-hedbpc8T0E_000030,8.009902558114845e-06,2.0538494936772626e-05,2.4712762751732956e-05,3.7126217648619786e-05,4.766423444380053e-05,2.0538494936772626e-05,3.251042744523147e-05,4.766423444380053e-05,1.0666233266843818e-05,1.1971932508458847e-05,-1.2528592378657775e-05,-2.4500524887116623e-05,0.3280865280781876,0.3654351901886345,3.5109865601917765,1.3137305415152696,,,
10k,vggss,75,-hss7xpzIVc_000030,3.2503063266631216e-05,6.096280776546337e-05,3.244141407776624e-05,5.089333717478439e-05,2.5490535335848108e-05,2.5490535335848108e-05,4.244702358846553e-05,6.096280776546337e-05,1.4158117745920069e-05,1.695648825261742e-05,7.012527930783108e-06,-9.943960321834313e-06,0.333547951045674,0.4163317122720797,3.2111255063169617,1.2596736618926827,,,
10k,vggss,76,-iF4a6f5PJ8_000000,6.367430614773184e-05,3.557569652912207e-05,5.7413264585193247e-05,7.371651008725166e-05,2.8074720830773003e-05,2.8074720830773003e-05,4.8695048008085e-05,7.371651008725166e-05,1.8023568882108918e-05,2.0620327177311992e-05,3.559958531695884e-05,1.4979258139646843e-05,0.3701314531842417,0.444419754347743,2.979293320096182,1.2044209616319077,,,
10k,vggss,77,-iF4a6f5PJ8_000060,6.7841460804629605e-06,1.438784966012463e-05,1.3451507584250066e-05,1.0561294402577914e-05,1.0256525456497911e-05,1.0256525456497911e-05,1.216429427586263e-05,1.438784966012463e-05,1.7895744682787949e-06,1.907768819364719e-06,-3.472379376034951e-06,-5.38014819539967e-06,0.1471169989556905,0.2683083848350695,3.981488088024197,1.3839635167439537,,,
10k,vggss,78,-jZENGDFArw_000080,1.906838770082686e-05,1.688774318608921e-05,2.0602603399311192e-05,1.3781661436951254e-05,1.8994380297954198e-05,1.3781661436951254e-05,1.7566597080076463e-05,2.0602603399311192e-05,2.5515916463879854e-06,3.784935643125209e-06,5.286726263875607e-06,1.5017906207503984e-06,0.1452524717654011,0.2875800772696334,3.9610063231506616,1.3814306052640153,,,
10k,vggss,79,-kPDH9n0PG4_000310,2.747760299826041e-05,6.0487203882075846e-05,8.089728362392634e-05,9.241186489816757e-06,1.745921326801181e-05,9.241186489816757e-06,4.202122181595769e-05,8.089728362392634e-05,2.9707590171770963e-05,3.278003532614093e-05,1.8236416508443654e-05,-1.454361881769728e-05,0.7069663586147658,0.5167368420472154,2.40526211230024,1.0127378846357724,,,
10k,vggss,80,-kZVoaYYU6o_000000,2.768611921055708e-05,1.6382562535000034e-05,2.458455855958164e-05,2.880905230995268e-05,2.0266170395188965e-05,1.6382562535000034e-05,2.2510585949930828e-05,2.880905230995268e-05,4.651938118414086e-06,6.128023414930794e-06,1.1303556675557049e-05,5.175533260626253e-06,0.206655576570115,0.3111403597983315,3.87914482140766,1.3706962924399169,,,
10k,vggss,81,-lPXTBXa0tE_000030,1.1436136446718592e-05,3.244864728912944e-06,8.311087185575161e-06,1.2907886230095755e-05,5.720135504816426e-06,3.244864728912944e-06,7.545993412350072e-06,1.2907886230095755e-05,3.5766160026206782e-06,4.301128683437128e-06,8.191271717805648e-06,3.890143034368521e-06,0.4739755002657499,0.2920381856870122,3.930378057998702,1.3772958571390894,,,
10k,vggss,82,-mKtgDnG0oM_000030,6.164153455756605e-05,1.892184081953019e-05,4.66075143776834e-05,6.466445483965799e-05,8.183669706340879e-05,1.892184081953019e-05,5.3007626775070094e-05,8.183669706340879e-05,2.329055160963025e-05,3.4085785955539905e-05,4.271969373803586e-05,8.633907782495953e-06,0.4393811424242819,0.6210206843298782,2.238387432213208,1.0278486316035762,,,
10k,vggss,83,-nQ9a0P1TlY_000023,2.250022043881472e-05,1.0611971447360702e-05,4.09344065701589e-05,2.6198926207143813e-05,1.7861750166048296e-05,1.0611971447360702e-05,2.3901763597677927e-05,4.09344065701589e-05,1.1274841687749248e-05,1.3289792150317226e-05,1.188824899145402e-05,-1.4015431588632057e-06,0.4717158899874906,0.381427249293661,3.4792550127554547,1.3080277034390635,,,
10k,vggss,84,-oGJwGEsIiA_000090,1.1096506568719631e-05,1.1984167031187098e-05,2.120180579368025e-05,7.486329650419066e-06,2.592989767435938e-05,7.486329650419066e-06,1.665055003741145e-05,2.592989767435938e-05,7.290032359126524e-06,9.164220386992383e-06,3.610176918300567e-06,-5.554043468691816e-06,0.4378253176469753,0.3416315011701087,3.721329355371652,1.3486742002447782,,,
10k,vggss,85,-oOARU0JwWE_000153,3.3124688343377784e-05,0.0001003701545414,2.7704862077371217e-05,5.984689050819725e-05,2.8535012461361475e-05,2.7704862077371217e-05,5.411422989709536e-05,0.0001003701545414,2.9682591849636653e-05,2.640936781972414e-05,5.419826266006567e-06,-2.098954155371757e-05,0.5485173106238717,0.4304879102176136,2.661204969714366,1.085043638016526,,,
10k,vggss,86,-oSzD8P2BtU_000030,4.526552220340818e-05,3.9076810935512185e-05,5.340607822290622e-05,5.429562952485867e-05,7.042866491246969e-05,3.9076810935512185e-05,5.430179589893669e-05,7.042866491246969e-05,1.1098180250557698e-05,1.5224984963424504e-05,6.1887112678959966e-06,-9.036273695528507e-06,0.2043796170427397,0.410238745429437,3.421569462236096,1.3027588063175817,,,
10k,vggss,87,-ocADGlyaHc_000030,1.006033198791556e-05,7.269925845321268e-06,1.8624790754984133e-05,1.2566279110615142e-05,5.909348146815319e-06,5.909348146815319e-06,1.1092585964433964e-05,1.8624790754984133e-05,5.009604903486279e-06,5.183237817618647e-06,4.150983841100242e-06,-1.0322539765184049e-06,0.4516174063963551,0.2994882115390321,3.871639041018256,1.3692132190332529,,,
10k,vggss,88,-r2-9oyIzkQ_000030,3.454920442891307e-05,4.451641871128231e-05,3.730478420038708e-05,1.4249679225031286e-05,2.366570151934866e-05,1.4249679225031286e-05,2.9934145914012333e-05,4.451641871128231e-05,1.1750158287543616e-05,1.5684466688981047e-05,2.0299525203881785e-05,4.615058514900738e-06,0.3925336076498279,0.4123361106615072,3.349047642145736,1.2900806573134178,,,
10k,vggss,89,-r3nM90RCNs_000161,2.2639151211478747e-05,1.998474181164056e-05,3.0343288017320447e-05,1.8052603991236534e-05,0.0001243059086846,1.8052603991236534e-05,4.817163562620408e-05,0.0001243059086846,4.420388716543515e-05,3.011903163496754e-05,4.58654722024221e-06,-2.553248441472533e-05,0.9176330965475754,0.3890125451952583,2.932822654782914,1.112291703206253,,,
10k,vggss,90,-rTTPoBJNI4_000123,7.351981912506744e-05,4.155705755692907e-05,6.283954280661419e-05,0.0001548527216073,2.4618389943498187e-05,2.4618389943498187e-05,7.09669279785885e-05,0.0001548527216073,5.0289184271231526e-05,4.634853803509032e-05,4.8901429181569256e-05,2.5528911464789417e-06,0.7086284513598267,0.5677405959934871,2.337661879465889,0.9702603226473252,,,
10k,vggss,91,-rb6uia1wSo_000190,1.1153920240758453e-05,4.67950630991254e-05,3.4100663469871506e-05,1.470330244046636e-05,3.233393363188952e-05,1.470330244046636e-05,3.19832406603382e-05,4.67950630991254e-05,1.1430144506472512e-05,1.7279938219871838e-05,-3.5493821997079067e-06,-2.0829320419579744e-05,0.3573791858011066,0.438969860673039,3.3019788570518123,1.2871572818630497,,,
10k,vggss,92,-rqhMzJRYoc_000030,2.194862645410467e-05,0.000124445388792,1.5045039617689326e-05,1.84101390914293e-05,1.2143939784436952e-05,1.2143939784436952e-05,4.251112682140956e-05,0.000124445388792,4.735671253650424e-05,3.036718703697261e-05,9.804686669667715e-06,-2.056250036730489e-05,1.1139839396742204,0.3710201274645802,3.0017923116385576,1.1200502884198698,,,
10k,vggss,93,-t-htrAtNvM_000030,1.842641904659104e-05,7.48107868275838e-06,2.1901105355937037e-05,6.285288236540509e-06,6.606599072256358e-06,6.285288236540509e-06,1.056851783687307e-05,2.1901105355937037e-05,6.557489544676983e-06,4.283229600332561e-06,1.2141130810050528e-05,7.857901209717966e-06,0.6204739061704759,0.2862751686397452,3.824077769651621,1.3609135781071395,,,
10k,vggss,94,-u-40BIU1HE_000003,1.276070088351844e-05,3.1632011086912826e-05,5.315063845046097e-06,1.7589294657227583e-05,1.7696387658361346e-05,5.315063845046097e-06,1.8058189311886963e-05,3.1632011086912826e-05,9.31378879508061e-06,1.2743125466840866e-05,7.445637038472341e-06,-5.297488428368524e-06,0.5157653757096081,0.3827055822661058,3.571262184260788,1.326572991106284,,,
10k,vggss,95,-uD3ZbhFTnk_000077,1.4052518963580953e-05,1.2508637155406175e-05,8.554697706131265e-05,2.759187009360176e-05,4.061141589772888e-05,1.2508637155406175e-05,4.156472505201236e-05,8.554697706131265e-05,2.7271066213559213e-05,2.9056087896606183e-05,1.543881808174774e-06,-2.751220608843141e-05,0.6561108290607802,0.5092621767947731,2.6864506200034244,1.1136509903766758,,,
10k,vggss,96,-vAtBe4LMCQ_000063,3.470938827376813e-05,3.706825009430759e-05,3.7109057302586734e-05,5.165989205124788e-05,1.4868805010337384e-05,1.4868805010337384e-05,3.5176501114619896e-05,5.165989205124788e-05,1.3147415957664447e-05,2.0307696104282517e-05,1.9840583263430744e-05,-4.671128408517689e-07,0.3737556476928906,0.4763967744117136,3.0922684626581862,1.2517683737520473,,,
10k,vggss,97,-wi8kPVJLcw_000205,5.49160031368956e-05,7.730061042821035e-05,8.194637302949559e-06,2.5304907467216253e-05,1.4969010408094618e-05,8.194637302949559e-06,3.1442291401617695e-05,7.730061042821035e-05,2.7168342391862483e-05,2.3247654098668136e-05,4.672136583394604e-05,2.3473711735277902e-05,0.8640700528099768,0.423343772156228,2.983291399271696,1.167803788761418,,,
10k,vggss,98,-wnDAPcoPsk_000030,3.661459777504206e-05,8.217087452067062e-05,0.0001546933926874,0.0001019039555103,6.467491766670719e-05,6.467491766670719e-05,0.0001008607850963,0.0001546933926874,3.375562028587057e-05,3.618586742959451e-05,-2.806031989166513e-05,-6.424618732125964e-05,0.3346753671770526,0.5604288058497281,2.410351158071528,1.0248255352103772,,,
10k,vggss,99,-xQbyezhw_k_000040,8.125954627757892e-05,9.940781455952674e-05,8.691257971804589e-05,1.7111064153141342e-05,0.0001081094596884,1.7111064153141342e-05,7.788522952978383e-05,0.0001081094596884,3.5887734616766395e-05,6.0774165376642486e-05,6.414848212443758e-05,3.374316747795092e-06,0.4607771567655545,0.875091396573367,1.2960476259577196,0.5068674191456447,,,
10k,vggss,100,-yicwYUKKuo_000304,7.114902928151423e-06,8.326956049131695e-06,2.762097028607968e-05,1.4704744899063373e-05,1.2380805856082588e-05,8.326956049131695e-06,1.5758369272589334e-05,2.762097028607968e-05,7.219163113825175e-06,7.431413223457639e-06,-1.212053120980272e-06,-8.643466344437911e-06,0.4581161279411343,0.320763360349204,3.773983029749689,1.3541921277684523,,,
10k,vggss,101,-z3AAq0FK-0_000001,2.528531149437185e-05,4.6340166591107845e-05,3.79062257707119e-05,3.0292943847598508e-05,5.141158544574864e-05,3.0292943847598508e-05,4.148773041379173e-05,5.141158544574864e-05,8.06503963600374e-06,1.1194786566193216e-05,-5.007632353226654e-06,-1.620241891941987e-05,0.1943957781147432,0.3657705662995871,3.646594257002912,1.3386866299907,,,
10k,vggss,102,-z4OZ7ls5Bo_000540,3.07522714138031e-05,8.249140228144825e-05,2.5192703105858527e-05,0.0001188683090731,9.056174894794822e-05,2.5192703105858527e-05,7.927854085210129e-05,0.0001188683090731,3.402301006674615e-05,5.408583774624276e-05,5.5595683079445735e-06,-4.8526269438298186e-05,0.4291578742628228,0.8188327324537625,1.4623042625294809,0.6495051101841509,,,
10k,vggss,103,-zCtwbk005g_000030,2.1599524188786745e-05,2.4423863578704182e-05,9.310307359555736e-05,4.231119964970276e-05,6.471475353464484e-05,2.4423863578704182e-05,5.613822258965229e-05,9.310307359555736e-05,2.567559261144897e-05,3.17143590109481e-05,-2.8243393899174407e-06,-3.453869840086554e-05,0.4573638321100255,0.5585264697194531,2.4558574390571386,1.065516074911261,,,
