row_type,dataset,method,feature_set,direction,AUROC,AUPRC,balanced_accuracy,F1,diagnostic_threshold,leakage_mean,leakage_std,extent_mean,extent_std,effect_size_cohen_d,Pearson_label,Spearman_label,num_pixels,note,accuracy,threshold,confusion_matrix,num_samples,positive_fraction
single_variable,flickr_144k,HR14_target_ownership,non_prototype,lower=leakage,0.5694214403398646,0.5575724654071477,0.5535055350553506,0.5912162162162162,-0.4184430108871311,0.3714953131005061,0.12201861660249025,0.40216772084804353,0.12583483766103415,-0.247475047115912,-0.12280099328526761,-0.12024147089574914,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,HR14_other_max_ownership,non_prototype,higher=leakage,0.5694214403398646,0.5575724654071477,0.5535055350553506,0.5912162162162162,0.5815570269187447,0.6285046874195195,0.12201861617028192,0.5978322798822666,0.125834836069431,0.24747504745732965,0.1228009934521295,0.12024147089574914,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,HR14_target_other_margin,non_prototype,lower=leakage,0.5694214403398646,0.5575724654071477,0.5535055350553506,0.5912162162162162,0.16311401603161357,-0.2570093743190134,0.2440372327727712,-0.19566455903422308,0.2516696737304642,-0.2474750472866218,-0.12280099336869907,-0.12024147089574914,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,HR14_ownership_entropy,non_prototype,lower=leakage,0.5488040740186,0.5475333646918801,0.5468634686346863,0.5123113582208102,-0.9179023466482089,0.8890073507470407,0.10857829644783472,0.9067659419028511,0.09643893821194677,-0.17293709068364205,-0.08614709239125273,-0.0845311417882153,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,AUD_neighbor_consistency,non_prototype,lower=leakage,0.5390133576612519,0.5266032264976991,0.5387453874538746,0.26900584795321636,-0.8888888955116272,0.9482574855929371,0.12145962313138374,0.9726937285428557,0.09191066048491474,-0.22688477316226932,-0.1127194023366048,-0.1153217330483905,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,IMG_neighbor_consistency,non_prototype,lower=leakage,0.5026007271142823,0.5014389871568441,0.5029520295202952,0.6360443123480141,-0.0,0.03903239106010247,0.10836227843186856,0.03952439602230748,0.1075926402835732,-0.004556523561664342,-0.002278255868222798,-0.007603543494899527,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,F34_local_similarity,non_prototype,lower=leakage,0.5977941476831743,0.5911163549416086,0.5745387453874539,0.5253190613421161,-0.965795133553911,0.963561433217294,0.015951696435185476,0.968427715760422,0.012510414247679328,-0.33947578367817294,-0.16734433479181554,-0.16938444527876698,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,K34_local_similarity,non_prototype,lower=leakage,0.5864149453302652,0.5790738529100007,0.570110701107011,0.5843738851230824,-0.9674664952908643,0.9609654472644245,0.016586984126022122,0.9656527570269253,0.014076278415413009,-0.3047083268470723,-0.15061615576190368,-0.14967508718608813,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,distance_to_AUD_boundary,non_prototype,lower=leakage,0.5882629593823614,0.5710809999081181,0.5708487084870849,0.6147731036767141,-0.029947338984372185,0.03379638018448246,0.049859731984850865,0.04282806262519421,0.048614757549061714,-0.18341726426786462,-0.09132539137705288,-0.15297435471385418,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,distance_to_IMG_boundary,non_prototype,higher=leakage,0.5429054615269401,0.5488092894118237,0.5402214022140222,0.526595744680851,0.021175966474341827,0.032219356221542865,0.03297025646976231,0.02662248345936967,0.028599834720212585,0.18134862571936836,0.09030384132786831,0.07439196524199247,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
