sample_index,sample_id,dataset,fold,IoU_AUD,intrinsic_IoU_AUD_binary,IoU_IMG,IoU_PROP_F34,IoU_PROP_K34,TP,FP,FN,IoU_expand_star,IoU_shrink_star,intrinsic_expand_gain,intrinsic_shrink_gain,intrinsic_error_type,candidate_5_2_error_type,candidate_5_2_expand_gain,candidate_5_2_shrink_gain,AUD_ONLY_pixels,TRUE_EXTENT_pixels,CONTEXT_LEAKAGE_pixels,AUD_ONLY_true_extent_ratio,AUD_ONLY_leakage_ratio,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,group_IMG_ONLY_SHRINK,AUD_OVER_EXPANSION,group_PROP_ONLY,group_PROP_HURT,probe_sampled_pixels,routing_sampled_pixels,OOF_predicted_leakage_ratio_PREDICTION,OOF_mean_leakage_probability_PREDICTION,transfer_from_flickr_144k_predicted_leakage_ratio_PREDICTION,transfer_from_flickr_144k_mean_leakage_probability_PREDICTION,OOF_predicted_leakage_ratio_WITHOUT_PROTOTYPE,OOF_mean_leakage_probability_WITHOUT_PROTOTYPE,transfer_from_flickr_144k_predicted_leakage_ratio_WITHOUT_PROTOTYPE,transfer_from_flickr_144k_mean_leakage_probability_WITHOUT_PROTOTYPE,OOF_predicted_leakage_ratio_WITH_PROTOTYPE,OOF_mean_leakage_probability_WITH_PROTOTYPE,transfer_from_flickr_144k_predicted_leakage_ratio_WITH_PROTOTYPE,transfer_from_flickr_144k_mean_leakage_probability_WITH_PROTOTYPE,OOF_predicted_leakage_ratio_PROTOTYPE_ONLY,OOF_mean_leakage_probability_PROTOTYPE_ONLY,transfer_from_flickr_144k_predicted_leakage_ratio_PROTOTYPE_ONLY,transfer_from_flickr_144k_mean_leakage_probability_PROTOTYPE_ONLY
2469,QFnwnAHcttY_000030,vggss_144k,4,0.3953116675546084,0.3953116675546084,0.17210324990211137,0.24335463102960542,0.31511859898027045,16324,22710,2260,0.4500411682084564,0.8783900129143349,0.05472950065384802,0.48307834535972655,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,18703,10610,8093,0.5672886702668021,0.43271132973319787,False,False,False,True,False,False,True,False,False,12,12,0.3333333333333333,0.43275037378066333,0.3333333333333333,0.37317834575243025,0.3333333333333333,0.37131070010750794,0.25,0.3834581210284183,0.3333333333333333,0.40857986514534694,0.16666666666666666,0.3724299710234145,0.8333333333333334,0.5275739452487124,0.0,0.33876106064753597
2470,QGhPi_IvNyk_000030,vggss_144k,3,0.3457923417328018,0.3457923417328018,0.3973609559013152,0.29400673816956696,0.2669061114540659,9455,17831,57,0.3478769703397579,0.9940075693860387,0.0020846286069560738,0.6482152276532369,INTRINSIC_SHRINK,SHRINK,0.0,0.05156861416851338,4287,210,4077,0.0489853044086774,0.9510146955913226,False,False,False,True,False,False,True,False,False,12,12,0.4166666666666667,0.48620080573967467,0.6666666666666666,0.5131962855232872,0.75,0.5669911576619594,0.4166666666666667,0.49789869182876784,0.8333333333333334,0.60719318852627,0.6666666666666666,0.5916825855828014,1.0,0.6332573860534058,0.5,0.5628494265828926
2471,QHPJK945JVg_000010,vggss_144k,3,0.35715596891635565,0.35715596891635565,0.40987056718930864,0.3797059298755857,0.31436444872515185,11674,20936,76,0.35948112341675337,0.993531914893617,0.002325154500397719,0.6363759459772613,INTRINSIC_SHRINK,SHRINK,0.0,0.05973396785355112,4697,4,4693,0.0008516074089844582,0.9991483925910155,False,False,False,True,True,False,True,False,False,8,12,0.6666666666666666,0.5346059432757734,0.75,0.5328108660836358,0.6666666666666666,0.5556142364518203,0.3333333333333333,0.4812180330609504,0.8333333333333334,0.5892820910593604,0.8333333333333334,0.5599390944528704,0.8333333333333334,0.579976131664148,0.6666666666666666,0.5097028503938048
2472,QHmGUrpOgAU_000070,vggss_144k,2,0.6059191150061058,0.6059191150061058,0.6295217992575879,0.3748540527253733,0.3892912983822075,8435,1721,3765,0.8763738237195604,0.6913934426229508,0.27045470871345456,0.08547432761684493,INTRINSIC_EXPAND,KEEP_AMBIGUOUS,0.0,0.0037758901508118115,506,159,347,0.3142292490118577,0.6857707509881423,False,False,True,False,False,False,False,False,True,12,12,0.4166666666666667,0.48392343895221995,0.8333333333333334,0.5418724008843011,0.16666666666666666,0.42962858247889363,0.3333333333333333,0.47676595854431353,0.16666666666666666,0.4191697939983691,0.25,0.4423615303645377,0.0,0.3901059809124463,0.0,0.2615491327514886
2473,QJDLZ53UsLk_000320,vggss_144k,0,0.1791962676280352,0.1791962676280352,0.18216114254917812,0.10088046560214893,0.0961976320582878,3380,15482,0,0.1791962676280352,1.0,0.0,0.8208037323719648,INTRINSIC_SHRINK,SHRINK,0.0,0.01101194846650616,1092,0,1092,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5,0.494177333507486,0.6666666666666666,0.5129298322024141,0.75,0.5342587958142886,0.8333333333333334,0.5707162238857313,0.75,0.5213438189150628,0.9166666666666666,0.5891845179533173,0.08333333333333333,0.47433089978480886,0.0,0.4083784021536688
2474,QJEw9jknWlw_000050,vggss_144k,4,0.062522500900036,0.062522500900036,0.07199416545113566,0.04613587047237523,0.042753286929621034,1042,15284,340,0.08292331693267731,0.7539797395079595,0.02040081603264131,0.6914572386079235,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0029133192456560347,742,0,742,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5,0.5059563245129004,0.9166666666666666,0.5291221765888187,1.0,0.6371143127108606,1.0,0.616084446687262,0.8333333333333334,0.6012800218147379,0.3333333333333333,0.4904398863448079,0.16666666666666666,0.4339580178963041,0.0,0.2642833582295438
2475,QJfusheJ-uE_000055,vggss_144k,1,0.6466973050879722,0.6466973050879722,0.6748732802317161,0.7557868649318463,0.7492582676025762,23781,4283,8709,0.88352867593071,0.7319482917820868,0.23683137084273786,0.08525098669411457,INTRINSIC_EXPAND,EXPAND,0.10826630336872933,0.0036660812801283527,1740,604,1136,0.3471264367816092,0.6528735632183909,False,False,True,False,False,False,False,False,False,12,12,0.4166666666666667,0.47274820050513916,0.5833333333333334,0.5073879478407243,0.08333333333333333,0.36569882774760215,0.08333333333333333,0.3894972836181542,0.08333333333333333,0.39460297731718824,0.0,0.4128826711816252,0.6666666666666666,0.5585776276262652,0.5833333333333334,0.4666673186146706
2476,QK-mjNg8cPo_000050,vggss_144k,3,0.3806664343350401,0.3806664343350401,0.4325002000586839,0.7190842747175847,0.7555959302325581,14200,1583,21520,0.9575637348202557,0.3975363941769317,0.5768973004852156,0.016869959841891602,INTRINSIC_EXPAND,EXPAND,0.374929495897518,0.0,133,133,0,1.0,0.0,False,False,False,True,False,False,False,True,False,0,12,0.3333333333333333,0.487590064468943,1.0,0.5349712600111316,0.16666666666666666,0.42903590879012016,0.9166666666666666,0.5616346805044231,0.08333333333333333,0.3925924815922011,0.4166666666666667,0.48975192887641134,0.0,0.3681360995169149,0.0,0.23591958978538116
2477,QKhVI1l78Uc_000014,vggss_144k,3,0.4558544678833847,0.4558544678833847,0.47840986977381766,0.4523131672597865,0.3856079777504948,15386,18362,4,0.4559729793789998,0.9997400909681612,0.00011851149561509233,0.5438856230847765,INTRINSIC_SHRINK,SHRINK,0.0,0.03870129527620553,2744,34,2710,0.01239067055393586,0.9876093294460642,False,False,False,True,True,False,True,False,False,12,12,0.4166666666666667,0.4721075217508372,0.5833333333333334,0.5023983199011758,0.75,0.5281676035962976,0.6666666666666666,0.5487641002567473,0.75,0.542239357510502,0.5833333333333334,0.5631836940425714,0.75,0.542261354163037,0.3333333333333333,0.4833332687821638
2478,QLEBKY7baBg_000030,vggss_144k,0,0.7635916862905703,0.7635916862905703,0.7439867759673447,0.6541240966857712,0.6093157609676837,22374,5676,1251,0.8062864748643391,0.947047619047619,0.04269478857376885,0.18345593275704875,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,957,707,250,0.7387669801462905,0.2612330198537095,False,False,True,False,False,False,True,False,False,12,12,0.5833333333333334,0.5001282619771606,0.6666666666666666,0.5098164541747047,0.0,0.3383199580467588,0.3333333333333333,0.4890636041982366,0.0,0.33951513881406276,0.16666666666666666,0.44413563699442066,0.16666666666666666,0.47049769451079165,0.0,0.3438523309565631
2479,QLEXmKz-MV4_000070,vggss_144k,1,0.7048716393774005,0.7048716393774005,0.6503435053522927,0.5979107848673066,0.5562668032262195,17435,2847,4453,0.8848999393571861,0.7965551900584795,0.18002829997978564,0.09168355068107903,INTRINSIC_EXPAND,KEEP_AMBIGUOUS,0.0,0.0,1372,1200,172,0.8746355685131195,0.12536443148688048,False,False,True,False,False,False,False,False,False,12,12,0.3333333333333333,0.4876318359998814,0.9166666666666666,0.5418255141745941,0.25,0.448402581385523,0.08333333333333333,0.393999369232676,0.25,0.45133814907618364,0.25,0.4049154474144734,0.5,0.48093952224443015,0.3333333333333333,0.4214479165162432
2480,QMc3zhoaU-Y_000057,vggss_144k,4,0.542082279935647,0.542082279935647,0.566248323433608,0.36990625,0.3436393195146026,11793,9918,44,0.5441048034934498,0.9962828419363015,0.0020225235578028578,0.4542005620006545,INTRINSIC_SHRINK,SHRINK,0.0,0.03708745722966866,1404,4,1400,0.002849002849002849,0.9971509971509972,False,False,True,False,False,False,True,False,True,8,12,0.5833333333333334,0.5169675154458634,0.8333333333333334,0.5439268525775309,0.8333333333333334,0.5972688808051018,0.75,0.5333779353789804,0.8333333333333334,0.6042104166789135,0.75,0.546952297180146,1.0,0.580563214149553,0.3333333333333333,0.4614623696352307
2481,QNRche7AZkM_000270,vggss_144k,1,0.21695148300923198,0.21695148300923198,0.23358175361376482,0.11543149391774013,0.10937252326713616,4418,15534,412,0.237183264584561,0.9146997929606625,0.02023178157532901,0.6977483099514306,INTRINSIC_SHRINK,SHRINK,0.0,0.015385044315186253,1375,5,1370,0.0036363636363636364,0.9963636363636363,False,False,False,True,False,False,True,False,False,10,12,0.4166666666666667,0.49096636517348835,0.9166666666666666,0.5358785155467455,0.25,0.47590298635751976,0.16666666666666666,0.44974350645834654,0.5,0.4885018049106711,0.3333333333333333,0.46860868353661705,0.5833333333333334,0.48559190118014256,0.0,0.39752810019583956
2482,QOEFVFFrv_Q_000077,vggss_144k,4,0.21079194179248853,0.21079194179248853,0.20293962829493462,0.15233116527870647,0.14872844891539808,5012,18765,0,0.21079194179248853,1.0,0.0,0.7892080582075115,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.002511884227854505,280,0,280,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5833333333333334,0.5051742464254733,1.0,0.5833935805051871,0.3333333333333333,0.4749730445233995,1.0,0.6054638112930856,0.16666666666666666,0.4528952187332189,0.4166666666666667,0.5028389641499506,0.5833333333333334,0.5039191942492334,0.0,0.32648557108000364
2483,QOqlkqTR82Q_000000,vggss_144k,0,0.3822527190402838,0.3822527190402838,0.42905055186291846,0.2621688715708764,0.2357512221311707,8189,13080,154,0.3894412547262288,0.981541411962124,0.007188535685945019,0.5992886929218402,INTRINSIC_SHRINK,SHRINK,0.0,0.047426670272693316,6201,1153,5048,0.1859377519754878,0.8140622480245122,False,False,False,True,False,False,True,False,False,12,12,0.3333333333333333,0.4898198332186909,0.4166666666666667,0.5006162754672104,0.25,0.4830776743907917,0.3333333333333333,0.4409886964793505,0.3333333333333333,0.4739427301337689,0.3333333333333333,0.45065076716598923,0.16666666666666666,0.4444744728403584,0.16666666666666666,0.35222586511158244
2484,QPPapHk6lmU_000384,vggss_144k,1,0.3996332518337408,0.3996332518337408,0.3833018074821353,0.3317178423236515,0.3267224686114061,9807,13962,771,0.4310513447432763,0.9271128757799206,0.031418092909535456,0.5274796239461799,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,8118,2512,5606,0.3094358216309436,0.6905641783690564,False,False,False,True,False,False,True,False,False,12,12,0.6666666666666666,0.5405643074067735,0.5,0.5021798561597209,0.75,0.6176774593828541,0.6666666666666666,0.5281703184181691,0.6666666666666666,0.5978210141540593,0.5833333333333334,0.5318940277096399,0.75,0.5438509623559374,0.3333333333333333,0.4195422587876662
2485,QPyLES56O1w_000636,vggss_144k,3,0.12913052939165034,0.12913052939165034,0.14502670809621898,0.13503234404967004,0.11115570897219769,4154,28015,0,0.12913052939165034,1.0,0.0,0.8708694706083496,INTRINSIC_SHRINK,SHRINK,0.0,0.017224683235626537,3786,0,3786,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.4166666666666667,0.4934317041981166,0.5,0.4999221874845783,0.3333333333333333,0.4315447560604104,0.3333333333333333,0.4876693289060163,0.5,0.4866047705327931,0.16666666666666666,0.42141359611935075,0.9166666666666666,0.6135017439210996,0.0,0.3844620011470255
2486,QRLfJ0FuEbc_000267,vggss_144k,0,0.2575723069915737,0.2575723069915737,0.25122167925366506,0.1725005719514985,0.1616580310880829,4524,13040,0,0.2575723069915737,1.0,0.0,0.7424276930084264,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.006633731669875853,441,0,441,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.4166666666666667,0.49858184201209693,1.0,0.5524132145642374,0.4166666666666667,0.45560222186505045,1.0,0.6121001928375421,0.4166666666666667,0.4624566045471629,1.0,0.577570842095671,0.16666666666666666,0.4819596864554545,0.0,0.34544372700117104
2487,QS31Gm9tIig_000000,vggss_144k,0,0.4947339571669081,0.4947339571669081,0.5469896253852499,0.4436980491942324,0.373620152844608,12636,12341,564,0.5168160996045574,0.9572727272727273,0.022082142437649332,0.4625387701058192,INTRINSIC_SHRINK,SHRINK,0.0,0.05527697657461822,2736,60,2676,0.021929824561403508,0.9780701754385965,True,False,False,False,True,True,True,False,False,12,12,0.5833333333333334,0.5134083134879891,0.6666666666666666,0.5355857995444594,0.75,0.5350707542065023,0.8333333333333334,0.5696009475654351,0.6666666666666666,0.5459804189920724,1.0,0.6292761256979463,0.6666666666666666,0.5078463366338954,0.5833333333333334,0.481916942649784
2488,QSaX7QfeWog_000030,vggss_144k,3,0.45099191770756797,0.45099191770756797,0.4455840219241789,0.3372271580563782,0.32106168848099287,12276,14887,57,0.4530859662013226,0.9953782534663099,0.0020940484937546078,0.544386335758742,INTRINSIC_SHRINK,SHRINK,0.0,0.013823057593584653,5691,1549,4142,0.2721841504129327,0.7278158495870674,False,False,False,True,True,False,True,False,False,12,12,0.5833333333333334,0.5261047869429003,0.5,0.4704741506091459,0.6666666666666666,0.6755554149828336,0.5833333333333334,0.5506638022630934,0.6666666666666666,0.6714620115478418,0.5833333333333334,0.5315314125727989,1.0,0.6526285434807999,0.5,0.47499826350103036
2489,QTT0Cc70d5k_000048,vggss_144k,2,0.751986916477778,0.751986916477778,0.6947525099229512,0.7497117938950428,0.7578134727929274,26209,1954,6690,0.9439359596017559,0.7966503541141068,0.19194904312397787,0.04466343763632874,INTRINSIC_EXPAND,KEEP_AMBIGUOUS,0.008850338909886069,0.0,3476,2699,777,0.7764672036823935,0.22353279631760645,False,False,True,False,False,False,False,False,False,12,12,0.3333333333333333,0.4824820380732174,0.75,0.5335268759596433,0.8333333333333334,0.6226318990213041,0.75,0.5573167995232476,0.8333333333333334,0.6542494546252481,0.5833333333333334,0.6142063797046612,0.5833333333333334,0.5922584177326159,0.5,0.5056204282180443
2490,QTbtvbzBs00_000038,vggss_144k,4,0.6757710960232783,0.6757710960232783,0.6551325078115959,0.6343027037071448,0.588874644668636,17418,4495,3862,0.8256062075654704,0.8185150375939849,0.1498351115421921,0.14274394157070658,MIXED_AMBIGUOUS,KEEP_AMBIGUOUS,0.0,0.0,927,750,177,0.8090614886731392,0.19093851132686085,False,False,True,False,False,False,True,False,False,12,12,0.4166666666666667,0.4862261647699683,0.75,0.545834927119501,0.4166666666666667,0.489268630234678,0.8333333333333334,0.5836959837931013,0.4166666666666667,0.49800118057730863,0.75,0.563502996900383,0.5833333333333334,0.5094886945567848,0.0,0.3540732346837303
2491,QTbtvbzBs00_000063,vggss_144k,1,0.5971553020082488,0.5971553020082488,0.5609317595560072,0.5617223111987187,0.5133620931144602,15492,7600,2851,0.70705007131018,0.8445728615820749,0.1098947693019312,0.24741755957382605,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,1721,1149,572,0.6676350958744915,0.3323649041255084,False,False,True,False,False,False,True,False,False,12,12,0.5,0.48768131314370544,0.6666666666666666,0.5257463475747318,0.4166666666666667,0.48684964190390473,0.5,0.49275861841803975,0.5,0.4902588845040638,0.5,0.4945857452230101,0.25,0.47390765335439666,0.0,0.3533509500735114
2492,QUX611hihf4_000190,vggss_144k,1,0.7581367119338441,0.7581367119338441,0.8065061258977608,0.41397784000974064,0.3210778141526064,9993,2981,207,0.7738411349669979,0.9797058823529412,0.01570442303315378,0.22156917041909707,INTRINSIC_SHRINK,SHRINK,0.0,0.05090552482998689,1887,473,1414,0.25066242713301534,0.7493375728669847,False,False,True,False,False,False,True,False,True,12,12,0.3333333333333333,0.49227732975305555,0.5,0.4890852606694622,0.25,0.49582877759604976,0.3333333333333333,0.4704425859571668,0.4166666666666667,0.49388396046385413,0.3333333333333333,0.4883850813057586,0.08333333333333333,0.4363283862603406,0.0,0.3306987035037611
2493,QUte9W0g2Yo_000017,vggss_144k,1,0.8261672253801681,0.8261672253801681,0.7769990924674801,0.759487871919757,0.7995025098601649,34010,3366,3790,0.9182334936598163,0.8997354497354497,0.09206626827964826,0.07356822435528165,INTRINSIC_EXPAND,KEEP_AMBIGUOUS,0.0,0.0,4816,3239,1577,0.6725498338870431,0.3274501661129568,False,False,True,False,False,False,False,False,False,12,12,0.4166666666666667,0.5010369863340406,0.5,0.5184848978531844,0.6666666666666666,0.4997461466035142,0.6666666666666666,0.5337545268487975,0.5833333333333334,0.50700802620196,0.6666666666666666,0.5176532144236077,0.8333333333333334,0.559405427122739,0.16666666666666666,0.449242576054169
2494,QUygd54m8uc_000112,vggss_144k,1,0.694841516469857,0.694841516469857,0.6775551629515468,0.6689869885746175,0.6511503175723359,17888,2344,5512,0.9089496581727782,0.7644444444444445,0.21410814170292114,0.06960292797458745,INTRINSIC_EXPAND,KEEP_AMBIGUOUS,0.0,0.0,536,536,0,1.0,0.0,False,False,True,False,False,False,False,False,False,0,12,0.3333333333333333,0.4888695724249524,0.3333333333333333,0.4921354903033593,0.25,0.47844657063664253,0.08333333333333333,0.3950056284502867,0.3333333333333333,0.4971589987702449,0.08333333333333333,0.3502180153763404,1.0,0.5437595842416127,0.0,0.35384873229891034
2495,QWxrKBmwNw0_000030,vggss_144k,2,0.4387385210246496,0.4387385210246496,0.5553236970684039,0.551577591757888,0.4442761029222947,14524,15620,2960,0.528153697438376,0.8307023564401739,0.08941517641372643,0.39196383541552426,INTRINSIC_SHRINK,SHRINK,0.03895498778641443,0.11658517604375429,17069,3613,13456,0.2116702794539809,0.7883297205460191,True,False,False,False,False,True,True,True,False,12,12,0.5,0.4942568112223129,0.5,0.4750982964971731,0.4166666666666667,0.5507136323580638,0.4166666666666667,0.5550541186844254,0.4166666666666667,0.5313512010229348,0.4166666666666667,0.5014145538465985,0.08333333333333333,0.45160792012368606,0.0,0.36246856341957684
2496,QXnFAcMyAHA_000030,vggss_144k,3,0.451984931903796,0.451984931903796,0.4494535519125683,0.27717012573852445,0.25810223855663217,7799,7850,1606,0.5450594030715734,0.8292397660818713,0.0930744711677774,0.3772548341780753,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.003659467768809932,1934,562,1372,0.2905894519131334,0.7094105480868665,False,False,False,True,False,False,True,False,False,12,12,0.5833333333333334,0.49041239547897675,0.6666666666666666,0.4989217770513133,0.5,0.5128829380214045,0.25,0.4520251979282195,0.3333333333333333,0.4951296080639078,0.16666666666666666,0.42812186965977245,0.4166666666666667,0.46797334436075316,0.0,0.3301293394429526
2497,Q_yoAT1Z3Yw_000022,vggss_144k,1,0.3285298647954818,0.3285298647954818,0.3699380082118992,0.27557505202182103,0.2506393861892583,9598,19415,202,0.33544412117063155,0.9793877551020408,0.006914256375149752,0.6508578903065589,INTRINSIC_SHRINK,SHRINK,0.0,0.04140814341641741,4781,408,4373,0.08533779544028446,0.9146622045597156,False,False,False,True,False,False,True,False,False,12,12,0.75,0.5314712443878444,0.75,0.5432480051394445,0.6666666666666666,0.555265895220055,0.4166666666666667,0.49890131842170676,0.5833333333333334,0.5633451348102815,0.6666666666666666,0.5215617406298675,0.6666666666666666,0.5751928704104908,0.5,0.482662106849556
2498,QaKdsbkkmUc_000288,vggss_144k,3,0.19214914398187694,0.19214914398187694,0.19209634926608957,0.14666220884876852,0.13227792436235708,5174,21663,90,0.19549151409366064,0.98290273556231,0.0033423701117837046,0.7907535915804331,INTRINSIC_SHRINK,SHRINK,0.0,0.01301204260868502,2119,70,2049,0.03303445021236432,0.9669655497876357,False,False,False,True,False,False,True,False,False,12,12,0.4166666666666667,0.49672323762251613,0.4166666666666667,0.5045767864518814,0.75,0.5786854937318459,0.5833333333333334,0.52226805654153,0.5833333333333334,0.5458963997000997,0.16666666666666666,0.45188248261952874,0.3333333333333333,0.48531548820129405,0.0,0.33776502096423683
2499,Qa_6nlhGR9k_000051,vggss_144k,1,0.08367088293034468,0.08367088293034468,0.08857729138166895,0.08248609716063598,0.07660455486542443,3367,36874,0,0.08367088293034468,1.0,0.0,0.9163291170696554,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.00955907692013297,4126,0,4126,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5,0.5047205143980603,0.9166666666666666,0.5470110873941831,0.08333333333333333,0.40228798008201877,0.4166666666666667,0.48982404775065796,0.08333333333333333,0.3935684142398869,0.0,0.37987382821987525,0.6666666666666666,0.49693430857896387,0.0,0.36058154479813354
