scale,dataset,sample_id,sample_index,positive_excess_total_mass,positive_excess_mean,positive_excess_max,positive_excess_area_gt0,positive_excess_area_ge_0p1,positive_excess_aud_mass_ratio,query_excess_total_mass,query_excess_mean,query_excess_max,query_excess_area_gt0,excess_gt_mass,excess_nearfp_mass,excess_bg_mass,excess_gt_ratio,excess_nearfp_ratio,excess_bg_ratio,excess_fp_ratio,removefp_count,removetp_count,addfp_count,addtp_count,overlap_removefp_excess,excess_precision_removefp,overlap_removetp_excess,excess_precision_removetp,excess_mean_removefp,excess_mean_removetp,excess_mean_retainedfp,excess_mean_retaintp,aud_iou,ogl_iou,ogl_minus_aud_iou,group,groupA,aud_better,ogl_help
144k,flickr,3568893693,177,3818.67333984375,0.07610557228326797,0.2907263934612274,0.8253746811224489,0.3250358737244898,0.11367027461528778,245.04930114746094,0.004883795045316219,0.0960741639137268,0.17462531887755103,1770.701171875,5.965271949768066,2042.006591796875,0.46369537711143494,0.0015621320344507694,0.5347424149513245,0.5363045334815979,5604,4057,0,0,0.8806209850107066,0.11916260201864104,0.9420754251910278,0.09228763220167094,0.06904356181621552,0.13434834778308868,0.0100707421079278,0.047205086797475815,0.7526238261830234,0.7895448817730338,0.036921055590010465,other,False,False,False
144k,flickr,3668283413,178,4037.265380859375,0.08046208322048187,0.2453671395778656,0.9401108099489796,0.36403858418367346,0.10903501510620117,85.6654052734375,0.0017072984483093023,0.08327391743659973,0.059889190051020405,2647.1220703125,26.25758934020996,1363.885986328125,0.6556720733642578,0.00650380551815033,0.3378241956233978,0.34432801604270935,5153,4938,0,0,0.968562002716864,0.10580653367535138,0.9455245038477116,0.09898030569629646,0.0718202069401741,0.08952810615301132,0.12310992181301117,0.0685567781329155,0.6969779892920881,0.6701019743979171,-0.02687601489417102,other,False,False,False
144k,flickr,3709678770,179,5778.005859375,0.11515477299690247,0.32080376148223877,0.9171715561224489,0.5775271045918368,0.16779924929141998,178.39820861816406,0.0035554489586502314,0.13428854942321777,0.08282844387755102,4671.03564453125,16.75423812866211,1090.215576171875,0.8084165453910828,0.002899657469242811,0.18868370354175568,0.19158336520195007,1673,7561,0,56,0.7997609085475195,0.029074315514993482,0.9892871313318344,0.1625380269448066,0.08253909647464752,0.12386569380760193,0.059408534318208694,0.09279053658246994,0.7449512576724034,0.5879815409309791,-0.15696971674142435,C_aud_better,False,True,False
144k,flickr,3719297546,180,3338.4248046875,0.06653429567813873,0.21510545909404755,0.8789660395408163,0.27170360331632654,0.1141241043806076,140.8778076171875,0.002807673066854477,0.08756238222122192,0.12103396045918367,1574.9019775390625,9.225427627563477,1754.29736328125,0.47175002098083496,0.0027634073048830032,0.5254865884780884,0.528249979019165,2022,2202,8,93,0.8724035608308606,0.03999727909666009,0.8401453224341507,0.04194725982359477,0.049316998571157455,0.06983581930398941,0.04372446611523628,0.041605353355407715,0.673432728579127,0.6505944773633864,-0.022838251215740568,other,False,False,False
144k,flickr,3727937033,181,3074.48046875,0.06127392500638962,0.18166060745716095,0.8453842474489796,0.23353794642857142,0.11024803668260574,263.17266845703125,0.005244990810751915,0.13086867332458496,0.15461575255102042,887.7562255859375,21.350173950195312,2165.374267578125,0.2887499928474426,0.006944319233298302,0.7043057680130005,0.7112500667572021,1238,2800,554,46,0.9854604200323102,0.028761374888019237,0.4735714285714286,0.031260314017634024,0.06385459005832672,0.039590559899806976,0.05448218435049057,0.03660140559077263,0.7138807936444569,0.6432792940693618,-0.0706014995750951,other,False,False,False
144k,flickr,3749326537,182,3156.62841796875,0.06291112303733826,0.1803261786699295,0.8264508928571429,0.22373246173469388,0.09501053392887115,346.0447998046875,0.006896619684994221,0.1090397834777832,0.17354910714285715,897.295166015625,19.40521240234375,2239.927734375,0.2842574715614319,0.006147448904812336,0.7095950245857239,0.7157424688339233,1643,6394,357,0,1.0,0.039620912510851744,0.6796997184860807,0.10480370406096268,0.055654093623161316,0.03674016520380974,0.05912666395306587,0.042511940002441406,0.6116325968053158,0.452309547132846,-0.1593230496724698,C_aud_better,False,True,False
144k,flickr,3790233127,183,1008.174560546875,0.020092764869332314,0.2209993302822113,0.35728236607142855,0.07386001275510204,0.03726234287023544,1771.3291015625,0.03530231863260269,0.21639090776443481,0.6427176339285714,254.0029296875,4.053552627563477,750.1181030273438,0.2519434094429016,0.004020685330033302,0.7440359592437744,0.7480565905570984,572,2046,251,52,0.27797202797202797,0.00886930328554694,0.4452590420332356,0.05081720310146706,0.016414672136306763,0.013458317145705223,0.00197215867228806,0.01086552906781435,0.788852881383225,0.7338037072534106,-0.05504917412981436,other,False,False,False
144k,flickr,3801318146,184,3957.89404296875,0.07888022065162659,0.2768162786960602,0.6753228635204082,0.3784877232142857,0.11118552088737488,684.5625610351562,0.013643227517604828,0.16525398194789886,0.3246572066326531,3557.31201171875,13.123290061950684,387.4589538574219,0.89878910779953,0.003315725363790989,0.09789523482322693,0.10121095925569534,10223,6629,0,0,0.4152401447715935,0.12527667109340415,0.7118720772363856,0.13926516157591856,0.02647894062101841,0.07391604036092758,0.04889488220214844,0.12623727321624756,0.6387789148676577,0.6784855367760038,0.03970662190834606,other,False,False,False
144k,flickr,3828103578,185,3343.463623046875,0.06663471460342407,0.19472752511501312,0.9422831632653061,0.25063775510204084,0.11316809058189392,32.567134857177734,0.0006490580271929502,0.029909377917647362,0.057716836734693876,939.8087158203125,16.305639266967773,2387.34912109375,0.28108835220336914,0.004876870661973953,0.7140347361564636,0.7189115881919861,6109,2478,0,0,1.0,0.12920896785109984,1.0,0.05241116751269036,0.06467659771442413,0.11551740765571594,0.05168898031115532,0.03808477148413658,0.5536015957338544,0.6583859344946225,0.10478433876076809,A_ogl_help,False,False,True
144k,flickr,3896768873,186,5262.39599609375,0.1048787459731102,0.2984715700149536,0.9775390625,0.5117386798469388,0.1769709438085556,19.85737419128418,0.0003957544395234436,0.06058398634195328,0.0224609375,2442.50146484375,36.60211944580078,2783.29248046875,0.46414247155189514,0.006955409422516823,0.5289021134376526,0.5358575582504272,998,3391,0,0,1.0,0.020346999938836673,1.0,0.06913494668596709,0.127543106675148,0.09686045348644257,0.11944460868835449,0.07336912304162979,0.8302219158672717,0.7605860922537875,-0.0696358236134842,other,False,False,False
144k,flickr,3908875350,187,4297.42333984375,0.08564698696136475,0.2327529788017273,0.9303451849489796,0.3875757334183674,0.14480891823768616,52.286563873291016,0.0010420632315799594,0.0697460025548935,0.0696548150510204,1590.0906982421875,15.604401588439941,2691.728271484375,0.37001025676727295,0.0036311063449829817,0.6263586282730103,0.6299898028373718,2790,3572,0,0,0.7670250896057348,0.04584306248795013,0.958006718924972,0.0733060559970866,0.07325184345245361,0.08853725343942642,0.0856812372803688,0.06083419919013977,0.5894067411647134,0.5256293600242645,-0.06377738114044884,other,False,False,False
144k,flickr,3956341886,188,7340.8212890625,0.14630144834518433,0.3932722806930542,0.9253029336734694,0.6729711415816326,0.22815828025341034,180.57420349121094,0.0035988162271678448,0.13656842708587646,0.07469706632653061,5053.72900390625,23.614883422851562,2263.477294921875,0.6884419322013855,0.003216926706954837,0.3083411455154419,0.3115580976009369,3189,2652,370,116,0.5810598933835058,0.03991126044628242,0.7541478129713424,0.04307745326096321,0.05694274976849556,0.1177554577589035,0.1291830837726593,0.17179496586322784,0.6203859118589521,0.6063415148003792,-0.014044397058572855,other,False,False,False
144k,flickr,4007045926,189,1021.6216430664062,0.020360762253403664,0.20619143545627594,0.43837691326530615,0.04157366071428571,0.034489039331674576,2357.307861328125,0.046980783343315125,0.22019648551940918,0.5616230867346939,214.24786376953125,4.903517723083496,802.4702758789062,0.20971351861953735,0.004799739457666874,0.7854867577552795,0.7902864813804626,4612,1267,0,0,0.4414570685169124,0.09256228405164575,0.04814522494080505,0.0027732314966357518,0.019559741020202637,0.0003338434617035091,0.028661660850048065,0.016213595867156982,0.5913594470046083,0.7057291666666666,0.11436971966205833,A_ogl_help,False,False,True
144k,flickr,4041216001,190,1279.0745849609375,0.025491761043667793,0.1344248652458191,0.6663544323979592,0.0421516262755102,0.038410820066928864,571.8167724609375,0.01139622088521719,0.21900556981563568,0.33364556760204084,1063.7335205078125,2.5966100692749023,212.74453735351562,0.8316430449485779,0.0020300692413002253,0.16632692515850067,0.1683569848537445,351,2113,143,3051,0.45014245014245013,0.004725586959772693,0.9138665404637956,0.05775385075519665,0.004228995181620121,0.01927577145397663,0.011097018606960773,0.025041192770004272,0.5909085326160384,0.6182886631029246,0.027380130486886256,other,False,False,False
144k,flickr,4180455681,191,2415.052490234375,0.04813162609934807,0.18961453437805176,0.6710778061224489,0.19708625637755103,0.07523733377456665,660.0659790039062,0.013155014254152775,0.16115306317806244,0.328922193877551,440.9102478027344,9.845040321350098,1964.2969970703125,0.1825675666332245,0.004076532553881407,0.8133558034896851,0.8174323439598083,3446,433,498,0,0.5586186883343006,0.05716916132097886,0.0023094688221709007,2.9698265621287717e-05,0.024705149233341217,8.520849092974458e-08,0.06521620601415634,0.03099544532597065,0.4454731402734417,0.489385609374373,0.04391246910093127,other,False,False,False
144k,flickr,4303617148,192,2234.5576171875,0.04453439265489578,0.17631575465202332,0.7055763711734694,0.17155612244897958,0.07011988759040833,282.3161926269531,0.005626518279314041,0.06762182712554932,0.2944236288265306,1008.043212890625,3.896519660949707,1222.617919921875,0.45111533999443054,0.0017437543720006943,0.547140896320343,0.5488846898078918,42,2306,2085,87,1.0,0.0011863401406660454,0.9505637467476149,0.06191565686523741,0.04712759330868721,0.0517711378633976,0.014053772203624249,0.022232770919799805,0.8352846118329925,0.7232813224161904,-0.11200328941680215,C_aud_better,False,True,False
144k,flickr,4351373013,193,4684.3603515625,0.0933585837483406,0.22960567474365234,0.9914500956632653,0.42831234056122447,0.14782112836837769,4.836032867431641,9.638139454182237e-05,0.02590632438659668,0.008549904336734694,2826.14404296875,14.041024208068848,1844.1748046875,0.6033148169517517,0.0029974260833114386,0.3936876356601715,0.39668506383895874,3295,1424,421,1968,1.0,0.06623514985828291,1.0,0.028624841698996924,0.07245491445064545,0.12783469259738922,0.06168520078063011,0.09244418889284134,0.602567892891836,0.6686426787984621,0.06607478590662608,other,False,False,False
144k,flickr,4407899725,194,2697.049072265625,0.05375177413225174,0.2088966965675354,0.8289620535714286,0.1781329719387755,0.09869183599948883,225.48291015625,0.004493840038776398,0.0861063003540039,0.17103794642857142,1492.7352294921875,40.45060729980469,1163.8631591796875,0.5534698367118835,0.014998098835349083,0.4315320551395416,0.44653013348579407,199,4675,0,0,1.0,0.004784343895754196,0.9364705882352942,0.1052555657065923,0.14570863544940948,0.0793476328253746,,0.04210202023386955,0.6670438380964697,0.5683955357433378,-0.09864830235313193,other,False,False,False
144k,flickr,4479260803,195,2466.977783203125,0.049166489392519,0.19408205151557922,0.7149035395408163,0.15507413903061223,0.08846711367368698,470.4018859863281,0.009375037625432014,0.09592151641845703,0.2850964604591837,830.502685546875,2.3847970962524414,1634.0904541015625,0.33664780855178833,0.0009666876867413521,0.6623855829238892,0.6633522510528564,55,1289,2790,574,1.0,0.0015332720024532351,0.2699767261442979,0.009701430124613197,0.045161858201026917,0.022068314254283905,0.015093604102730751,0.026905151084065437,0.5713881602633338,0.4740057714852556,-0.09738238877807825,other,False,False,False
144k,flickr,4543136011,196,2180.59765625,0.0434589758515358,0.26157599687576294,0.5837850765306123,0.1495735012755102,0.08082916587591171,1053.4080810546875,0.020994260907173157,0.1396564245223999,0.41621492346938777,1254.7508544921875,7.530427932739258,918.3161010742188,0.5754160284996033,0.003453377867117524,0.4211304485797882,0.4245838522911072,658,137,114,1591,0.0,0.0,0.25547445255474455,0.001194865492284583,0.0,0.008606167510151863,0.009013435803353786,0.05845864489674568,0.580324679836039,0.6446915164041527,0.0643668365681137,other,False,False,False
144k,flickr,4576746825,197,3701.038818359375,0.07376113533973694,0.23801162838935852,0.8914022640306123,0.33785076530612246,0.14088298380374908,117.4383316040039,0.0023405279498547316,0.06721855700016022,0.10859773596938775,398.14605712890625,10.227333068847656,3292.66552734375,0.10757683962583542,0.0027633681893348694,0.8896598219871521,0.892423152923584,3641,251,35,187,0.9447953858829992,0.07691103807543542,1.0,0.0056118228363181075,0.06509847939014435,0.04796157777309418,0.04232850670814514,0.033380962908267975,0.4690100233420294,0.5808992226826011,0.11188919934057168,A_ogl_help,False,False,True
144k,flickr,4646464908,198,5064.42431640625,0.10093320161104202,0.2733508348464966,0.937141262755102,0.5106823979591837,0.17568504810333252,64.2784194946289,0.0012810591142624617,0.06374508142471313,0.06285873724489796,4735.791015625,19.89238929748535,308.7408447265625,0.9351094365119934,0.0039278678596019745,0.06096267327666283,0.0648905411362648,562,5371,0,139,0.8345195729537367,0.00997405469780103,1.0,0.11422312959891115,0.037452131509780884,0.07799822837114334,0.025058399885892868,0.08699411153793335,0.5467732335685741,0.4572042787052929,-0.0895689548632812,other,False,False,False
144k,flickr,4657718822,199,3130.728515625,0.06239493936300278,0.23400810360908508,0.7709462691326531,0.2674984056122449,0.10151117295026779,236.67266845703125,0.004716849885880947,0.08745402097702026,0.22905373086734693,742.7564697265625,17.61166000366211,2370.360595703125,0.23724716901779175,0.005625419318675995,0.7571274638175964,0.762752890586853,2088,2964,0,0,0.8836206896551724,0.04769537005919913,0.9949392712550608,0.07623503864746788,0.10893712192773819,0.06747907400131226,0.044079557061195374,0.01759297400712967,0.8410742979569975,0.8201455301455302,-0.020928767811467353,other,False,False,False
144k,flickr,4717096777,200,2506.812255859375,0.049960386008024216,0.25809308886528015,0.5284996811224489,0.2382015306122449,0.07166288793087006,981.16259765625,0.019554421305656433,0.10426199436187744,0.47148038903061223,2235.6962890625,5.558295726776123,265.55780029296875,0.8918483257293701,0.0022172764874994755,0.10593445599079132,0.10815173387527466,8673,5378,0,1378,0.37126715092816787,0.12142695527566182,0.23577538118259575,0.04781657741911155,0.012929210439324379,0.020375188440084457,0.022931784391403198,0.05655764043331146,0.4390761171889486,0.4487685300687534,0.009692412879804768,other,False,False,False
144k,flickr,4755507106,201,4168.51708984375,0.08307790756225586,0.23710229992866516,0.9284717793367347,0.3816764987244898,0.15362468361854553,59.456695556640625,0.0011849628062918782,0.050711777061223984,0.07152822066326531,1597.2044677734375,8.62309455871582,2562.689697265625,0.38315892219543457,0.002068623900413513,0.6147724986076355,0.6168411374092102,2303,685,114,5,0.9422492401215805,0.046579517891257215,1.0,0.014703672698392255,0.07370057702064514,0.09873966872692108,0.028618209064006805,0.08239831775426865,0.6219849406559748,0.6560183882165306,0.03403344756055582,other,False,False,False
144k,flickr,4758950312,202,4276.43115234375,0.08522862195968628,0.3275577127933502,0.9128069196428571,0.3354591836734694,0.15999279916286469,146.80482482910156,0.002925797598436475,0.16338354349136353,0.08719308035714286,1126.06103515625,20.409442901611328,3129.960693359375,0.26331794261932373,0.0047725411131978035,0.7319095134735107,0.7366820573806763,715,1118,309,67,1.0,0.015611012859981224,1.0,0.024409947381061548,0.1031789481639862,0.10001632571220398,0.09369391202926636,0.058713048696517944,0.7558704328187359,0.7313001808892133,-0.024570251929522557,other,False,False,False
144k,flickr,4767923306,203,3449.9375,0.06875672936439514,0.2115614414215088,0.8529575892857143,0.2855747767857143,0.10976582765579224,216.17616271972656,0.004308357834815979,0.12579739093780518,0.14704241071428573,2452.23486328125,17.389314651489258,980.3130493164062,0.7108055949211121,0.005040472373366356,0.28415384888648987,0.28919434547424316,2985,1396,0,0,0.7882747068676716,0.05497920463573064,1.0,0.0326183466517127,0.03799109905958176,0.11517111212015152,0.07540687173604965,0.07423915714025497,0.7260405851816895,0.7859802148707584,0.05993962968906896,other,False,False,False
144k,flickr,4876943924,204,4069.473876953125,0.08110398799180984,0.2811833918094635,0.858757174744898,0.34877232142857145,0.13001564145088196,237.4674835205078,0.004732690751552582,0.2042505145072937,0.14124282525510204,483.8029479980469,11.95678424835205,3573.714111328125,0.11888587474822998,0.0029381646309047937,0.8781759738922119,0.88111412525177,16829,60,0,0,0.8203101788579238,0.32038339251317044,1.0,0.0013924667548562278,0.06629491597414017,0.09280169755220413,0.031721074134111404,0.07037228345870972,0.2078626761765007,0.4858906525573192,0.27802797638081855,A_ogl_help,False,False,True
144k,flickr,4938432980,205,2684.51123046875,0.05350189656019211,0.18713612854480743,0.8018574617346939,0.19064891581632654,0.0908958911895752,209.31051635742188,0.004171526525169611,0.09407258033752441,0.19814253826530612,583.9419555664062,5.0704169273376465,2095.498779296875,0.21752263605594635,0.0018887672340497375,0.7805885672569275,0.7824773192405701,4047,2924,0,0,0.7361008154188288,0.07404185514738779,0.9305745554035568,0.06762936819605309,0.03620919585227966,0.05933898687362671,0.005419634748250246,0.024147482588887215,0.7223118481278608,0.7314548591144335,0.009143010986572775,other,False,False,False
144k,flickr,4957886467,206,4465.69482421875,0.08900061249732971,0.20107635855674744,0.9670161033163265,0.41149154974489793,0.1503448337316513,21.93854331970215,0.00043723182170651853,0.03122711181640625,0.03298389668367347,1510.4591064453125,26.241924285888672,2928.993896484375,0.33823609352111816,0.005876336246728897,0.6558876037597656,0.6617639660835266,572,1420,227,371,1.0,0.011788710043074134,0.8098591549295775,0.02370107788380289,0.11097611486911774,0.045692622661590576,0.10565680265426636,0.06233048439025879,0.6720321529263562,0.6407412663976805,-0.03129088652867573,other,False,False,False
144k,flickr,4965189170,207,6073.8623046875,0.12105114758014679,0.36128538846969604,0.8358777104591837,0.5045440051020408,0.19694207608699799,353.5141296386719,0.007045482285320759,0.15895777940750122,0.1641222895408163,1474.0821533203125,27.101469039916992,4572.67822265625,0.2426927238702774,0.004461982753127813,0.7528452277183533,0.757307231426239,6245,1144,0,0,0.6522017614091273,0.097112610571994,0.9702797202797203,0.026465749505257385,0.08294577151536942,0.19433851540088654,0.0676080733537674,0.0773220807313919,0.5812022069499564,0.7181922635005745,0.13699005655061813,A_ogl_help,False,False,True
144k,flickr,5006362787,208,4128.658203125,0.08228352665901184,0.21911250054836273,0.8575813137755102,0.3741430165816326,0.1412477046251297,321.5521240234375,0.006408484652638435,0.13463249802589417,0.1424186862244898,2831.4130859375,0.0,1297.2449951171875,0.6857950091362,0.0,0.31420499086380005,0.31420499086380005,0,3578,0,54,0.0,0.0,0.6833426495248742,0.056820822681849875,,0.05014505609869957,,0.04880053922533989,0.6546833684997729,0.5605619508025961,-0.09412141769717686,other,False,False,False
144k,flickr,5130986168,209,5142.04443359375,0.10248015820980072,0.2924222946166992,0.8920200892857143,0.4825015943877551,0.1740717738866806,97.61783599853516,0.0019455085275694728,0.059403419494628906,0.10797991071428571,1673.981201171875,48.2632942199707,3419.799560546875,0.3255477845668793,0.009386012330651283,0.665066123008728,0.6744521260261536,5752,3374,0,0,0.9172461752433936,0.11787836811296304,0.9869590989922941,0.07440010724339782,0.12262403964996338,0.10372761636972427,0.13204893469810486,0.07445886731147766,0.6693057467932458,0.7060789160487045,0.036773169255458704,other,False,False,False
144k,flickr,5179649119,210,3328.495361328125,0.06633640080690384,0.27286362648010254,0.671516262755102,0.29689492984693877,0.10910636186599731,709.612060546875,0.014142460189759731,0.15193867683410645,0.32848373724489793,1834.396240234375,6.8820672035217285,1487.21728515625,0.5511187314987183,0.002067621098831296,0.4468136727809906,0.4488812983036041,4285,3351,36,924,0.18273045507584598,0.023238558793850537,0.7908087138167711,0.0786490176292515,0.009207896888256073,0.07356572896242142,0.004977095406502485,0.05132052302360535,0.504086873578399,0.4940231696480963,-0.010063703930302703,other,False,False,False
144k,flickr,5194793239,211,3708.52685546875,0.07391037046909332,0.2462124228477478,0.8783083545918368,0.32874282525510207,0.11992396414279938,138.2434539794922,0.0027551709208637476,0.08807140588760376,0.12169164540816327,571.9066162109375,16.622774124145508,3119.997314453125,0.15421396493911743,0.004482312127947807,0.8413037061691284,0.8457860350608826,6178,253,79,0,0.7484622855292975,0.10492398457000227,1.0,0.005740866802813705,0.04930250719189644,0.11687053740024567,0.04657472297549248,0.0318242684006691,0.5035327624924689,0.6397651203758074,0.13623235788333843,A_ogl_help,False,False,True
144k,flickr,5220919991,212,5493.318359375,0.10948099195957184,0.3104679584503174,0.9473652742346939,0.511100924744898,0.1672726720571518,46.505184173583984,0.0009268412250094116,0.039025723934173584,0.052634725765306124,3800.805908203125,20.229448318481445,1672.2833251953125,0.6918961405754089,0.003682555165141821,0.3044213354587555,0.30810388922691345,2796,4678,188,677,0.9821173104434907,0.05776796045019459,1.0,0.09841169664457768,0.068145252764225,0.1334005892276764,0.06326854228973389,0.07741580158472061,0.6903093247769427,0.6307524072780292,-0.059556917498913564,other,False,False,False
144k,flickr,5237296528,213,3094.022705078125,0.06166340038180351,0.18969686329364777,0.7919921875,0.2631138392857143,0.08473532646894455,317.2122802734375,0.0063219922594726086,0.09049016237258911,0.2080078125,1780.6617431640625,14.652379035949707,1298.708740234375,0.5755167007446289,0.004735704977065325,0.41974765062332153,0.4244833290576935,2123,5241,2003,0,0.7263306641544983,0.03880319082010116,1.0,0.13188555323485746,0.03659405559301376,0.10983046144247055,0.053215622901916504,0.035759687423706055,0.6415569730712978,0.5164503285134918,-0.12510664455780596,C_aud_better,False,True,False
144k,flickr,5303633386,214,4438.9345703125,0.08846728503704071,0.2727164924144745,0.8555086096938775,0.4542610012755102,0.13685862720012665,227.2489776611328,0.0045290375128388405,0.12946468591690063,0.14449139030612246,756.1676025390625,19.102380752563477,3663.664794921875,0.1703488975763321,0.004303370602428913,0.8253477811813354,0.8296511173248291,6374,1701,0,0,0.9213994352055225,0.13681684759819224,0.8159905937683716,0.03233471555700508,0.0908588096499443,0.06067783385515213,0.03931470960378647,0.03309030830860138,0.669944367669466,0.8098137043987733,0.13986933672930735,A_ogl_help,False,False,True
144k,flickr,5344317532,215,993.8970947265625,0.019808217883110046,0.12350930273532867,0.456851881377551,0.016641422193877552,0.034244734793901443,1755.121337890625,0.03497929871082306,0.20360440015792847,0.5431481186224489,128.7386932373047,3.360201120376587,861.79833984375,0.1295291930437088,0.003380834124982357,0.867090106010437,0.8704710006713867,1898,317,130,218,0.4905163329820864,0.040614230249094795,0.17981072555205047,0.0024865855254547833,0.017556527629494667,0.0065923044458031654,0.009564724750816822,0.006982904393225908,0.6974420629327143,0.7539927526506509,0.05655068971793664,other,False,False,False
144k,flickr,5480070309,216,3566.735107421875,0.07108448445796967,0.2622120976448059,0.8852439413265306,0.2982700892857143,0.10824142396450043,137.9374237060547,0.002749071689322591,0.09365522861480713,0.11475605867346939,393.1591796875,13.72058391571045,3159.85498046875,0.11022943258285522,0.0038468188140541315,0.8859236240386963,0.8897705078125,8994,1496,0,0,0.971314209472982,0.19667702282858301,0.5915775401069518,0.019924354991219775,0.06932345032691956,0.015143554657697678,0.039656225591897964,0.025233563035726547,0.5095050185843172,0.6542648253452478,0.1447598067609306,A_ogl_help,False,False,True
144k,flickr,5490101320,217,4943.193359375,0.09851709008216858,0.2563924193382263,0.9505739795918368,0.5099250637755102,0.1641700565814972,25.718685150146484,0.0005125694442540407,0.028996765613555908,0.04942602040816327,2588.7685546875,18.833894729614258,2335.59130859375,0.5237036943435669,0.0038100662641227245,0.47248634696006775,0.47629642486572266,1838,1658,0,1090,1.0,0.03853572626635357,1.0,0.034761824890976185,0.08150358498096466,0.12154271453619003,0.05944487452507019,0.07097022235393524,0.735702005730659,0.7681318489869161,0.032429843256257085,other,False,False,False
144k,flickr,5601291878,218,3890.427490234375,0.07753562182188034,0.19489699602127075,0.8887715242346939,0.38099888392857145,0.11246612668037415,97.59861755371094,0.0019451255211606622,0.06129872798919678,0.11122847576530612,1554.9195556640625,5.069300174713135,2330.43896484375,0.3996783196926117,0.00130301876924932,0.5990187525749207,0.6003217697143555,4751,948,1,0,0.8918122500526205,0.09501065141832044,0.9873417721518988,0.020988900100908172,0.05444953963160515,0.1443987637758255,0.03233272209763527,0.059323765337467194,0.6500679532481652,0.7572288497318594,0.1071608964836942,A_ogl_help,False,False,True
144k,flickr,5607310495,219,4356.62548828125,0.0868268758058548,0.23057156801223755,0.8834901147959183,0.3815967793367347,0.15602290630340576,151.82769775390625,0.0030259026680141687,0.055868685245513916,0.11650988520408163,2359.1552734375,22.81947135925293,1974.65087890625,0.541509747505188,0.005237877834588289,0.453252375125885,0.458490252494812,53,4280,0,930,1.0,0.0011955786149334536,0.8352803738317757,0.08064516129032258,0.06997761875391006,0.0878613144159317,,0.050447627902030945,0.7139755011135858,0.6364042102131141,-0.07757129090047166,other,False,False,False
144k,flickr,5697766486,220,1420.2860107421875,0.028306081891059875,0.17896150052547455,0.45786830357142855,0.09229512117346939,0.05487119406461716,1491.133544921875,0.0297180637717247,0.12926626205444336,0.5421316964285714,626.5440673828125,6.168826103210449,787.5730590820312,0.4411393702030182,0.004343369044363499,0.5545172095298767,0.5588605999946594,3243,801,70,308,0.4125809435707678,0.058239749281796815,0.7540574282147315,0.02629058936188735,0.010270120576024055,0.027336400002241135,0.006163171958178282,0.008253934793174267,0.5009127026736819,0.5570004226857953,0.05608772001211337,other,False,False,False
144k,flickr,5801923729,221,4074.24462890625,0.08119907230138779,0.2748516798019409,0.8485530931122449,0.3414979272959184,0.1348799467086792,247.6689910888672,0.004936004988849163,0.13451677560806274,0.1514469068877551,2000.15478515625,28.39557647705078,2045.6942138671875,0.4909265339374542,0.006969531532377005,0.5021039247512817,0.5090734958648682,3735,18,209,1317,0.9804551539491299,0.08600887803274068,1.0,0.0004227634638419804,0.08918821811676025,0.03319953382015228,0.16712886095046997,0.09812109917402267,0.663384703196347,0.8096384558883539,0.1462537526920069,A_ogl_help,False,False,True
144k,flickr,5873098388,222,6340.54736328125,0.12636613845825195,0.3181638717651367,0.9460897640306123,0.6128826530612245,0.20766180753707886,61.96337890625,0.00123492069542408,0.05979299545288086,0.05391023596938776,3233.900634765625,54.41957473754883,3052.22705078125,0.5100349187850952,0.00858278851956129,0.48138225078582764,0.4899650812149048,271,1730,0,149,1.0,0.005708748499083651,0.991907514450867,0.03614838532999094,0.22490154206752777,0.15206767618656158,0.2265641838312149,0.08077289909124374,0.8744165888785171,0.8406896551724138,-0.03372693370610336,other,False,False,False
144k,flickr,5906878321,223,3032.084228515625,0.06042897328734398,0.27462831139564514,0.6330117984693877,0.29017857142857145,0.08887149393558502,779.0887451171875,0.015527119860053062,0.11020010709762573,0.36698820153061223,1664.958740234375,14.072553634643555,1353.052978515625,0.5491136312484741,0.0046412143856287,0.4462451934814453,0.4508863687515259,10846,1540,0,87,0.5342983588419694,0.18245072728417605,0.8350649350649351,0.04048863421698885,0.04879579693078995,0.1322762668132782,0.043078746646642685,0.0704469084739685,0.5104077384596547,0.7132710109064248,0.20286327244677005,A_ogl_help,False,False,True
144k,flickr,5991393107,224,3547.683349609375,0.07070478796958923,0.23035280406475067,0.8353993941326531,0.3142936862244898,0.1250649094581604,145.43984985351562,0.0028985938988626003,0.11603862792253494,0.16460060586734693,1938.5179443359375,30.710674285888672,1578.454833984375,0.5464179515838623,0.008656543679535389,0.4449255168437958,0.4535820484161377,1639,1136,0,16,1.0,0.03910108070711167,0.9225352112676056,0.02500178925018489,0.11234845966100693,0.07668645679950714,0.1165531799197197,0.05047500133514404,0.6026055745114548,0.6007792248110146,-0.0018263497004401552,other,False,False,False
144k,flickr,6067281197,225,3506.467041015625,0.06988335400819778,0.22728736698627472,0.7941446109693877,0.30654097576530615,0.11012387275695801,292.3167724609375,0.0058258287608623505,0.10583585500717163,0.20585538903061223,1212.645751953125,18.594663619995117,2275.22705078125,0.3458312153816223,0.005302962381392717,0.6488659381866455,0.6541689038276672,1789,3956,139,105,0.840134153158189,0.037719276231585816,0.7717391304347826,0.076618064095164,0.0546145960688591,0.049318213015794754,0.0710979551076889,0.033418577164411545,0.7775012772128743,0.7129089039544084,-0.0645923732584659,other,False,False,False
