sample_id,IoU_STAGE1_AUD,IoU_SLOT_L3_POOLED,IoU_SLOT_L3_NATIVE_READOUT,IoU_SLOT_L4,IoU_STAGE1_AUD_L3_POOLED,IoU_STAGE1_AUD_L3_NATIVE_READOUT,IoU_STAGE1_AUD_L4,IoU_NATIVE_UPDATE_AUD,IoU_SLOT_L3_NATIVE_UPDATE,IoU_NATIVE_UPDATE_AUD_L3_NATIVE_UPDATE
DoT_HlcSeck_000030,0.3580419067190195,0.1754715067937538,0.1937052865204354,0.18337129840546698,0.29615480961923846,0.3184848274425387,0.2904368909404579,0.3959703518112538,0.22097694531869708,0.3004393472555061
DpLi9YH5idY_000030,0.09423652694610779,0.053352720765057884,0.0480564083884061,0.0768688293370945,0.07987518236343005,0.07573874343450543,0.12180158611402064,0.10492828642294834,0.12827928114026027,0.14669146957214987
DpdjtEEqTIQ_000003,0.704841671518789,0.2976939203354298,0.30543360241703255,0.20931487142600252,0.6783844427823486,0.677090873992568,0.6924451103555581,0.5951863545040798,0.25540458179471554,0.5769499825113676
DpxmQlaOtDg_000194,0.05134372542670799,0.0397500165625069,0.04123980269398596,0.0011545122185876468,0.05040856255035102,0.054783484390735146,0.022272455288877068,0.07631398466238544,0.07338023913324988,0.11310035013542974
DqQT03hOLA4_000240,0.35967876965055345,0.12284276126558005,0.21369187915148918,0.11183355006501951,0.11273259658071219,0.2751196172248804,0.23886266210863313,0.42524422810397866,0.23200435043933712,0.4431279620853081
Dqv8aWzOgmo_000049,0.36407314801196256,0.4049678596936751,0.3475561841898476,0.4565172485023755,0.3879071485745952,0.40409804175852676,0.4240431040515009,0.2614908908574294,0.2267738835786173,0.2648396112292996
Dr0Crzj0f4I_000141,0.723574865140691,0.5001570105197048,0.46926038046118773,0.3522090852520224,0.7440426518312471,0.7422102875133108,0.5675660972690676,0.8100589910496339,0.3214837030829621,0.6959014652792525
DrN1hZuDLqA_000153,0.4797757435621298,0.1972607752424266,0.23529127503805544,0.5596217371591424,0.42931280296549756,0.4414050910817065,0.6450833966820194,0.5072017150130635,0.26507440356923406,0.44340340096735925
Dr_iScgnMPY_000026,0.6879287133790628,0.4808491107286288,0.4976638788954819,0.36172829036635007,0.610261509930927,0.630302684506319,0.6461387691101529,0.5656286468890117,0.4388965424548906,0.6545526438764873
DroAzooK4yw_000030,0.5784647739221872,0.3622080211546937,0.28885488024097555,0.4429770565193061,0.5752725055263358,0.5335490275377771,0.5486247792076709,0.722065981611682,0.22699852183292718,0.6013858093126386
DtUw0XOALfk_000064,0.22252903435393487,0.33491417083354813,0.3155760987450292,0.14426709482432942,0.28385615914307577,0.25926140310257006,0.2306242719111903,0.30045219057886385,0.1825958359914168,0.29961089494163423
Dtj3xlb92Vk_000070,0.4045826949976687,0.2985869518532835,0.295902849712384,0.398528846681671,0.32692589516877535,0.34722876432720995,0.4408462466363552,0.42014665672383794,0.32569363856946937,0.3757034632034632
Dvq1kY70ip4_000025,0.63958653213424,0.4480416621460345,0.43778518778518777,0.15400855450756745,0.7060181541528936,0.5828689870521414,0.3831432331651678,0.621290526982786,0.3884685374964084,0.5108338274133564
Dx13FJh7_tU_000022,0.6973045370835426,0.53673637864612,0.4593996840442338,0.3313641245972073,0.6446272276705683,0.6222780140390429,0.5466572474471775,0.5554685460715217,0.28661304968218965,0.6857286432160804
DyC9UIPr8tY_000034,0.6195160699010143,0.33500376435159046,0.29417844500142115,0.3615418118466899,0.6119119984385021,0.5989422927360398,0.6531300160513643,0.729826842789679,0.17679596451556792,0.38146650389134745
DymSRUrjT5c_000560,0.3404916209686697,0.27305166646016604,0.24592387543252595,0.18692028498454094,0.34523893805309736,0.35866954851104704,0.40327814751663826,0.44932776532898755,0.40655756799254555,0.5598616988337289
DyzH7KzpIMk_000013,0.5076082230917335,0.33774269775146776,0.3772998480001815,0.20274439753166612,0.42730299667036625,0.4669504094924873,0.37654671358837555,0.4513036402872608,0.34902811120576166,0.421196797302992
E-hmA_v9ePI_000022,0.5167499628878223,0.3124731298366294,0.3098621477330075,0.3795620437956204,0.6102112676056338,0.5433435752782955,0.4639299003721042,0.3853750293910181,0.33193499955842093,0.4226559356136821
E-pIudhSCSg_000496,0.05242610150585611,0.031292305643711577,0.031031438853805934,0.08390125700439194,0.051864930478922974,0.05058477434168042,0.07341073566928724,0.04448651206814955,0.07926136363636363,0.060668645927455786
E0pr-jw5Nrg_000129,0.4659947204223662,0.12537386018237082,0.14702736111441272,0.6628691983122363,0.39581489771485084,0.4231420144093612,0.6133613552413705,0.4269648055041016,0.13814189935902157,0.3366470854044284
E1cKPUWHa8I_000084,0.6965601965601965,0.4753284875594073,0.40955010930848,0.13545865898807075,0.6917986209764041,0.6877792557727072,0.31842863019333606,0.6412740587129804,0.17599939258190653,0.5433563787706807
E2DcawleYIY_000030,0.09821364516823301,0.053014411420165095,0.062157802111849826,0.049448818897637796,0.1013584117032393,0.08708411646387708,0.09619552130989646,0.08486826766145955,0.08311642003922268,0.0933864854267416
E3KhunKjg9s_000181,0.27129123978878006,0.10854575520264578,0.11432164478109555,0.6020377584656877,0.22622988682731543,0.2197061957680012,0.4031372549019608,0.23351351351351352,0.12006189695976698,0.3588004057823992
E3XIdP8kxwg_000110,0.04270244500442689,0.027820299500831945,0.031163021868787277,0.10781430989931391,0.03435145870428708,0.03785774664895544,0.06123046875,0.0498846368048373,0.04043043131697813,0.04924212675724495
E3rjAlJCmUs_000422,0.418729817007535,0.30197234187259125,0.29860932929645406,0.4135175319043489,0.47596542768339933,0.444131455399061,0.44528497409326423,0.5184491087789439,0.19996036464526357,0.46741627372748157
E4oNVFYPj8Y_000300,0.021282109423083152,0.009180703107506282,0.017613888360894635,0.0,0.003355837182675984,0.0185437766621202,0.0,0.03119111053349795,0.023332293822470446,0.02705918158426251
E6QQRZHrx6s_000030,0.31000504147761127,0.12519496977968414,0.11691824658857626,0.21189931350114416,0.30044862968062896,0.2900390206251876,0.4213293522004414,0.2774519053283564,0.150110449159917,0.28008119547378424
E6_602iIrgY_000561,0.20831810540165194,0.08361406818488075,0.09100336452044061,0.32792312661498707,0.188181752510294,0.1952529756679892,0.27843438219493477,0.23165081687393319,0.17517620062284872,0.28525113215314946
E6tdua70y5E_000316,0.0796628320724082,0.12237129485179407,0.11573418319169028,0.0,0.1571112815192386,0.14865952310363814,0.0380469535032429,0.09550277918140475,0.2039585940166079,0.14040633794672117
E7CeefZM4I8_000008,0.7036392188993582,0.3363270675740633,0.43986541464165546,0.5385738724078942,0.6614773459308567,0.6528910303928837,0.6558892340735627,0.6612991101156245,0.18115385709005088,0.5887573964497042
E7m7feGvswI_000229,0.41284431874077715,0.392609982148534,0.3878862554661641,0.33425094973297365,0.47031187524990004,0.45603002983733837,0.45757014179200967,0.33972576921264663,0.44249654218533885,0.40442472306143
E7m7feGvswI_000620,0.3558225134490151,0.2613178478312396,0.22405298013245034,0.44603437745397434,0.3484237971083195,0.31912907080968034,0.4642137694039578,0.3088629610841365,0.3793040293040293,0.3627629187224098
E7n4klULtxI_000530,0.11328267847710373,0.04804124704861948,0.04671342830284186,0.10247158578387155,0.09299222841132718,0.09893541518807665,0.13313903895365367,0.08982248139437482,0.09395516413130504,0.09169846072885146
E7q_QwLYI8U_000210,0.6022134498801636,0.2080498746814381,0.2012871244075314,0.19442912300055157,0.2964626099706745,0.3147680763983629,0.4227030992114432,0.48879656745896616,0.13726690186478507,0.35747759598783196
E8SPrMj1cto_000030,0.4120184899845917,0.2832214765100671,0.26610113407333874,0.5694145114942529,0.525975449364314,0.43675333801827126,0.5309836287376539,0.4164617516877543,0.4684766636344552,0.5939189663647215
E9Xbw70cul8_000037,0.6808743968416435,0.6921801361494152,0.6469283982735174,0.2863315804492275,0.7392568659127625,0.7312574442742896,0.5414373649667767,0.6352007617838439,0.462246192893401,0.7449934826401232
EAJT9Bk_GeQ_000030,0.148975791433892,0.05509751521009837,0.0731207179388208,0.3373052245646196,0.12292787944025835,0.11558500032160546,0.24084809020884618,0.15743210740368216,0.10364895744073122,0.1269706909321765
EBEXWRdUZB8_000024,0.5872765509989485,0.4081534881598759,0.39011576549351434,0.16165123456790123,0.6588655462184874,0.6323188818008207,0.35791993037423847,0.5997669676667637,0.20472886341353044,0.5222366600997611
EBHtpU1tB3E_000000,0.6535295403219932,0.4390575939222273,0.34851718465163845,0.19438151336656095,0.5559719866498878,0.5905007961065881,0.4770097508125677,0.5772176222906718,0.24799596223502168,0.4876059260967314
EC7ZXHrHhvE_000057,0.5631649650725417,0.5596668370824812,0.5024918370854099,0.18575600259571706,0.5503955281611059,0.5306977911646586,0.36605018386329224,0.5133830515400726,0.12525103054645387,0.3670160070910892
ECP7EJka6N8_000590,0.30795874384236455,0.1548231372661705,0.17100661625708885,0.2826490612750155,0.26413074507564943,0.2628507369184609,0.35293489861259336,0.3924743340418796,0.20470262793914246,0.3480942450193016
ECVfSkmVy5Y_000001,0.4700638911788953,0.16022234938281696,0.16603006708780177,0.49384638196915775,0.42525454372442667,0.44014322038295883,0.509474367293965,0.3615800747921432,0.18793165121206284,0.36039648067713553
ED8UQJIMgeY_000521,0.6306851454226039,0.27742044685172645,0.2639974976540507,0.47138025237413816,0.4915417274777763,0.48637025733509054,0.6159384915792043,0.6114665984131047,0.2277768649359185,0.5434397611698629
EFSxZd_eGjM_000017,0.33643612350275737,0.2330731530223271,0.21556023176039896,0.10649502633118783,0.31976744186046513,0.2937712729748128,0.2540291634689179,0.3528763029634637,0.30254777070063693,0.36669055011543666
EF_X0Ri1S3U_000030,0.41439228529839883,0.553028249765454,0.5789296603932289,0.16746804625684722,0.43692468013662944,0.3912516982692421,0.2529214850882532,0.47260564232957986,0.27305699481865287,0.5642817982456141
EHiNnO7ZU9I_000110,0.42200448895027626,0.13442622950819672,0.1773220476340552,0.3888048411497731,0.3333609408646679,0.3880745638492791,0.45126912278691345,0.40009154460719043,0.32179492591498166,0.44167128071894035
EIzBD62ja8E_000030,0.5564108403552721,0.2729812034022892,0.23257963434703216,0.45357142857142857,0.42207475358641555,0.4401395075796816,0.559478447249345,0.4567847882454624,0.2919136014105892,0.4600083849629664
EJJx3eIB6ro_000081,0.5476694417007667,0.2778888165845496,0.2822576662880845,0.22521770249314088,0.4195942941196593,0.4148659429086747,0.45328415876361083,0.5742478662186692,0.11272369714847591,0.36333333333333334
EJPTTiY0zxI_000308,0.5603124635653491,0.29415537029256317,0.43788908062296583,0.2521900859861452,0.39408832408902617,0.4467355533565001,0.4504052684903749,0.7155342811554857,0.3520578135410794,0.5584868339720608
EJwOhdjhxXY_000012,0.21588667742513895,0.10157759741400513,0.10084568840451505,0.3234973669874705,0.21347668602311273,0.21204914783987316,0.3242350721121445,0.20871072589382447,0.07838505904971162,0.1642121431152873
EM2O8RPZcuk_000000,0.6205469774952064,0.2126424595812351,0.22395004866930984,0.34104534973097617,0.47857035251581803,0.4506359781950333,0.5160819729072594,0.4628123079148136,0.2700906344410876,0.4921359917388196
ENQli94rpHM_000000,0.7365478226549138,0.5286496258725456,0.4522690712048091,0.544299375573119,0.6831223244375626,0.7115637530072173,0.7542430414120842,0.7085143943508962,0.5304750869061413,0.7013820335636722
ENX0totqysA_000030,0.3331435728111124,0.23262726682320028,0.24374180005247967,0.1678001652577385,0.28748263620929154,0.28902112281139014,0.24650800603494427,0.3244444444444444,0.16653342660137904,0.3238161291565522
EN_fOMt-IVE_000060,0.5376224532724322,0.36970855436953676,0.3850911316054023,0.5113249148125877,0.5352915524545228,0.5224872078757593,0.5682138826185101,0.5216571958715064,0.5483152525325096,0.5412098940802272
EO2y901299I_000030,0.08090124514131365,0.06212752896641686,0.05955960810941895,0.0936352173674689,0.08271588306614576,0.07726915211577788,0.09832317073170732,0.10461789946873723,0.06051240133847608,0.08534855683994043
EOKUV6hgMhM_000122,0.48457177261552353,0.248574181619313,0.232685351292533,0.27993371081342355,0.4013250949155066,0.4035016286644951,0.4068884636750818,0.46598066500659147,0.2589753279706311,0.45508212330397524
EOSB-mXWEHA_000092,0.5300400534045394,0.4721379699513296,0.3568987376660603,0.2300648390399272,0.582552217875858,0.5677048731876978,0.3627001671429342,0.5164958251306768,0.46456828345373236,0.5610651974288338
EPzNwL4OVYI_000263,0.30690854870775347,0.12131806930693069,0.13931172354705126,0.213284248453043,0.19235884817450288,0.23611374048691833,0.2926393757026652,0.29347399625092635,0.11433447098976109,0.27510204081632655
EQ91XVsmq-I_000030,0.15166864360593724,0.1011956963487412,0.10211305605318254,0.025745548165629694,0.14641166094141678,0.14475858270607675,0.12175984882717825,0.14649321266968326,0.16049472535467443,0.15480251935441544
EQHrQIaQNv8_000030,0.4514919592228798,0.6235630898599991,0.5850802854594113,0.20937844319139284,0.5836207658972318,0.535257372815184,0.31488235483975086,0.5701010465535907,0.35005831347294764,0.5842528994482603
EQKs1YLMUuI_000004,0.3678204281807036,0.1708941103207109,0.15885716975359487,0.44981887918176006,0.263816546032605,0.2486372764655255,0.5195634599838318,0.3875583821921892,0.3727010076809245,0.40818891041415784
ER2x_QMrxeU_000860,0.6463895128327871,0.3606872265499947,0.3361014680189685,0.531584062196307,0.5501023076048653,0.5876847445876532,0.662088403722262,0.6592149082406292,0.41860715053378234,0.6010202222627072
ERxlveTpCnw_000137,0.553997867803838,0.2829302861192311,0.2789206747207659,0.16895613973920925,0.5007892659826362,0.5396481882248488,0.3295446947917363,0.6201937541368313,0.17539923452553782,0.4820965230928905
EScf6Anv-8E_000030,0.6996173469387755,0.5356928614277144,0.4724954462659381,0.3101435888823579,0.6473722521473286,0.6110285926476049,0.6974642961235792,0.658321700015511,0.37255787690570297,0.5928606391161457
ETJOLbXNiwA_000007,0.26052407530035,0.156864978782787,0.15993412767606316,0.5002478437592941,0.23942621169311018,0.24493062966915688,0.37733909109603125,0.20270121076068157,0.24642857142857144,0.24210061782877318
EUF5k23kQuc_000034,0.5680089329332124,0.30307325254529566,0.320570498707763,0.19830205971733153,0.4910545003274846,0.4918353576248313,0.3961701743293289,0.5294726780309065,0.07280162169719,0.4562145399443211
EUXUKCqUKyo_000005,0.12030228758169935,0.05161520432079894,0.051168384069419225,0.0,0.11001188695885579,0.11712541355435042,0.16996430392656808,0.11992670014931452,0.06478191260884845,0.13129093029514669
EUy-RsUXJ00_000030,0.5341449578915216,0.17381866313699537,0.19717151347909148,0.7056848701880036,0.5489246811283865,0.54638671875,0.7062211290419341,0.45079748317237345,0.19606099675454586,0.4898966265367763
EVSNLohmKFc_000540,0.2575773038065109,0.25283582820883455,0.25163343539793137,0.1321761599820245,0.2385520155304328,0.2548262548262548,0.2117842535787321,0.2709618638552649,0.2014226653696498,0.2751715886908885
EVX-0lgG7Zo_000120,0.20469919725804997,0.06397900763358778,0.06893819334389857,0.3957267529340957,0.17413484600449233,0.16345653305570015,0.31869540828592036,0.23347942398542887,0.12652649662023377,0.21816587437116353
EW2eK_x3Rfc_000020,0.21926571481550158,0.09193040741388354,0.08571492463884789,0.11506849315068493,0.12377841441537926,0.1354893328818151,0.1605125291927034,0.2729130987238274,0.07158201094865221,0.16516111635432115
EW3ZkpsGNBA_000001,0.6177566167203473,0.565343347639485,0.6135178976965502,0.18616440274471363,0.6252444004454895,0.6719374820313112,0.37246884189889373,0.5887565009218239,0.33859698513039693,0.589369559482986
EWWyukVobq8_000009,0.5280617318324649,0.33396295116289654,0.3217884130982368,0.4876946258161728,0.46497188782725674,0.43743028549033797,0.6448902890620682,0.4802815443535866,0.48961620686144763,0.5897982381358341
EXEYAlExz_o_000067,0.697858090604663,0.5065467804756775,0.46456957819925143,0.2738199838329877,0.570104515874581,0.5597592713077424,0.5213445146150395,0.6485755499459069,0.3055077915099409,0.5604325875244848
EYWZz8l8yKg_000110,0.3733422327983981,0.2685012437810945,0.2870046291069211,0.20615518934846666,0.3246493584004775,0.3626439828425466,0.4005169294391316,0.657746806039489,0.2811612186918329,0.6032444322243607
Ef0c2AieZ24_000130,0.49598800811215943,0.3020102851799906,0.2713595207297978,0.6146849677526046,0.47227236472020484,0.4741633650847172,0.7215480485405051,0.47251039522869503,0.30251123856766393,0.4310840326474307
EfpGZ55vTVo_000030,0.07416287722199257,0.025303174486982407,0.019690482561769692,0.13037388212477105,0.07641012785159187,0.0712367310397749,0.10541779292513809,0.05800944189355235,0.03120897257961664,0.053434205039613984
EfzPbZ8MKAo_000017,0.5751220518462491,0.31161754523286267,0.34216360008867214,0.44127791914051456,0.5389157273215244,0.5509501514734233,0.650218823642572,0.405167820990943,0.44762934919776454,0.513042927694061
EhlXJGEcuBU_000010,0.791058882832929,0.3840624932750866,0.4285808190363505,0.36956998683633174,0.7568271649299317,0.7435841124427433,0.6315694157702199,0.7110964550700742,0.2138930006343836,0.6036973036418767
EhvCJi5Zbsw_000088,0.5900293428969442,0.31237122072242546,0.37342558098279227,0.3701722646110281,0.4664194008559201,0.5722740547385832,0.5139736924740937,0.5787888086139084,0.16953678474114442,0.5075847357193648
EiOtCVfF83c_000001,0.2089232733691366,0.21998391097405645,0.23603117942740584,0.04963269337613433,0.21700738704689915,0.2194535143495446,0.17995144648998584,0.24527574238333977,0.01669246538091453,0.19905021351789132
EksjhWF0zqE_000020,0.3497271872060207,0.2680768034386223,0.2836442068169391,0.12438830842481154,0.36828886543151457,0.3738842330929643,0.32934360824178827,0.3728671221895637,0.14476710312471253,0.37187776011305423
EktnWQuAjdI_000030,0.022814274336510548,0.018969495001281724,0.009020118289146171,0.0811190119760479,0.022700547062733268,0.018606990193613275,0.03286211235289764,0.026417564110192183,0.030824177957218837,0.027972909119546384
ElJFYwRtrH4_000030,0.14172661870503597,0.03139332232617868,0.0396944068034204,0.0408834103749358,0.09838503159720788,0.09382273264909001,0.16891383204435015,0.009393029132694417,0.08008854374569074,0.06748617086662569
EnXFqxbu-w0_000150,0.0335827168796234,0.016061776061776063,0.014575352704849108,0.13052100234360917,0.04167324388318863,0.035919798597374576,0.05962686567164179,0.02515743073047859,0.02915580362060735,0.02467877440079071
EqFttu-PgP0_000030,0.7320107069752795,0.24935502822549746,0.21620129951581746,0.444133714880333,0.5794515479176089,0.5755189692197566,0.6881666140738403,0.6174499724619056,0.2903761061946903,0.5784527861025042
EqfXm8FwFe0_000009,0.5055244549204478,0.25493475079881744,0.261876119442885,0.2860431052521448,0.40573370571015177,0.41736102844899414,0.4747173506632244,0.4443034762750571,0.2665903890160183,0.48564593301435405
EqkH0kLuIic_000054,0.6679531923629645,0.28693972357013087,0.28594394352414904,0.41286237920693103,0.5134053747518982,0.5162408818815217,0.6781591660310196,0.610314220441182,0.2332388761606174,0.589669321747526
EsLDe5fYDrs_000080,0.1429528515199732,0.0989164552607817,0.09686315789473685,0.030393959926435,0.1596959494637465,0.14210352786020441,0.10212435598842544,0.12353456312325208,0.18085059787131533,0.16238626357499267
EtcoN3RhRZg_000127,0.42675342072528943,0.3987770805661155,0.3743456754550257,0.11825576140985088,0.43202984513808745,0.4310687771396554,0.245573429001273,0.32836842448341047,0.44287396937573614,0.48525403592144806
EtoEpxSMfSc_000090,0.5260660263283977,0.6215858132898492,0.6509389430477168,0.25323045894796087,0.4047276464542652,0.5531683929621422,0.37217835578262887,0.5507092851879145,0.37409544950055496,0.5128436128436128
Evh-bm79BgQ_000275,0.2307310445733396,0.5332774518021793,0.519780888618381,0.11883482290632241,0.3622662573262629,0.35832481053156057,0.15356692404712832,0.24168842043047825,0.5432416386305166,0.3762081990889901
ExrHL878QsA_000039,0.642811869778162,0.3082474752626747,0.27306721056721056,0.3016611295681063,0.5472902137745568,0.5238053638507906,0.5670081967213115,0.5436649964209019,0.2749607416037688,0.5114082663175612
EyEVKlDZtrw_000025,0.0433324735620325,0.028309156085631008,0.03327115611557349,0.09739062954699777,0.05801949362708345,0.0507808564231738,0.06327286422697885,0.04091739395169474,0.05734645402103834,0.04639175257731959
EzCuOP46kpM_000210,0.6137495848555298,0.4759723111395647,0.4284711758756631,0.40061460050966874,0.5265799395740218,0.5360422826342919,0.540632493033504,0.6660675115768949,0.27724801008747735,0.5538662650260024
F-bjopMLAo4_000090,0.010023178600513688,0.004313674993561679,0.004954313516079269,0.02395157045095631,0.010353641569870902,0.011215870456696225,0.014799741004532421,0.008935824532900082,0.004790285746114856,0.005099439061703213
F-c6oa091zo_000150,0.4724161611537141,0.11729013076059586,0.17200790210173955,0.2545003543586109,0.3985585287051611,0.42258823529411765,0.3852737488566575,0.46366898881148405,0.1757832213983462,0.42466111668046896
F-mbfDB9bN4_000020,0.4157700755742526,0.28212290502793297,0.30031501575078756,0.23241292392300641,0.4395140664961637,0.43323945696129407,0.3086053412462908,0.4438066584854123,0.10358366051290618,0.22220549114089244
F-p8xsDSjnw_000030,0.6491968621591333,0.30794299333625175,0.3311551767020146,0.5748502994011976,0.5946476716706055,0.6117606837606837,0.6268507663583865,0.6946793705170753,0.17792169403165561,0.5566096423017107
F0AtWOUItaQ_000060,0.7979514172920298,0.5245308183290464,0.5115745994280786,0.37047289504036907,0.7000550357732526,0.7212832413813235,0.6252979623221838,0.6845803795313129,0.23135371179039302,0.6399839718891595
F0CgRLr_pTI_000003,0.11691782347264494,0.07762444553967472,0.08516045310768067,0.19171940928270043,0.11086084324628705,0.10318396226415094,0.1802076573653472,0.11065910145237841,0.08201961814678578,0.11783630106239713
F0xRrtS-_Wk_000030,0.10772578890097932,0.016756705072429125,0.025445415479696778,0.03444639718804921,0.047621297302404685,0.058878295843885,0.11848527790899072,0.09440988147677218,0.026426735218509,0.0789738430583501
F1X7egd8Us0_000030,0.673059745930925,0.5897267328468433,0.6433925942701846,0.4824552269887547,0.7083637858578476,0.7237436915496663,0.5833034019190313,0.649028336205246,0.27985310877548436,0.5953794084465591
F4JohaJr23s_000072,0.03128501771707199,0.028662803279871113,0.029378502030535138,0.0,0.02986914735632828,0.034601517516009254,0.0005718206770356817,0.003969947921113293,0.05298087739032621,0.02821378899264852
F6IUxAJutsk_000030,0.3882007406461499,0.20530890298332158,0.18803359478031512,0.5137382501807665,0.30496572479518474,0.3005932762030323,0.5387938687340948,0.37515425750719866,0.3129222052734801,0.4030939226519337
F6oEu35qy_A_000025,0.154508405501783,0.15432978044108256,0.1378515742774691,0.06293162983425414,0.1970489977728285,0.16846473029045644,0.13495456974879744,0.2019845982912532,0.18356407743200195,0.21130556408419474
F9Z4BYM8ttI_000395,0.27545454545454545,0.21357556684071238,0.2045273829639201,0.05103448275862069,0.3057784642245576,0.30840094385363803,0.15753424657534246,0.374014189580098,0.20805597777661303,0.2947126853277773
FD1LeLl1xBA_000060,0.19874001428849775,0.15267883000289603,0.14242394359252503,0.38287606433301796,0.2752838098827076,0.24190468613254834,0.31167554704878175,0.24429187290435894,0.1748958425671483,0.27367036820572765
FF2bhR7s3VY_000030,0.26464109646515854,0.20786332633788038,0.17929374395116263,0.18701316142895513,0.3223967190157047,0.26816283924843426,0.3018500486854917,0.2793372586608243,0.07253738765940819,0.24012360165845265
FFSWmryaZ60_000030,0.818761673186031,0.42384075690746625,0.4382054610662501,0.36558048780487806,0.6487998784687057,0.6556124437975933,0.6423507109004739,0.6985158465732302,0.43809548945604265,0.6457984512348263
FGEcmA0EFpI_000000,0.14749780509218613,0.08901633212816357,0.08585185944063109,0.0035914380117799166,0.12761394101876675,0.12235455402279154,0.1376707404744788,0.13635712580568154,0.054171260565968396,0.10434529017206183
FH0MZoQHSro_000030,0.6819172746562799,0.5477747177665188,0.5131186710661053,0.3689977100581293,0.6726510525836144,0.7083544757185923,0.5653521945547912,0.6421488315943779,0.43232247453616873,0.5948356532927828
FHChU52nch0_000010,0.03996124969726326,0.03309834938101788,0.032679738562091505,0.0,0.036169479848432655,0.040644171779141106,0.02380661701867904,0.042934556065027094,0.04282772820864791,0.05140415683831056
FHgtLE-TzQ4_000030,0.21610247026532478,0.07736844362482309,0.07487478159580664,0.2851999006704743,0.1190562613430127,0.1425845689072624,0.2885347498893316,0.1903907074973601,0.048464457011955044,0.18617581645791875
FHhZzDbLmw0_000016,0.6615541922290389,0.5045397309298164,0.519483660993095,0.08052697981366459,0.6643383868456006,0.619828550130451,0.3767468944099379,0.6505968555900621,0.35118282640773,0.6186753528773072
FIktp5ggvX4_000010,0.05185825410544512,0.13082268549652545,0.1224465670512578,0.0,0.10307883574667252,0.11961900509729509,0.0037493886866271802,0.24479018996314147,0.12056325291476924,0.20913270420685126
FJ6cTKn5MUw_000010,0.5434743742550655,0.30879038317054847,0.3311272326163506,0.2301995326262808,0.49146787142816034,0.5130717995363986,0.38337610030207553,0.4383209847389084,0.2798172980630664,0.4127837203235064
FK1DCWrW02s_000030,0.05055654686039596,0.027333073018352205,0.02489435588469102,0.07982679092535065,0.04547712767990217,0.04290916958136516,0.07216494845360824,0.05427346529234699,0.04863892749121229,0.057118172218489006
FKElIiHW0Ws_000001,0.2618728976019098,0.079676436215312,0.10567281061980709,0.4135030954327765,0.18476846536548028,0.2538364009968085,0.4222271321254971,0.3152951131796065,0.06664399863991839,0.22842073232579369
FKbldjY5sJw_000020,0.6540925266903914,0.22948806343187106,0.2772115343780524,0.38849631092174997,0.6124552298808567,0.5859186256087741,0.5299539170506913,0.6695891602057822,0.30162059103908484,0.6034302931973577
FLuiWytkGd4_000029,0.6727804359383307,0.6987085769980507,0.7108820719237259,0.11535353535353535,0.6321420979285258,0.7508894362342639,0.2769949494949495,0.6161118906857446,0.3130414031738456,0.42760746620063594
FMLhPfYb-oY_000030,0.19574695257585195,0.13971020691867614,0.12967845396972086,0.34921477079796265,0.17714033863444376,0.18282714660667418,0.262523250593291,0.2624567768267105,0.27862434499789196,0.34000408413314276
FMr1WHtXJbc_000030,0.22651390123143328,0.1862331620785727,0.19512634914092888,0.008411614005123826,0.1985776164832592,0.19002023741202767,0.06470938453523851,0.241251938530946,0.15762041696621135,0.16535992350771753
FNFgjJ00J9w_000030,0.7412009768711392,0.2708071512547128,0.2739265233338062,0.3557692307692308,0.4492679542882179,0.4691919726307622,0.6170751254903615,0.6996059504536152,0.1460721319944464,0.5561107845058463
FQHhMhW4sHw_000040,0.5072061544454183,0.2566785170137125,0.2420419113914872,0.5780109489051095,0.4839719626168224,0.44073604060913707,0.7021089630931459,0.38870239611066093,0.2867498661394621,0.3832686540836126
FRoMl49q5gc_000160,0.43012766488747384,0.4912099524472837,0.4628265866128805,0.24294205052005943,0.465170299543527,0.45758767798770017,0.32768320830929026,0.6088393225939694,0.4542745977776999,0.6095640763959761
FRwFfq3Tl1g_000310,0.1896781488511085,0.08188477933481379,0.10331558694850035,0.2567434210526316,0.13735808893093662,0.15364123738803237,0.22632858247707435,0.13726205236671285,0.24397299903567984,0.1792473836562013
FRzHx9ibb9I_000240,0.41183371588880385,0.4038879440665155,0.43979438657144154,0.2737475491853154,0.25163439778727686,0.34608999313029537,0.33310521813515825,0.47412568306010927,0.38717874063682806,0.4677661989551708
FTOafffuu5U_000150,0.048966575165509445,0.028441464043705598,0.030049297693660663,0.03662334872731178,0.03657911401948072,0.04457919882396178,0.07465566571295496,0.04622062150805744,0.03740513191181785,0.04521502634710182
FZiKkwC6bIE_000000,0.6090041032327338,0.2352520237935507,0.2868210268306561,0.4147809092779264,0.5472870687594614,0.552361646057166,0.619813717188823,0.3323572474377745,0.24509584127339984,0.33262737504538303
FaMZfnJKuqA_000019,0.5136678810671054,0.6684668708689344,0.6772735564158171,0.27882332358601386,0.4728590013906958,0.5091528309919114,0.3708495253086723,0.4379506820814715,0.4622564935064935,0.3948682224544294
FatuEXsaQ20_000030,0.6887354792203831,0.3852683344023947,0.4294337515036948,0.35453549917868227,0.5645387728136098,0.5647622720511266,0.559083306435048,0.6950009361542783,0.3425073962489482,0.5264431486880466
